job_id,company_id,job_function,level,location_city,location_country,mode,salary_min_lpa,salary_max_lpa,posted_date,job_title
1018,104,Business Analytics,Lead,Hyderabad,India,Hybrid,15.0,22.9,2024-03-09 19:28:58,Business Analytics Lead
9789,180,Software Engineering,Mid,Chennai,India,Hybrid,24.2,49.3,2024-03-09 19:41:20,Software Engineering Mid
5206,138,Business Analytics,Mid,Ahmedabad,India,Onsite,32.9,47.9,2024-03-10 10:08:02,Business Analytics Mid
5128,96,Quality Assurance,Mid,Hyderabad,India,Onsite,16.4,30.0,2024-03-11 00:51:00,Quality Assurance Mid
2007,111,Data Science,Mid,Ahmedabad,India,Hybrid,4.5,10.3,2024-03-11 02:11:07,Data Science Mid
6028,185,DevOps,Intern,Kochi,India,Onsite,6.4,28.5,2024-03-11 20:21:17,DevOps Intern
6382,197,Software Engineering,Mid,Gurugram,India,Onsite,6.2,32.0,2024-03-11 21:57:50,Software Engineering Mid
8795,35,Business Analytics,Senior,Kochi,India,Hybrid,15.9,26.6,2024-03-11 23:44:40,Business Analytics Senior
3577,34,MLOps,Intern,Noida,Global,Remote,21.7,30.9,2024-03-12 11:17:51,MLOps Intern
8760,81,Quality Assurance,Mid,Kochi,India,Onsite,13.9,34.4,2024-03-12 13:24:57,Quality Assurance Mid
5155,74,Product Management,Senior,Noida,India,Hybrid,23.9,47.2,2024-03-12 21:58:58,Product Management Senior
418,73,Data Engineering,Lead,Indore,India,Hybrid,21.6,41.2,2024-03-13 06:27:02,Data Engineering Lead
8278,9,Product Management,Mid,Lucknow,India,Onsite,5.8,17.9,2024-03-13 10:09:23,Product Management Mid
1026,132,Data Engineering,Mid,Ahmedabad,India,Onsite,34.8,42.3,2024-03-13 19:10:21,Data Engineering Mid
1416,181,Data Science,Mid,Noida,India,Onsite,37.6,55.900000000000006,2024-03-13 23:23:19,Data Science Mid
4625,60,Data Engineering,Senior,Mumbai,Global,Hybrid,32.5,49.6,2024-03-14 09:48:14,Data Engineering Senior
3748,98,Quality Assurance,Lead,Ahmedabad,India,Remote,34.5,55.9,2024-03-14 11:26:29,Quality Assurance Lead
5935,136,Business Analytics,Junior,Gurugram,India,Hybrid,34.5,52.7,2024-03-14 18:29:05,Business Analytics Junior
4450,164,Quality Assurance,Senior,Chennai,India,Onsite,12.5,22.2,2024-03-14 20:49:26,Quality Assurance Senior
1334,41,MLOps,Mid,Mumbai,India,Hybrid,31.9,39.3,2024-03-14 20:57:47,MLOps Mid
9350,153,Quality Assurance,Intern,Kochi,India,Hybrid,22.2,26.2,2024-03-15 02:34:04,Quality Assurance Intern
3258,180,Cybersecurity,Junior,Ahmedabad,Global,Remote,21.4,46.2,2024-03-15 09:31:34,Cybersecurity Junior
5426,96,MLOps,Mid,Mumbai,India,Hybrid,16.6,37.3,2024-03-15 09:50:12,MLOps Mid
9849,81,Cybersecurity,Intern,Gurugram,Global,Hybrid,14.4,37.0,2024-03-16 15:40:43,Cybersecurity Intern
2528,117,Cybersecurity,Manager,Kolkata,India,Hybrid,32.0,62.0,2024-03-16 16:50:04,Cybersecurity Manager
9584,180,Business Analytics,Lead,Chennai,India,Onsite,35.6,61.2,2024-03-17 06:41:54,Business Analytics Lead
4844,139,Product Management,Senior,Mumbai,India,Hybrid,37.0,56.9,2024-03-17 06:50:28,Product Management Senior
9318,63,Cybersecurity,Senior,Mumbai,Global,Hybrid,9.0,24.0,2024-03-17 07:26:03,Cybersecurity Senior
7727,101,Data Engineering,Intern,Lucknow,India,Remote,4.4,31.0,2024-03-17 10:47:35,Data Engineering Intern
6901,113,Cybersecurity,Mid,Noida,Global,Hybrid,24.3,48.2,2024-03-17 11:48:07,Cybersecurity Mid
5970,188,Data Science,Mid,Ahmedabad,Global,Onsite,14.3,39.8,2024-03-17 12:11:37,Data Science Mid
8116,35,Business Analytics,Senior,Noida,India,Onsite,11.8,30.5,2024-03-17 14:05:42,Business Analytics Senior
7388,100,Product Management,Mid,Kolkata,Global,Hybrid,6.2,34.4,2024-03-18 02:33:54,Product Management Mid
2008,135,Data Science,Mid,Kolkata,India,Onsite,19.0,47.3,2024-03-18 14:18:34,Data Science Mid
3166,124,Business Analytics,Senior,Jaipur,India,Onsite,24.4,40.5,2024-03-18 16:14:27,Business Analytics Senior
4303,64,Software Engineering,Mid,Ahmedabad,India,Onsite,20.7,26.799999999999997,2024-03-18 18:32:54,Software Engineering Mid
321,124,Data Science,Junior,Ahmedabad,India,Onsite,26.4,55.2,2024-03-19 01:16:58,Data Science Junior
7705,10,DevOps,Mid,Mumbai,India,Hybrid,26.9,49.3,2024-03-19 07:08:27,DevOps Mid
469,137,Machine Learning,Senior,Hyderabad,India,Onsite,10.0,12.6,2024-03-19 10:07:01,Machine Learning Senior
345,39,Cybersecurity,Lead,Pune,India,Remote,12.2,40.2,2024-03-19 13:44:55,Cybersecurity Lead
4396,140,Product Management,Senior,Indore,India,Onsite,4.9,9.7,2024-03-19 22:31:47,Product Management Senior
5744,41,Data Science,Mid,Indore,India,Onsite,20.7,49.0,2024-03-19 23:33:14,Data Science Mid
5704,112,Data Engineering,Junior,Bengaluru,India,Hybrid,38.4,43.199999999999996,2024-03-20 07:04:08,Data Engineering Junior
9996,99,Software Engineering,Junior,Gurugram,India,Onsite,29.9,58.4,2024-03-20 13:56:09,Software Engineering Junior
4286,131,Machine Learning,Mid,Gurugram,Global,Onsite,18.1,41.5,2024-03-20 16:43:35,Machine Learning Mid
1771,185,Product Management,Senior,Bengaluru,India,Remote,34.5,49.7,2024-03-20 16:57:47,Product Management Senior
6259,127,DevOps,Senior,Kochi,India,Onsite,29.7,33.6,2024-03-21 02:48:47,DevOps Senior
2142,159,Cybersecurity,Intern,Gurugram,India,Onsite,8.8,16.3,2024-03-21 14:09:34,Cybersecurity Intern
632,61,Machine Learning,Mid,Lucknow,India,Remote,22.2,35.5,2024-03-21 16:43:00,Machine Learning Mid
4357,149,Product Management,Lead,Gurugram,India,Onsite,19.3,45.6,2024-03-21 18:49:25,Product Management Lead
6054,44,Machine Learning,Intern,Pune,India,Onsite,36.8,61.4,2024-03-22 00:11:45,Machine Learning Intern
4818,73,Product Management,Junior,Lucknow,India,Onsite,9.4,13.7,2024-03-22 07:48:34,Product Management Junior
6073,73,Quality Assurance,Mid,Kochi,Global,Remote,4.8,30.3,2024-03-22 10:47:08,Quality Assurance Mid
2184,84,Data Science,Senior,Pune,India,Onsite,10.8,17.200000000000003,2024-03-22 21:13:25,Data Science Senior
824,170,Machine Learning,Intern,Chennai,India,Onsite,28.1,31.400000000000002,2024-03-23 00:07:44,Machine Learning Intern
4139,175,Data Science,Mid,Pune,India,Onsite,28.8,38.4,2024-03-23 02:52:07,Data Science Mid
904,45,Data Engineering,Senior,Kolkata,India,Onsite,26.8,46.7,2024-03-23 06:40:58,Data Engineering Senior
456,153,Quality Assurance,Senior,Bengaluru,India,Hybrid,28.1,31.5,2024-03-23 20:33:45,Quality Assurance Senior
1297,56,Business Analytics,Mid,Jaipur,India,Hybrid,39.6,66.2,2024-03-23 23:55:26,Business Analytics Mid
9683,11,Data Science,Senior,Bengaluru,India,Onsite,30.1,51.400000000000006,2024-03-25 09:23:25,Data Science Senior
9501,83,Product Management,Mid,Hyderabad,India,Hybrid,38.7,49.800000000000004,2024-03-26 06:38:59,Product Management Mid
9777,136,Quality Assurance,Mid,Pune,India,Onsite,18.1,23.3,2024-03-26 11:30:22,Quality Assurance Mid
819,5,Data Engineering,Mid,Gurugram,India,Onsite,31.2,51.7,2024-03-26 17:04:12,Data Engineering Mid
3642,171,Software Engineering,Junior,Ahmedabad,India,Onsite,32.7,53.1,2024-03-27 00:25:21,Software Engineering Junior
3338,41,Quality Assurance,Senior,Kochi,India,Hybrid,16.2,43.2,2024-03-27 03:59:51,Quality Assurance Senior
1239,129,Quality Assurance,Senior,Mumbai,India,Hybrid,15.8,26.3,2024-03-27 06:12:48,Quality Assurance Senior
7112,161,Quality Assurance,Intern,Ahmedabad,Global,Remote,25.9,47.0,2024-03-27 08:16:59,Quality Assurance Intern
3928,166,Product Management,Junior,Kochi,India,Remote,32.3,45.9,2024-03-27 11:31:11,Product Management Junior
6204,12,Data Engineering,Junior,Bengaluru,India,Remote,21.3,25.3,2024-03-27 19:17:30,Data Engineering Junior
8773,38,Product Management,Junior,Mumbai,India,Onsite,37.5,48.7,2024-03-27 22:06:22,Product Management Junior
6410,141,Software Engineering,Senior,Indore,India,Hybrid,10.0,29.8,2024-03-28 03:39:41,Software Engineering Senior
5099,122,Data Engineering,Director,Jaipur,Global,Remote,38.6,57.7,2024-03-28 04:46:32,Data Engineering Director
6897,76,Data Engineering,Senior,Kolkata,India,Remote,19.5,36.9,2024-03-28 06:13:13,Data Engineering Senior
1963,100,Software Engineering,Senior,Kolkata,India,Onsite,21.3,44.900000000000006,2024-03-28 08:26:27,Software Engineering Senior
8983,87,Product Management,Mid,Chennai,India,Onsite,23.6,25.900000000000002,2024-03-28 15:16:54,Product Management Mid
1702,38,Software Engineering,Senior,Bengaluru,Global,Hybrid,18.0,29.1,2024-03-28 19:03:57,Software Engineering Senior
4232,97,Data Science,Mid,Jaipur,India,Onsite,30.7,53.4,2024-03-30 19:33:29,Data Science Mid
1734,133,Data Science,Junior,Hyderabad,India,Remote,14.0,18.4,2024-03-31 01:36:41,Data Science Junior
1482,11,Cybersecurity,Mid,Bengaluru,India,Remote,21.4,48.2,2024-03-31 02:08:32,Cybersecurity Mid
5007,144,Quality Assurance,Senior,Gurugram,Global,Remote,32.5,52.7,2024-03-31 02:51:36,Quality Assurance Senior
5987,123,Data Engineering,Mid,Mumbai,India,Onsite,34.0,40.3,2024-03-31 04:08:30,Data Engineering Mid
3164,13,Data Engineering,Mid,Noida,India,Onsite,33.7,45.800000000000004,2024-03-31 08:34:32,Data Engineering Mid
365,48,Product Management,Intern,Kochi,India,Remote,38.9,51.5,2024-03-31 14:25:36,Product Management Intern
4937,20,Machine Learning,Junior,Ahmedabad,Global,Onsite,23.8,49.900000000000006,2024-03-31 17:53:37,Machine Learning Junior
393,117,Quality Assurance,Junior,Jaipur,India,Hybrid,22.4,51.599999999999994,2024-04-01 02:33:35,Quality Assurance Junior
1285,18,Data Science,Mid,Mumbai,India,Onsite,16.0,19.5,2024-04-01 11:23:38,Data Science Mid
9109,123,MLOps,Mid,Pune,India,Remote,27.2,38.5,2024-04-01 18:45:28,MLOps Mid
9328,160,Data Engineering,Junior,Chennai,India,Onsite,17.3,43.1,2024-04-02 04:10:06,Data Engineering Junior
3051,37,Cybersecurity,Senior,Lucknow,India,Onsite,14.2,29.7,2024-04-02 06:42:49,Cybersecurity Senior
7493,118,Data Science,Senior,Chennai,India,Hybrid,36.3,62.5,2024-04-02 13:12:50,Data Science Senior
412,18,MLOps,Mid,Indore,India,Onsite,28.2,41.7,2024-04-02 14:23:29,MLOps Mid
4537,163,Machine Learning,Mid,Mumbai,India,Onsite,39.4,59.5,2024-04-02 20:15:33,Machine Learning Mid
1060,86,Data Engineering,Junior,Noida,India,Hybrid,13.8,17.1,2024-04-03 01:05:04,Data Engineering Junior
8861,200,Machine Learning,Mid,Lucknow,India,Hybrid,26.1,54.5,2024-04-03 08:56:20,Machine Learning Mid
6763,37,Product Management,Mid,Ahmedabad,India,Onsite,8.0,13.4,2024-04-03 13:47:25,Product Management Mid
4908,142,Data Science,Mid,Bengaluru,India,Onsite,27.0,55.4,2024-04-04 07:31:21,Data Science Mid
1666,3,Data Engineering,Senior,Pune,India,Onsite,14.6,42.2,2024-04-04 13:25:49,Data Engineering Senior
9981,147,Data Science,Mid,Jaipur,India,Hybrid,27.2,37.9,2024-04-06 01:21:52,Data Science Mid
4761,101,Quality Assurance,Senior,Lucknow,India,Hybrid,32.3,60.099999999999994,2024-04-06 06:18:25,Quality Assurance Senior
5583,106,Product Management,Mid,Lucknow,India,Onsite,30.0,49.8,2024-04-06 09:14:20,Product Management Mid
569,163,Product Management,Mid,Jaipur,India,Onsite,22.0,47.3,2024-04-06 16:28:23,Product Management Mid
7794,9,Product Management,Senior,Noida,India,Onsite,4.3,25.8,2024-04-07 06:01:36,Product Management Senior
2466,23,Quality Assurance,Senior,Hyderabad,India,Onsite,32.3,60.599999999999994,2024-04-07 06:06:55,Quality Assurance Senior
2236,7,Machine Learning,Mid,Pune,India,Onsite,19.9,44.0,2024-04-07 08:28:03,Machine Learning Mid
1961,1,Software Engineering,Lead,Gurugram,India,Onsite,12.3,29.3,2024-04-08 00:50:00,Software Engineering Lead
9011,199,Machine Learning,Senior,Bengaluru,Global,Onsite,37.8,51.0,2024-04-09 05:29:11,Machine Learning Senior
3692,198,Product Management,Mid,Noida,Global,Onsite,39.6,62.400000000000006,2024-04-09 09:03:14,Product Management Mid
9209,164,Software Engineering,Junior,Gurugram,India,Onsite,28.5,47.1,2024-04-09 18:08:15,Software Engineering Junior
6450,47,DevOps,Junior,Hyderabad,India,Hybrid,34.0,52.5,2024-04-09 19:54:32,DevOps Junior
4033,73,Data Science,Mid,Kolkata,India,Onsite,32.8,40.5,2024-04-09 23:54:33,Data Science Mid
3149,122,Machine Learning,Intern,Bengaluru,India,Onsite,9.3,14.5,2024-04-11 01:42:36,Machine Learning Intern
3205,131,Data Science,Mid,Gurugram,Global,Onsite,31.9,44.099999999999994,2024-04-11 03:27:40,Data Science Mid
1271,85,Data Science,Junior,Hyderabad,India,Onsite,9.6,23.9,2024-04-11 06:05:51,Data Science Junior
3073,52,Machine Learning,Mid,Hyderabad,India,Onsite,22.7,37.0,2024-04-11 15:44:15,Machine Learning Mid
6828,73,Cybersecurity,Intern,Indore,India,Hybrid,36.4,49.0,2024-04-12 15:55:52,Cybersecurity Intern
3897,145,Business Analytics,Mid,Mumbai,India,Remote,22.2,40.5,2024-04-12 19:52:40,Business Analytics Mid
9270,160,MLOps,Senior,Bengaluru,India,Onsite,4.0,6.7,2024-04-12 22:14:04,MLOps Senior
4259,59,Data Science,Lead,Chennai,Global,Hybrid,26.8,38.1,2024-04-12 22:16:06,Data Science Lead
7220,168,Software Engineering,Senior,Bengaluru,India,Onsite,14.8,38.2,2024-04-13 02:04:42,Software Engineering Senior
7201,148,Business Analytics,Junior,Pune,India,Onsite,30.3,44.1,2024-04-13 07:56:05,Business Analytics Junior
7412,75,Software Engineering,Mid,Indore,Global,Onsite,28.5,43.1,2024-04-13 10:53:18,Software Engineering Mid
9198,26,MLOps,Director,Pune,India,Remote,16.3,20.4,2024-04-13 15:20:33,MLOps Director
2412,61,DevOps,Senior,Noida,India,Remote,39.8,64.69999999999999,2024-04-13 16:41:22,DevOps Senior
7975,132,Data Science,Lead,Noida,India,Onsite,4.9,10.3,2024-04-13 18:10:01,Data Science Lead
6745,54,Business Analytics,Manager,Gurugram,India,Onsite,7.9,22.9,2024-04-13 23:52:07,Business Analytics Manager
4825,131,DevOps,Senior,Indore,India,Remote,27.8,30.5,2024-04-14 01:50:42,DevOps Senior
3990,35,Data Science,Junior,Mumbai,India,Remote,38.8,43.699999999999996,2024-04-14 03:22:04,Data Science Junior
9499,7,Cybersecurity,Lead,Chennai,India,Onsite,23.3,48.900000000000006,2024-04-14 18:43:20,Cybersecurity Lead
5523,60,Data Engineering,Senior,Chennai,India,Hybrid,34.4,43.5,2024-04-14 20:03:07,Data Engineering Senior
1237,158,DevOps,Manager,Ahmedabad,Global,Onsite,30.5,48.3,2024-04-15 09:58:46,DevOps Manager
7911,8,Machine Learning,Senior,Bengaluru,India,Remote,3.7,7.4,2024-04-15 14:11:46,Machine Learning Senior
9616,28,DevOps,Junior,Bengaluru,India,Remote,11.3,24.700000000000003,2024-04-16 01:45:41,DevOps Junior
6423,39,Data Science,Junior,Mumbai,India,Hybrid,19.7,28.299999999999997,2024-04-16 02:40:08,Data Science Junior
576,118,Data Science,Mid,Jaipur,India,Remote,9.3,29.5,2024-04-16 06:59:25,Data Science Mid
8564,47,Data Science,Senior,Lucknow,Global,Hybrid,13.6,38.4,2024-04-16 17:46:25,Data Science Senior
6850,32,Data Science,Junior,Lucknow,Global,Remote,6.1,20.7,2024-04-17 10:03:42,Data Science Junior
9919,75,Cybersecurity,Senior,Kolkata,Global,Onsite,31.3,48.8,2024-04-18 12:18:19,Cybersecurity Senior
6929,109,Quality Assurance,Mid,Noida,India,Onsite,32.9,51.8,2024-04-18 12:46:46,Quality Assurance Mid
5030,180,DevOps,Intern,Gurugram,India,Onsite,22.4,50.2,2024-04-18 20:00:06,DevOps Intern
2317,185,Product Management,Junior,Gurugram,India,Onsite,3.8,33.199999999999996,2024-04-18 20:52:46,Product Management Junior
1606,16,Data Engineering,Senior,Noida,India,Onsite,22.7,30.0,2024-04-19 00:06:28,Data Engineering Senior
8235,20,Product Management,Junior,Ahmedabad,India,Hybrid,7.2,35.7,2024-04-19 03:51:28,Product Management Junior
2973,168,DevOps,Lead,Hyderabad,Global,Remote,9.2,37.3,2024-04-19 11:10:40,DevOps Lead
699,149,Software Engineering,Intern,Bengaluru,India,Onsite,36.5,61.9,2024-04-19 15:45:35,Software Engineering Intern
1811,84,Data Science,Junior,Indore,India,Onsite,34.3,62.4,2024-04-19 17:01:55,Data Science Junior
760,139,Data Science,Lead,Hyderabad,Global,Onsite,24.7,44.0,2024-04-19 20:48:56,Data Science Lead
8809,13,MLOps,Senior,Lucknow,India,Onsite,34.9,60.9,2024-04-20 13:41:17,MLOps Senior
2403,25,Data Science,Mid,Jaipur,India,Onsite,38.5,64.8,2024-04-20 15:34:20,Data Science Mid
3512,21,Product Management,Lead,Pune,India,Onsite,33.6,52.900000000000006,2024-04-20 19:24:39,Product Management Lead
147,143,Cybersecurity,Senior,Bengaluru,India,Remote,35.6,62.3,2024-04-21 02:46:47,Cybersecurity Senior
3494,44,Data Science,Mid,Mumbai,India,Onsite,39.3,55.599999999999994,2024-04-21 03:32:00,Data Science Mid
1957,135,Data Engineering,Mid,Kolkata,India,Remote,21.8,39.5,2024-04-21 04:42:24,Data Engineering Mid
7092,58,Cybersecurity,Lead,Gurugram,India,Onsite,4.5,20.7,2024-04-21 07:30:33,Cybersecurity Lead
3243,13,DevOps,Mid,Indore,India,Onsite,23.0,37.7,2024-04-21 13:19:58,DevOps Mid
986,44,MLOps,Mid,Indore,India,Onsite,24.4,48.9,2024-04-21 13:21:28,MLOps Mid
4691,26,Business Analytics,Lead,Pune,India,Remote,20.5,32.8,2024-04-22 00:28:40,Business Analytics Lead
4379,29,Machine Learning,Junior,Indore,India,Onsite,36.1,43.7,2024-04-22 21:22:52,Machine Learning Junior
49,135,Data Engineering,Mid,Jaipur,India,Remote,5.2,29.2,2024-04-23 02:40:31,Data Engineering Mid
3320,18,Data Engineering,Mid,Bengaluru,India,Hybrid,13.3,41.7,2024-04-23 06:11:33,Data Engineering Mid
9800,146,Software Engineering,Manager,Bengaluru,India,Onsite,34.4,52.4,2024-04-23 12:22:21,Software Engineering Manager
1899,68,Quality Assurance,Intern,Kolkata,India,Hybrid,9.9,27.6,2024-04-24 01:36:02,Quality Assurance Intern
6135,69,Data Science,Intern,Ahmedabad,Global,Onsite,17.3,44.900000000000006,2024-04-24 03:29:15,Data Science Intern
896,192,Data Engineering,Senior,Hyderabad,India,Remote,33.0,38.1,2024-04-24 07:38:51,Data Engineering Senior
1338,121,DevOps,Junior,Noida,Global,Onsite,16.5,20.9,2024-04-24 09:58:30,DevOps Junior
1367,57,Business Analytics,Junior,Kochi,India,Hybrid,25.2,34.7,2024-04-24 11:07:27,Business Analytics Junior
7463,145,Data Science,Mid,Ahmedabad,India,Onsite,5.8,9.1,2024-04-24 13:41:20,Data Science Mid
125,26,Business Analytics,Junior,Noida,India,Onsite,38.0,48.8,2024-04-24 16:05:55,Business Analytics Junior
513,18,Data Engineering,Junior,Kolkata,India,Onsite,24.0,36.5,2024-04-24 17:05:32,Data Engineering Junior
8594,166,Cybersecurity,Senior,Bengaluru,India,Hybrid,28.5,44.9,2024-04-24 17:22:26,Cybersecurity Senior
1303,100,Data Science,Mid,Jaipur,India,Hybrid,34.1,39.300000000000004,2024-04-24 19:48:08,Data Science Mid
7198,106,Data Science,Senior,Gurugram,Global,Onsite,29.1,37.6,2024-04-25 12:42:58,Data Science Senior
1353,119,Product Management,Mid,Noida,India,Hybrid,6.2,22.5,2024-04-25 14:54:07,Product Management Mid
2087,100,Data Science,Mid,Indore,India,Onsite,30.3,41.5,2024-04-25 16:46:15,Data Science Mid
4337,15,Cybersecurity,Mid,Lucknow,India,Onsite,27.8,57.1,2024-04-26 22:32:47,Cybersecurity Mid
235,106,Software Engineering,Senior,Mumbai,India,Onsite,37.9,40.3,2024-04-27 01:36:31,Software Engineering Senior
550,123,DevOps,Director,Hyderabad,India,Onsite,37.8,51.5,2024-04-27 08:27:22,DevOps Director
5250,30,Software Engineering,Mid,Bengaluru,India,Hybrid,36.5,64.4,2024-04-27 09:31:21,Software Engineering Mid
2072,37,Data Engineering,Mid,Bengaluru,India,Hybrid,28.7,35.6,2024-04-27 10:38:49,Data Engineering Mid
3617,194,Data Engineering,Junior,Noida,Global,Onsite,26.1,38.1,2024-04-27 13:54:34,Data Engineering Junior
9571,75,Product Management,Intern,Jaipur,India,Onsite,30.9,55.4,2024-04-28 03:58:22,Product Management Intern
6025,192,Quality Assurance,Junior,Ahmedabad,India,Onsite,23.9,30.9,2024-04-28 14:55:08,Quality Assurance Junior
8882,139,Product Management,Senior,Kochi,India,Remote,19.5,46.7,2024-04-29 03:08:31,Product Management Senior
3344,174,Cybersecurity,Intern,Mumbai,Global,Onsite,10.7,15.5,2024-04-29 07:48:11,Cybersecurity Intern
6471,193,Software Engineering,Lead,Indore,India,Onsite,27.8,41.4,2024-04-29 13:27:15,Software Engineering Lead
5501,180,Machine Learning,Senior,Mumbai,India,Hybrid,8.5,13.2,2024-04-29 15:37:50,Machine Learning Senior
8827,40,Business Analytics,Junior,Ahmedabad,India,Remote,16.9,43.2,2024-04-29 22:37:15,Business Analytics Junior
4048,53,MLOps,Lead,Lucknow,India,Hybrid,21.8,29.5,2024-04-29 23:20:16,MLOps Lead
9813,14,Data Engineering,Senior,Kochi,Global,Onsite,18.5,43.2,2024-04-30 00:13:34,Data Engineering Senior
2800,27,Machine Learning,Lead,Kolkata,India,Onsite,7.3,24.8,2024-04-30 12:09:27,Machine Learning Lead
2956,150,Cybersecurity,Junior,Lucknow,India,Onsite,10.4,40.4,2024-04-30 13:15:48,Cybersecurity Junior
1993,91,Data Science,Senior,Indore,India,Onsite,27.5,42.6,2024-04-30 14:39:38,Data Science Senior
9306,28,MLOps,Junior,Pune,India,Onsite,18.3,46.0,2024-05-01 02:21:03,MLOps Junior
4817,116,Data Engineering,Lead,Hyderabad,Global,Onsite,34.3,62.4,2024-05-02 03:41:45,Data Engineering Lead
1566,128,Business Analytics,Intern,Lucknow,India,Hybrid,22.6,31.3,2024-05-02 05:41:17,Business Analytics Intern
2994,116,Cybersecurity,Lead,Kolkata,India,Onsite,36.8,48.8,2024-05-02 18:59:47,Cybersecurity Lead
2040,10,MLOps,Intern,Kochi,Global,Onsite,6.3,14.2,2024-05-03 03:06:43,MLOps Intern
6831,118,Cybersecurity,Mid,Chennai,India,Onsite,35.5,64.9,2024-05-03 04:09:37,Cybersecurity Mid
2083,68,Product Management,Manager,Chennai,India,Hybrid,39.3,67.5,2024-05-04 03:08:05,Product Management Manager
9378,103,Machine Learning,Lead,Chennai,Global,Onsite,11.6,29.4,2024-05-04 05:29:37,Machine Learning Lead
1145,140,Business Analytics,Senior,Chennai,India,Onsite,35.1,37.4,2024-05-04 12:07:30,Business Analytics Senior
8970,68,DevOps,Senior,Kolkata,Global,Onsite,37.1,42.5,2024-05-04 16:13:58,DevOps Senior
5955,82,MLOps,Senior,Pune,India,Onsite,13.7,28.5,2024-05-04 21:56:23,MLOps Senior
6040,165,Product Management,Intern,Noida,India,Onsite,13.2,23.5,2024-05-04 23:03:12,Product Management Intern
8395,11,Software Engineering,Senior,Indore,India,Onsite,7.0,36.1,2024-05-05 01:26:38,Software Engineering Senior
1678,131,Data Science,Senior,Gurugram,India,Hybrid,19.5,41.2,2024-05-05 07:54:53,Data Science Senior
2189,40,Quality Assurance,Mid,Bengaluru,India,Hybrid,7.6,30.1,2024-05-05 18:59:37,Quality Assurance Mid
1396,142,Quality Assurance,Junior,Kochi,India,Onsite,4.3,29.5,2024-05-06 07:35:37,Quality Assurance Junior
8136,134,Quality Assurance,Mid,Mumbai,India,Onsite,30.8,40.2,2024-05-06 09:26:43,Quality Assurance Mid
3945,123,Data Engineering,Senior,Gurugram,India,Hybrid,14.7,26.2,2024-05-06 18:54:53,Data Engineering Senior
6884,51,Product Management,Mid,Kochi,Global,Onsite,37.4,46.8,2024-05-06 19:32:11,Product Management Mid
237,142,MLOps,Mid,Pune,India,Onsite,16.5,40.0,2024-05-06 20:56:24,MLOps Mid
4548,18,Quality Assurance,Mid,Mumbai,India,Onsite,13.6,26.1,2024-05-07 04:25:12,Quality Assurance Mid
9876,74,Quality Assurance,Mid,Hyderabad,India,Hybrid,36.2,51.300000000000004,2024-05-07 18:11:17,Quality Assurance Mid
5949,54,Business Analytics,Intern,Gurugram,India,Remote,8.2,20.5,2024-05-08 05:56:42,Business Analytics Intern
3600,196,Quality Assurance,Senior,Lucknow,India,Onsite,33.3,57.099999999999994,2024-05-08 09:11:12,Quality Assurance Senior
3090,98,Data Engineering,Intern,Lucknow,Global,Onsite,34.0,57.6,2024-05-08 21:49:22,Data Engineering Intern
4557,76,Quality Assurance,Junior,Kochi,India,Hybrid,24.3,32.4,2024-05-09 03:12:37,Quality Assurance Junior
6320,200,Software Engineering,Senior,Kolkata,India,Onsite,39.2,45.2,2024-05-09 03:22:24,Software Engineering Senior
9554,58,Software Engineering,Manager,Noida,India,Onsite,38.2,47.7,2024-05-10 10:40:56,Software Engineering Manager
565,136,Software Engineering,Senior,Chennai,Global,Onsite,24.0,47.7,2024-05-10 15:45:52,Software Engineering Senior
31,29,DevOps,Junior,Kolkata,India,Hybrid,11.1,39.6,2024-05-10 20:33:12,DevOps Junior
2122,54,MLOps,Mid,Ahmedabad,India,Onsite,29.5,53.0,2024-05-11 04:51:07,MLOps Mid
2937,72,Software Engineering,Mid,Noida,Global,Onsite,37.4,47.2,2024-05-11 16:17:05,Software Engineering Mid
9569,194,DevOps,Mid,Mumbai,Global,Onsite,12.7,23.2,2024-05-11 18:45:31,DevOps Mid
3003,163,Machine Learning,Mid,Pune,India,Hybrid,17.0,23.2,2024-05-12 00:04:06,Machine Learning Mid
4309,110,Cybersecurity,Mid,Pune,India,Remote,38.5,42.1,2024-05-12 07:41:14,Cybersecurity Mid
3841,97,Data Engineering,Mid,Kolkata,India,Hybrid,4.5,28.2,2024-05-12 15:01:02,Data Engineering Mid
4141,15,Software Engineering,Junior,Gurugram,India,Hybrid,12.5,15.9,2024-05-12 22:25:06,Software Engineering Junior
2170,78,Product Management,Intern,Kochi,India,Onsite,29.5,40.9,2024-05-13 09:13:55,Product Management Intern
6039,178,Data Engineering,Mid,Kochi,India,Remote,33.4,60.7,2024-05-14 01:37:53,Data Engineering Mid
2735,161,Business Analytics,Mid,Mumbai,India,Onsite,10.0,32.1,2024-05-14 04:20:39,Business Analytics Mid
1483,103,Business Analytics,Lead,Lucknow,India,Onsite,11.3,41.0,2024-05-14 08:24:45,Business Analytics Lead
7625,38,Cybersecurity,Senior,Mumbai,Global,Onsite,38.0,57.9,2024-05-14 10:08:10,Cybersecurity Senior
1217,28,DevOps,Mid,Lucknow,India,Onsite,19.1,44.5,2024-05-14 10:24:44,DevOps Mid
1953,13,Data Science,Senior,Jaipur,Global,Onsite,22.5,43.6,2024-05-14 12:22:40,Data Science Senior
2944,26,Product Management,Mid,Kolkata,India,Onsite,31.2,33.8,2024-05-14 18:07:51,Product Management Mid
