employee_id,attrition_date,reason,rejoin_eligibility
6865,2021-02-26 21:24:54,Better Offer,1
40081,2020-12-21 06:43:43,Better Offer,0
17165,2022-10-01 21:06:03,Performance,1
35277,2022-06-01 17:33:35,Better Offer,1
6536,2024-09-17 18:57:56,Better Offer,0
14633,2021-07-10 21:39:40,Better Offer,0
3155,2023-10-02 14:30:48,Performance,0
29501,2022-03-23 19:12:37,Better Offer,0
34556,2024-11-10 05:33:07,Personal,1
32014,2020-07-14 02:57:36,Better Offer,1
41300,2020-08-22 08:55:37,Better Offer,0
26638,2022-08-14 10:52:50,Better Offer,1
4728,2020-05-01 09:20:21,Relocation,0
19512,2020-12-29 00:16:41,Better Offer,1
11513,2025-01-10 20:54:41,Personal,0
33472,2025-08-13 18:19:53,Health,0
30108,2024-05-26 22:30:14,Personal,0
13734,2024-01-17 16:24:48,Higher Studies,0
10099,2025-05-10 16:56:46,Better Offer,1
19070,2025-08-27 14:34:24,Performance,1
5536,2024-01-21 03:56:59,Better Offer,0
6438,2025-10-05 03:39:10,Better Offer,1
9244,2021-06-11 06:29:47,Better Offer,0
5447,2023-03-28 04:02:44,Better Offer,0
20841,2022-09-10 10:42:16,Better Offer,0
17040,2020-01-27 01:03:43,Personal,1
8521,2024-06-09 16:41:28,Higher Studies,0
27717,2024-07-10 03:45:57,Better Offer,0
16783,2022-01-29 07:53:13,Relocation,0
39330,2024-01-05 10:38:45,Better Offer,0
35131,2021-08-08 18:54:04,Personal,0
20408,2021-09-24 04:30:13,Better Offer,0
3613,2022-08-22 17:16:18,Better Offer,0
36932,2021-01-19 03:28:52,Relocation,0
8940,2024-04-15 00:58:43,Better Offer,0
31984,2024-04-15 00:43:44,Better Offer,0
20247,2020-11-25 02:15:48,Performance,0
26550,2023-09-08 04:33:08,Better Offer,0
2172,2020-10-05 03:29:24,Better Offer,0
6317,2020-05-06 12:27:46,Performance,0
295,2021-02-23 01:27:42,Better Offer,1
2697,2023-12-30 22:42:01,Higher Studies,1
38643,2022-04-19 00:14:25,Better Offer,1
42206,2023-05-18 06:05:01,Performance,0
30297,2022-05-12 05:27:22,Relocation,0
3013,2025-05-09 13:18:08,Relocation,1
6242,2022-12-12 23:42:06,Better Offer,0
37449,2024-09-15 19:29:06,Performance,0
1266,2021-11-29 08:31:16,Better Offer,1
11439,2025-07-20 15:45:16,Better Offer,0
22838,2022-01-14 04:30:06,Better Offer,0
33755,2020-09-27 09:23:42,Health,1
24666,2020-07-24 06:37:27,Personal,0
121,2024-08-26 14:47:37,Better Offer,0
22309,2019-08-09 13:12:40,Health,0
10131,2021-09-04 09:01:41,Relocation,0
40279,2020-01-09 23:14:52,Higher Studies,0
33005,2023-11-07 03:30:19,Better Offer,0
15731,2021-05-03 21:43:23,Higher Studies,0
24327,2024-03-27 10:28:04,Better Offer,0
22623,2023-04-05 21:47:06,Personal,0
18089,2019-08-23 23:23:10,Better Offer,0
13861,2022-11-26 19:18:27,Better Offer,1
35040,2020-09-13 17:19:17,Better Offer,0
18530,2019-12-28 06:15:11,Performance,1
27566,2024-02-20 11:22:41,Higher Studies,1
17173,2024-08-25 10:16:39,Performance,0
7647,2025-07-18 10:04:44,Higher Studies,1
19286,2024-10-13 06:58:59,Better Offer,0
34583,2025-10-17 15:40:45,Better Offer,1
1645,2020-04-27 16:01:25,Better Offer,1
18325,2023-06-20 12:05:10,Better Offer,1
2973,2024-07-20 03:34:24,Better Offer,0
40874,2025-03-03 06:01:41,Better Offer,0
11456,2023-08-03 14:43:05,Better Offer,0
36454,2021-07-23 18:53:55,Better Offer,1
36620,2020-10-28 22:42:34,Better Offer,0
41842,2020-11-13 23:08:25,Better Offer,0
27366,2023-05-08 13:22:42,Performance,0
25783,2020-08-06 19:29:48,Health,1
24375,2022-05-14 10:59:21,Better Offer,1
2906,2020-06-08 01:51:52,Better Offer,1
41412,2024-06-10 22:44:22,Better Offer,0
9359,2020-09-10 00:40:23,Performance,0
7643,2023-04-22 20:56:07,Better Offer,1
8363,2023-06-06 08:21:04,Performance,0
18609,2021-07-05 16:24:44,Personal,0
41242,2022-03-14 06:49:13,Health,1
32327,2020-06-02 19:32:41,Health,1
31482,2024-05-24 06:35:00,Better Offer,1
33712,2025-03-06 02:03:47,Higher Studies,0
31114,2021-09-16 12:33:52,Higher Studies,1
18752,2025-03-05 04:34:51,Better Offer,0
9658,2023-03-03 09:17:32,Better Offer,0
1316,2024-07-18 00:12:27,Relocation,0
38007,2023-02-22 16:57:50,Better Offer,0
22863,2024-11-22 13:05:03,Relocation,0
40979,2023-10-05 07:40:35,Better Offer,0
27337,2022-02-25 06:16:21,Health,0
42363,2020-02-16 04:45:07,Higher Studies,1
21900,2023-01-21 07:11:20,Relocation,0
24280,2020-02-22 02:53:58,Relocation,0
15327,2021-03-16 09:28:03,Personal,0
107,2022-02-26 07:16:00,Higher Studies,1
17758,2024-05-09 06:31:51,Performance,1
13948,2019-12-01 03:03:25,Higher Studies,0
11065,2025-04-27 04:08:30,Personal,0
38858,2020-10-21 03:06:44,Better Offer,0
23484,2020-12-10 07:43:15,Higher Studies,0
12665,2019-11-18 19:29:55,Personal,0
40472,2024-09-22 06:11:46,Higher Studies,1
28720,2020-05-25 08:00:03,Relocation,0
28111,2025-10-22 09:44:24,Higher Studies,0
38015,2024-10-28 08:10:24,Performance,0
28997,2021-09-13 01:19:08,Personal,0
9321,2020-04-02 07:48:40,Higher Studies,0
19590,2019-08-02 07:34:36,Better Offer,0
33395,2020-01-01 17:52:34,Better Offer,0
14499,2024-12-29 12:06:52,Better Offer,0
36581,2019-10-18 19:08:36,Personal,0
1746,2020-08-14 09:13:43,Better Offer,0
32686,2025-07-04 08:43:43,Health,0
35516,2020-01-19 17:23:00,Better Offer,1
27286,2023-01-11 09:00:51,Personal,1
21143,2023-02-01 22:24:30,Performance,0
5457,2025-04-14 04:56:26,Performance,0
25766,2021-07-29 05:01:15,Relocation,0
42406,2022-05-12 14:15:57,Better Offer,1
2476,2025-10-13 02:52:11,Performance,0
21361,2020-06-21 09:54:27,Performance,0
41024,2022-03-06 10:07:39,Performance,0
3983,2022-04-21 14:22:34,Better Offer,0
28179,2025-08-06 23:27:13,Relocation,0
33452,2025-01-27 20:24:14,Personal,1
26672,2020-09-04 19:47:44,Personal,0
6896,2022-09-26 00:57:14,Performance,0
42824,2019-08-06 19:33:18,Personal,0
37550,2020-07-22 13:46:10,Better Offer,1
42064,2019-09-27 18:03:49,Better Offer,0
34347,2023-12-08 19:14:40,Relocation,0
21074,2024-09-06 16:04:39,Personal,1
40748,2021-01-25 23:52:36,Relocation,1
22536,2024-05-02 14:45:01,Relocation,1
12775,2022-02-22 10:58:58,Better Offer,0
23093,2022-09-02 09:28:31,Better Offer,0
40860,2021-07-12 23:25:26,Better Offer,0
10382,2023-08-15 07:04:33,Performance,1
20804,2023-02-07 08:28:10,Better Offer,0
27010,2020-02-13 00:27:21,Better Offer,0
21208,2024-09-07 05:49:59,Performance,0
19149,2023-11-03 17:36:24,Better Offer,0
20194,2025-07-04 09:14:31,Relocation,0
33477,2021-08-25 08:56:03,Better Offer,1
35645,2023-03-11 15:16:26,Relocation,0
19573,2021-09-24 11:34:36,Better Offer,1
42500,2019-07-01 21:17:23,Performance,0
28428,2021-09-22 04:00:41,Better Offer,0
17697,2024-07-16 10:24:22,Personal,0
12285,2021-04-20 10:00:15,Performance,0
6203,2023-07-22 00:03:23,Better Offer,0
6906,2020-12-14 10:22:52,Personal,0
36180,2022-04-04 09:22:48,Better Offer,1
41423,2023-05-04 11:23:57,Better Offer,1
3044,2023-02-03 21:09:04,Better Offer,0
19083,2023-04-18 20:24:54,Higher Studies,0
4131,2023-12-06 02:55:31,Higher Studies,1
43129,2022-09-11 09:53:58,Better Offer,1
27705,2019-07-21 10:59:33,Performance,0
11623,2023-12-19 15:43:42,Relocation,1
28480,2023-12-07 23:21:17,Performance,0
6019,2024-11-19 15:54:23,Better Offer,1
33483,2023-03-23 09:22:25,Personal,0
11612,2025-07-12 08:34:43,Performance,1
37859,2023-08-08 21:12:30,Performance,0
886,2022-01-28 21:17:46,Better Offer,0
35304,2022-09-19 05:08:26,Performance,0
10136,2025-04-25 16:32:15,Higher Studies,1
8490,2022-04-21 19:42:08,Health,0
4707,2022-04-05 02:47:06,Performance,0
13955,2021-09-02 03:34:30,Better Offer,1
16421,2024-10-14 20:52:30,Better Offer,1
41004,2020-07-17 21:55:39,Personal,0
16923,2021-08-27 05:31:38,Personal,0
32940,2023-06-30 16:09:16,Better Offer,0
29653,2024-01-17 11:23:44,Relocation,0
5226,2020-01-13 08:34:59,Better Offer,0
36746,2024-12-05 08:28:19,Better Offer,1
14172,2024-03-04 00:05:25,Better Offer,1
5210,2024-01-01 07:58:04,Relocation,0
36575,2021-06-11 22:28:55,Personal,0
31707,2021-07-25 11:00:52,Personal,1
5739,2020-11-26 20:18:25,Relocation,1
33086,2024-04-21 13:29:14,Personal,0
40160,2024-10-01 01:07:45,Better Offer,0
12770,2025-03-04 22:12:49,Better Offer,1
14346,2021-01-19 22:04:50,Better Offer,0
14086,2025-07-07 17:40:22,Better Offer,1
35572,2022-01-12 01:33:51,Better Offer,0
19140,2021-11-15 23:22:59,Relocation,0
42590,2025-08-25 15:22:18,Higher Studies,0
18557,2025-10-24 16:04:14,Better Offer,0
7135,2019-08-18 04:21:36,Better Offer,0
10468,2019-12-23 07:01:16,Better Offer,1
14877,2025-08-09 01:43:42,Higher Studies,0
12593,2020-10-18 08:01:57,Better Offer,0
9421,2020-06-19 15:51:59,Personal,0
36702,2024-06-07 14:47:40,Better Offer,0
6576,2022-05-07 11:14:00,Personal,0
2912,2021-05-14 08:58:43,Personal,1
31714,2023-04-23 17:50:07,Personal,0
42417,2020-11-15 05:32:20,Better Offer,0
14221,2020-03-12 01:56:31,Better Offer,1
33091,2022-05-02 05:46:55,Higher Studies,0
559,2024-03-09 07:41:27,Better Offer,1
23602,2024-03-16 22:27:59,Better Offer,0
18085,2020-01-16 13:57:04,Personal,0
6668,2024-09-04 01:08:53,Better Offer,0
28213,2024-03-30 11:11:09,Health,0
20846,2023-05-19 03:52:32,Better Offer,0
4681,2022-01-09 07:43:03,Personal,0
33049,2020-02-18 12:47:52,Relocation,0
9291,2023-11-22 18:41:46,Better Offer,0
15382,2023-11-21 20:39:03,Performance,1
10414,2020-05-28 10:45:21,Performance,0
14606,2024-08-22 23:40:25,Better Offer,0
30638,2022-08-19 08:10:56,Personal,1
23739,2022-06-27 11:08:18,Relocation,0
36589,2023-05-20 16:46:50,Better Offer,0
18355,2024-07-04 20:57:38,Better Offer,1
27099,2021-08-11 20:53:11,Better Offer,0
12729,2023-05-25 03:55:12,Better Offer,1
2150,2025-03-07 13:34:10,Performance,0
15076,2024-04-14 18:15:29,Personal,1
12291,2019-07-17 23:31:09,Better Offer,0
29690,2020-10-04 20:13:05,Performance,0
23026,2022-07-09 16:42:30,Performance,0
5438,2025-02-16 00:17:12,Relocation,0
37065,2025-05-23 09:06:06,Relocation,0
12096,2020-04-20 23:08:05,Personal,1
28472,2022-05-11 03:40:28,Relocation,0
30025,2020-08-13 12:16:17,Personal,1
32768,2023-05-17 01:58:54,Better Offer,1
11611,2021-12-18 04:40:24,Better Offer,0
34802,2020-09-25 23:54:30,Performance,1
43220,2019-07-13 12:04:10,Personal,1
37910,2021-03-05 00:17:08,Better Offer,0
13577,2022-01-03 03:25:01,Better Offer,1
24227,2022-05-29 06:14:45,Better Offer,0
27891,2024-07-24 03:13:00,Health,0
32282,2023-08-17 07:17:45,Better Offer,0
35626,2022-02-05 14:26:23,Better Offer,0
9440,2020-05-04 22:31:40,Better Offer,0
29324,2022-01-17 07:32:18,Better Offer,0
2469,2020-11-19 07:41:49,Better Offer,0
34335,2020-02-23 18:02:47,Better Offer,0
11112,2022-11-12 04:31:59,Higher Studies,0
15540,2020-07-08 22:18:43,Relocation,0
30494,2025-06-10 01:25:00,Better Offer,0
34703,2021-09-30 14:48:36,Personal,1
94,2025-01-02 19:04:42,Higher Studies,0
24726,2020-04-20 04:59:27,Performance,0
12434,2023-02-20 07:19:51,Higher Studies,1
2038,2023-07-18 20:50:57,Performance,0
36874,2021-05-26 01:21:17,Better Offer,0
23656,2019-12-27 09:16:43,Relocation,0
22860,2024-04-06 15:54:26,Performance,1
27835,2024-06-29 10:17:45,Relocation,1
9790,2023-11-02 03:07:22,Relocation,0
39155,2021-03-26 13:07:51,Relocation,1
30174,2020-06-16 13:41:00,Better Offer,0
5089,2020-10-11 17:58:26,Relocation,0
8945,2025-08-24 10:57:22,Better Offer,0
9382,2023-09-12 16:35:12,Better Offer,1
27553,2025-06-11 01:41:19,Better Offer,0
14488,2020-07-25 12:57:19,Relocation,1
28665,2025-06-20 07:41:05,Higher Studies,1
6722,2021-01-10 03:14:37,Better Offer,0
36256,2023-12-08 14:46:51,Higher Studies,0
17387,2020-02-13 17:17:01,Better Offer,0
29228,2024-05-08 17:37:13,Better Offer,0
33534,2020-11-24 16:07:35,Better Offer,0
32858,2022-07-02 22:06:35,Relocation,0
2205,2023-09-06 08:16:40,Personal,0
12789,2024-03-13 09:21:37,Better Offer,0
24605,2024-11-30 14:51:32,Better Offer,0
24675,2024-07-28 00:05:38,Personal,0
37556,2023-04-25 19:44:06,Personal,0
7167,2023-08-17 13:31:52,Personal,1
421,2024-01-09 10:31:19,Relocation,0
207,2025-02-15 07:14:11,Higher Studies,0
30180,2020-05-21 16:43:11,Performance,1
15314,2022-06-06 20:39:06,Better Offer,1
16015,2024-10-27 00:37:00,Performance,0
21597,2021-12-30 14:26:50,Personal,0
19984,2022-09-11 02:16:26,Personal,0
23069,2024-01-19 04:27:05,Relocation,0
28784,2023-05-08 10:29:53,Better Offer,0
36136,2020-01-29 00:10:03,Better Offer,0
17543,2023-01-15 13:15:52,Health,0
30456,2023-05-05 04:48:27,Relocation,0
27501,2024-06-02 23:40:09,Better Offer,0
10860,2024-05-09 00:09:16,Better Offer,0
12926,2020-11-06 15:20:07,Performance,0
4104,2021-12-29 11:58:28,Better Offer,0
36430,2020-07-14 10:47:15,Better Offer,0
26097,2023-11-09 19:09:53,Better Offer,0
23556,2020-02-04 17:18:51,Personal,1
35461,2021-01-29 10:00:10,Better Offer,0
34626,2024-07-01 16:14:00,Performance,0
20834,2020-11-01 16:22:07,Better Offer,0
9438,2025-07-20 10:04:24,Better Offer,0
14937,2022-02-01 05:18:34,Higher Studies,0
16465,2024-05-07 11:29:59,Higher Studies,0
6572,2022-09-19 06:38:04,Better Offer,0
38117,2022-12-21 13:34:44,Better Offer,0
11172,2024-02-20 13:38:23,Better Offer,1
42342,2023-02-21 09:20:32,Better Offer,1
28212,2022-01-15 00:03:10,Better Offer,0
24543,2023-11-06 23:55:30,Higher Studies,0
18200,2023-02-05 00:45:35,Personal,1
357,2020-06-28 07:20:23,Performance,0
17042,2025-05-19 04:05:05,Better Offer,0
24994,2023-08-12 00:03:45,Better Offer,1
8460,2021-01-10 15:33:37,Better Offer,0
22749,2025-06-10 02:41:13,Better Offer,1
3042,2020-08-28 11:19:30,Personal,0
19620,2020-11-24 10:22:10,Higher Studies,0
24194,2023-09-06 05:16:14,Personal,0
12322,2021-01-08 04:49:40,Performance,0
28733,2019-10-08 19:59:30,Better Offer,0
12954,2025-06-18 02:38:17,Better Offer,1
10782,2025-09-27 11:21:30,Higher Studies,1
39963,2024-11-02 15:58:12,Better Offer,0
10301,2025-04-25 15:54:53,Relocation,0
7345,2021-11-17 14:48:30,Relocation,1
18765,2023-03-05 01:03:36,Better Offer,0
24296,2025-01-11 22:39:05,Performance,1
26518,2020-10-18 03:35:58,Relocation,0
34277,2024-07-24 09:30:05,Performance,0
440,2019-11-17 08:39:03,Personal,0
25460,2025-07-01 09:44:12,Better Offer,1
11789,2020-04-30 04:17:04,Relocation,0
27526,2023-02-10 10:07:18,Better Offer,0
34947,2022-08-15 18:28:59,Personal,0
32532,2023-05-23 12:03:24,Better Offer,0
18537,2022-03-21 02:02:25,Better Offer,0
22891,2024-07-16 12:38:34,Better Offer,1
4276,2019-09-28 06:57:48,Better Offer,0
5317,2019-11-23 08:56:23,Better Offer,1
21005,2023-06-11 18:41:10,Better Offer,0
27006,2020-05-20 08:25:05,Personal,0
36276,2023-11-16 07:00:01,Performance,1
7565,2022-05-06 00:47:47,Higher Studies,0
5935,2023-07-29 01:24:57,Better Offer,0
24187,2021-03-10 11:29:35,Better Offer,0
14391,2019-07-09 10:32:49,Relocation,0
12111,2021-12-23 18:32:58,Higher Studies,0
37624,2024-10-22 15:24:10,Personal,0
2805,2023-05-08 10:56:43,Better Offer,0
34295,2020-04-16 20:22:46,Personal,1
32666,2024-10-14 19:19:56,Better Offer,1
34111,2020-12-11 17:54:33,Personal,0
3576,2022-01-11 03:22:29,Better Offer,1
30885,2021-03-01 13:45:07,Better Offer,0
20,2021-05-06 18:36:17,Better Offer,1
4497,2022-03-31 04:02:19,Health,0
22388,2020-12-10 19:28:36,Higher Studies,0
21443,2025-03-08 23:44:40,Better Offer,1
13557,2023-05-26 20:08:29,Health,0
26180,2020-07-24 03:06:24,Performance,0
37675,2022-01-22 05:03:49,Better Offer,1
33480,2019-08-01 13:06:42,Personal,0
41822,2021-05-02 01:16:07,Better Offer,0
43176,2022-04-28 11:04:00,Health,0
9776,2025-01-11 04:03:55,Better Offer,0
9194,2019-09-10 15:52:25,Higher Studies,0
8138,2020-11-04 22:04:49,Higher Studies,0
32406,2023-07-19 01:35:47,Better Offer,1
39298,2020-05-06 21:26:14,Better Offer,1
26902,2025-05-25 23:23:48,Relocation,0
37894,2021-04-27 13:45:31,Relocation,0
26149,2024-02-23 16:28:16,Relocation,0
12106,2019-08-15 16:25:36,Better Offer,0
11592,2022-09-13 02:55:24,Relocation,1
32654,2024-10-31 23:51:29,Better Offer,0
12091,2021-08-14 08:05:44,Better Offer,0
14842,2023-11-26 11:23:46,Personal,0
6364,2025-05-08 15:11:55,Better Offer,0
18685,2019-07-08 00:24:00,Better Offer,0
1435,2024-04-25 20:50:13,Better Offer,0
31641,2024-03-01 17:00:42,Higher Studies,0
5475,2024-08-01 15:30:38,Better Offer,0
20755,2020-04-04 10:44:02,Higher Studies,0
11340,2024-10-27 10:46:23,Better Offer,1
9921,2020-10-10 02:12:53,Health,0
19154,2021-04-26 17:08:12,Higher Studies,0
19422,2022-12-07 06:50:12,Better Offer,0
5431,2020-05-09 10:23:27,Better Offer,0
7770,2022-12-12 08:21:00,Better Offer,1
28258,2024-05-11 23:42:39,Better Offer,1
16162,2021-07-17 09:00:00,Better Offer,0
14875,2025-01-25 17:30:33,Better Offer,0
25206,2024-05-04 00:52:13,Performance,1
3419,2025-04-17 00:12:46,Higher Studies,0
28524,2023-06-08 10:41:37,Personal,0
5467,2024-04-22 14:25:45,Health,0
12424,2025-10-13 04:44:49,Relocation,1
19334,2021-03-04 07:54:13,Better Offer,1
21666,2023-01-23 13:47:47,Personal,0
16533,2021-01-19 03:13:51,Personal,0
20090,2024-06-06 12:30:44,Personal,0
4791,2023-02-09 02:04:36,Personal,0
39942,2025-03-07 19:31:40,Better Offer,0
24186,2025-10-01 04:26:41,Personal,0
647,2022-09-04 05:24:34,Better Offer,1
32095,2023-07-16 00:28:26,Relocation,0
18854,2024-07-06 21:43:51,Better Offer,1
7452,2021-04-16 20:22:13,Performance,1
6705,2022-06-30 03:19:39,Relocation,1
308,2020-06-03 13:28:14,Relocation,1
4776,2024-10-06 07:57:25,Relocation,0
28255,2020-07-29 16:14:00,Better Offer,1
11271,2021-11-28 18:08:54,Higher Studies,0
2010,2021-12-29 07:09:43,Personal,0
28623,2024-08-18 07:07:47,Relocation,0
22693,2024-10-06 08:12:03,Better Offer,0
19969,2020-08-30 04:35:51,Personal,1
27385,2020-06-14 17:19:05,Health,0
24886,2024-07-30 13:39:57,Personal,0
21669,2022-02-02 16:29:12,Health,0
27126,2023-11-22 08:35:03,Better Offer,0
12816,2023-08-01 18:50:13,Higher Studies,0
33011,2025-05-08 09:54:49,Better Offer,0
37632,2022-07-16 14:53:34,Higher Studies,0
36437,2022-09-22 17:22:46,Relocation,0
30880,2021-09-17 22:18:06,Performance,0
36358,2021-10-02 19:43:04,Personal,0
8897,2025-08-30 19:05:42,Higher Studies,0
3000,2025-08-24 10:27:26,Health,0
28872,2021-04-15 18:26:28,Relocation,0
30280,2025-05-17 08:08:31,Relocation,0
15394,2019-10-10 21:03:42,Relocation,0
30486,2019-07-09 04:25:01,Personal,1
8435,2024-02-03 17:40:24,Performance,0
1138,2022-01-07 11:50:58,Higher Studies,0
9267,2020-08-27 00:26:44,Better Offer,0
3592,2024-12-28 23:12:21,Personal,1
20524,2019-11-03 18:24:19,Performance,0
6516,2021-07-25 12:13:55,Relocation,0
36172,2023-07-25 18:49:10,Personal,0
1901,2021-10-01 08:08:22,Health,0
30156,2022-05-19 09:43:49,Better Offer,1
23375,2024-03-18 20:23:43,Better Offer,0
38560,2023-04-22 16:13:01,Better Offer,0
30360,2023-08-16 19:04:17,Better Offer,0
95,2021-01-14 07:46:37,Better Offer,0
30718,2020-08-11 02:15:00,Better Offer,0
809,2025-10-12 17:57:48,Better Offer,0
20107,2022-04-27 23:34:54,Performance,0
37871,2023-10-24 00:55:09,Higher Studies,0
32358,2019-07-12 12:12:44,Better Offer,0
31837,2020-07-15 16:53:22,Performance,0
38988,2023-12-18 16:57:03,Higher Studies,0
28881,2021-11-24 14:24:59,Performance,1
41894,2025-07-30 16:19:40,Better Offer,0
27577,2022-12-17 20:18:41,Better Offer,0
21773,2024-09-25 10:14:44,Better Offer,1
25469,2020-01-24 11:34:05,Higher Studies,1
18574,2019-10-26 20:04:20,Better Offer,0
35765,2025-04-26 18:21:58,Better Offer,1
17998,2021-03-10 13:18:53,Performance,0
41808,2021-12-05 05:15:27,Better Offer,1
36397,2025-05-29 00:53:22,Higher Studies,0
32907,2025-05-13 08:57:50,Health,0
41276,2022-10-30 16:40:21,Better Offer,0
7769,2023-11-21 19:15:48,Performance,1
30852,2023-03-05 18:30:22,Higher Studies,0
28145,2025-05-31 11:18:07,Personal,0
17706,2021-04-21 16:16:12,Better Offer,0
8050,2023-06-28 08:25:26,Personal,1
31740,2020-08-02 19:16:21,Better Offer,0
18771,2019-12-06 09:18:02,Relocation,0
10106,2024-05-02 15:29:09,Relocation,1
39071,2023-11-04 20:35:33,Better Offer,0
20944,2021-07-10 07:55:28,Performance,0
6574,2024-07-20 04:21:28,Better Offer,1
2513,2025-02-03 05:45:10,Better Offer,1
34930,2020-11-18 04:50:37,Personal,1
10909,2025-02-26 16:17:09,Better Offer,0
24080,2021-03-24 09:37:23,Better Offer,0
18921,2023-06-27 19:43:51,Relocation,0
25141,2019-10-12 07:49:06,Better Offer,0
4145,2020-12-30 23:06:46,Personal,0
21610,2020-10-15 13:52:54,Relocation,0
25283,2024-09-21 18:47:33,Higher Studies,1
14078,2020-01-22 14:34:11,Performance,0
12887,2022-03-28 00:16:11,Better Offer,1
10598,2024-05-31 21:29:11,Better Offer,0
11173,2023-12-03 07:00:16,Better Offer,0
20957,2020-11-14 19:35:23,Higher Studies,0
13091,2024-02-29 13:03:32,Relocation,0
21433,2020-07-03 14:41:18,Performance,0
36948,2022-03-30 21:23:57,Higher Studies,1
6441,2022-04-09 05:45:37,Higher Studies,0
16125,2022-07-17 12:59:13,Better Offer,0
3947,2023-01-16 11:04:40,Relocation,0
13842,2021-06-16 17:04:35,Performance,0
37258,2023-11-19 08:24:02,Performance,1
18453,2021-01-17 01:39:03,Personal,0
32384,2019-12-13 08:17:47,Personal,0
33892,2024-07-19 17:07:09,Performance,1
31343,2022-10-17 10:39:15,Better Offer,1
26742,2024-10-28 07:04:35,Better Offer,0
27295,2023-11-10 00:58:27,Better Offer,0
41049,2020-06-02 10:46:23,Better Offer,0
6228,2022-01-31 23:47:41,Health,0
40851,2019-12-20 10:38:03,Personal,0
40128,2025-01-15 21:13:04,Better Offer,0
23075,2023-12-31 19:13:00,Better Offer,0
33964,2024-08-10 07:50:00,Better Offer,0
38112,2023-08-19 06:58:42,Personal,0
2106,2024-03-25 12:11:13,Performance,1
32687,2021-09-17 19:27:17,Health,0
34770,2020-04-19 04:52:34,Better Offer,1
24390,2021-12-13 13:05:44,Better Offer,0
11332,2020-01-28 13:59:27,Higher Studies,0
36835,2023-09-01 20:13:32,Better Offer,0
37430,2024-05-29 08:50:30,Better Offer,1
44,2022-08-02 10:32:04,Better Offer,0
15001,2021-12-03 07:31:44,Personal,1
22302,2022-11-06 15:37:47,Better Offer,0
26145,2025-05-24 04:28:26,Better Offer,0
4225,2024-03-23 17:00:39,Personal,0
5238,2023-03-16 05:02:03,Performance,0
18186,2023-08-08 07:41:30,Performance,0
42148,2023-02-10 04:23:52,Better Offer,0
2319,2021-04-10 09:36:42,Better Offer,0
28591,2024-07-11 22:27:00,Better Offer,0
35996,2025-05-06 15:17:42,Better Offer,0
40387,2022-07-30 10:49:03,Performance,0
25281,2020-06-10 09:39:45,Better Offer,0
30832,2024-08-30 02:38:16,Personal,1
28867,2023-01-20 05:51:33,Performance,0
36607,2023-11-09 11:13:19,Better Offer,1
7261,2022-04-11 03:17:28,Performance,1
32667,2024-08-04 14:13:28,Performance,0
29196,2022-09-26 06:09:51,Personal,0
21952,2024-01-24 14:03:34,Personal,0
19312,2020-09-26 22:16:01,Performance,0
16419,2023-04-28 12:04:18,Better Offer,0
15805,2019-09-23 01:07:30,Higher Studies,0
12544,2024-04-02 23:21:15,Performance,0
23433,2023-08-30 15:39:15,Better Offer,0
4440,2022-11-10 08:40:41,Better Offer,0
42354,2023-09-12 00:43:33,Health,0
34568,2020-09-25 13:46:36,Performance,0
18866,2020-12-04 22:45:07,Better Offer,0
31949,2020-04-02 10:37:47,Performance,1
34514,2020-10-15 22:00:00,Better Offer,0
39788,2022-09-13 13:34:02,Better Offer,0
32030,2025-02-16 16:26:33,Personal,0
6428,2025-01-04 05:08:17,Better Offer,0
5382,2021-02-13 04:38:43,Better Offer,1
46,2020-11-24 07:40:05,Personal,0
5919,2022-04-06 08:15:35,Performance,0
40302,2020-04-30 20:59:30,Better Offer,1
12837,2023-03-12 21:01:31,Better Offer,1
13902,2020-08-05 20:41:14,Relocation,0
14135,2022-11-12 10:55:20,Personal,0
22477,2024-03-19 20:36:05,Better Offer,0
12720,2023-09-25 00:38:29,Relocation,1
43136,2021-08-12 00:04:09,Better Offer,0
21697,2021-01-21 08:45:53,Better Offer,1
42350,2022-02-17 07:37:11,Personal,1
3070,2022-11-22 02:03:18,Relocation,0
6333,2022-01-16 01:19:11,Better Offer,0
6130,2025-05-08 05:35:25,Personal,0
13714,2023-10-03 09:09:26,Better Offer,0
16893,2023-11-13 06:14:51,Higher Studies,1
39536,2022-10-15 07:39:23,Performance,0
5962,2023-11-02 13:10:47,Performance,1
36307,2024-08-18 16:18:59,Personal,0
8925,2019-11-05 12:07:10,Health,1
37517,2025-07-08 20:40:11,Relocation,1
28910,2024-02-14 07:05:06,Higher Studies,0
18903,2019-12-21 18:41:30,Better Offer,0
28561,2023-11-01 01:01:37,Health,1
12746,2022-12-13 10:17:41,Performance,0
8954,2022-06-11 01:02:48,Better Offer,1
16889,2020-09-27 02:39:37,Health,0
31004,2025-02-11 11:56:15,Better Offer,1
33958,2024-09-17 02:22:47,Better Offer,0
5247,2021-07-09 01:16:49,Performance,1
22369,2024-10-12 16:13:15,Better Offer,0
9770,2020-08-26 02:52:22,Better Offer,1
20767,2022-04-10 12:40:04,Better Offer,0
14945,2024-04-17 09:42:11,Better Offer,1
3524,2021-06-20 02:38:27,Better Offer,0
19354,2023-12-04 03:32:51,Better Offer,0
26354,2022-09-01 21:00:08,Relocation,1
30191,2025-08-30 01:37:38,Performance,0
