application_id,candidate_id,job_id,channel,application_date,resume_score
156323,58861,4320,Referral,2025-06-17 23:03:24,70.43
52099,33053,9380,Company Site,2025-06-17 23:11:23,4.01
349137,36568,5783,LinkedIn,2025-06-17 23:34:55,24.35
302656,74114,9321,Indeed,2025-06-17 23:36:04,19.01
23213,48736,1918,LinkedIn,2025-06-17 23:42:19,6.27
330696,99554,3209,LinkedIn,2025-06-17 23:48:30,55.29
234870,84010,3513,Naukri,2025-06-18 00:13:07,24.24
101195,46794,761,Naukri,2025-06-18 00:15:14,80.07
221506,8410,6290,LinkedIn,2025-06-18 00:23:18,76.22
391709,61768,7785,Agency,2025-06-18 00:42:37,11.71
1507,19451,5061,LinkedIn,2025-06-18 00:48:19,80.41
189546,21740,5819,Naukri,2025-06-18 00:49:47,78.02
112385,28122,1149,Indeed,2025-06-18 01:05:03,49.02
121985,81572,9436,LinkedIn,2025-06-18 01:13:21,43.28
264266,27459,8213,LinkedIn,2025-06-18 01:18:23,24.29
245710,10494,4422,Indeed,2025-06-18 01:21:57,97.6
134803,26056,1885,Naukri,2025-06-18 01:26:31,42.44
87210,47034,8990,LinkedIn,2025-06-18 01:46:30,53.61
296792,525,8202,Referral,2025-06-18 01:50:16,4.98
46941,73025,8905,Naukri,2025-06-18 02:00:39,98.7
169842,84404,7198,Indeed,2025-06-18 02:01:27,20.45
297995,18232,3019,LinkedIn,2025-06-18 02:07:28,52.24
79514,57700,1892,Indeed,2025-06-18 02:11:30,21.16
212261,15680,9875,Indeed,2025-06-18 02:30:19,31.56
81620,55789,6861,Naukri,2025-06-18 02:30:59,53.4
312057,59798,4545,Indeed,2025-06-18 02:36:02,69.85
356248,62408,3705,Naukri,2025-06-18 02:50:37,58.19
82586,43456,1267,Indeed,2025-06-18 02:52:14,78.01
130643,65419,3554,LinkedIn,2025-06-18 02:56:29,56.4
140737,16813,987,Naukri,2025-06-18 02:58:54,41.11
15407,95875,650,LinkedIn,2025-06-18 03:03:02,31.84
44825,62265,7704,Naukri,2025-06-18 03:03:25,21.2
366264,60454,4912,Referral,2025-06-18 03:05:17,39.33
323468,32534,1456,LinkedIn,2025-06-18 03:05:48,40.55
287128,83118,5408,Naukri,2025-06-18 03:09:03,4.75
310024,55124,7551,LinkedIn,2025-06-18 03:19:32,34.78
155916,82251,9836,Naukri,2025-06-18 03:37:20,17.8
2738,51412,1318,LinkedIn,2025-06-18 03:56:37,79.97
264057,70991,2787,LinkedIn,2025-06-18 04:00:54,51.63
18174,53682,8966,Referral,2025-06-18 04:17:47,14.54
247419,53150,3071,Referral,2025-06-18 04:28:55,18.21
376314,30113,387,Indeed,2025-06-18 04:33:53,35.11
144765,29928,6672,Naukri,2025-06-18 04:45:51,67.63
94879,41851,1750,LinkedIn,2025-06-18 04:49:35,69.23
298690,88378,4448,Company Site,2025-06-18 04:56:43,20.22
105411,14582,4057,Naukri,2025-06-18 04:58:24,55.9
128455,40822,5112,Campus,2025-06-18 04:58:53,64.72
110385,75533,1016,LinkedIn,2025-06-18 05:02:45,32.46
290472,84401,1510,LinkedIn,2025-06-18 05:19:13,12.36
100101,17974,4592,LinkedIn,2025-06-18 05:32:25,99.46
70812,76442,6653,Naukri,2025-06-18 05:46:16,22.11
220182,37238,8731,Indeed,2025-06-18 05:56:58,23.56
291243,71821,625,Indeed,2025-06-18 05:58:05,14.67
150060,96561,4616,LinkedIn,2025-06-18 06:53:21,44.67
203952,55430,7187,LinkedIn,2025-06-18 06:54:49,7.29
308887,95893,1735,LinkedIn,2025-06-18 07:06:23,16.18
87723,65764,9730,Referral,2025-06-18 07:12:47,57.88
160011,83027,5807,Company Site,2025-06-18 07:23:37,77.79
237237,34414,4187,Referral,2025-06-18 08:11:02,55.36
176794,55601,3143,Referral,2025-06-18 08:13:40,31.41
26379,36170,4039,Indeed,2025-06-18 08:15:30,21.28
222796,61659,1806,LinkedIn,2025-06-18 08:23:22,6.54
289434,74094,9676,Naukri,2025-06-18 08:26:37,82.1
252225,2777,3772,LinkedIn,2025-06-18 08:27:05,55.8
298529,7173,1715,Indeed,2025-06-18 08:27:59,38.1
348121,35406,7577,Naukri,2025-06-18 08:29:46,49.45
98147,99364,7120,LinkedIn,2025-06-18 08:30:22,46.11
252266,39934,7915,LinkedIn,2025-06-18 08:30:48,55.48
255694,86256,49,Naukri,2025-06-18 08:32:23,63.06
215377,68134,4340,Naukri,2025-06-18 08:48:22,67.44
391429,47326,9783,Agency,2025-06-18 08:48:38,35.72
373075,14583,3905,Agency,2025-06-18 08:50:45,40.96
297223,82340,7051,LinkedIn,2025-06-18 08:57:23,4.69
13958,8883,215,Twitter,2025-06-18 08:59:37,82.99
47410,62618,9508,Agency,2025-06-18 09:00:05,88.14
214068,46586,6601,LinkedIn,2025-06-18 09:00:55,76.35
160967,85202,443,Referral,2025-06-18 09:07:32,37.14
388366,62501,4355,Indeed,2025-06-18 09:27:07,97.82
79768,39748,1426,Naukri,2025-06-18 09:27:07,2.38
380709,72704,9461,Agency,2025-06-18 09:29:20,10.91
285986,85857,9235,Company Site,2025-06-18 09:37:01,23.7
132413,57818,5911,Indeed,2025-06-18 09:40:03,71.88
190340,42552,9628,Agency,2025-06-18 09:42:41,74.9
131609,16903,8839,LinkedIn,2025-06-18 09:45:47,27.68
339163,94634,3783,Referral,2025-06-18 09:54:02,23.82
347770,71971,9167,LinkedIn,2025-06-18 10:05:04,64.51
177356,2371,3019,LinkedIn,2025-06-18 10:21:40,68.34
65231,24596,8512,Indeed,2025-06-18 10:21:42,36.93
286435,43829,1263,Naukri,2025-06-18 10:35:19,36.74
167430,81189,1136,LinkedIn,2025-06-18 10:59:06,20.22
238179,11710,7054,Twitter,2025-06-18 11:02:34,25.17
116741,42956,9247,Company Site,2025-06-18 11:08:00,38.3
104937,36477,7115,Agency,2025-06-18 11:17:04,19.42
166486,41302,5258,Referral,2025-06-18 11:27:44,29.39
89251,53870,9449,Naukri,2025-06-18 11:32:24,55.17
348054,59498,5762,Naukri,2025-06-18 11:38:08,3.0
62736,16605,1483,LinkedIn,2025-06-18 12:13:11,37.04
33132,37678,8672,Indeed,2025-06-18 12:25:06,42.75
162746,63748,7404,Referral,2025-06-18 12:33:03,25.76
201828,38714,1170,Referral,2025-06-18 12:35:24,88.19
68664,10883,7598,LinkedIn,2025-06-18 12:38:27,89.34
124825,51961,2387,LinkedIn,2025-06-18 12:45:23,49.67
126796,17628,1345,LinkedIn,2025-06-18 12:50:51,10.13
133781,5071,6223,Naukri,2025-06-18 13:08:40,46.69
111174,94597,694,Referral,2025-06-18 13:25:10,69.94
234220,85066,1187,Naukri,2025-06-18 13:25:48,83.87
23396,34811,7866,Referral,2025-06-18 13:30:06,98.8
2885,6867,1531,Indeed,2025-06-18 13:52:22,99.47
384484,95167,6680,Indeed,2025-06-18 13:56:23,47.48
272475,11385,7613,Indeed,2025-06-18 14:07:37,83.84
90173,78776,9715,Naukri,2025-06-18 14:08:09,89.74
358757,83489,8303,LinkedIn,2025-06-18 14:20:24,11.0
5881,48645,1391,LinkedIn,2025-06-18 14:34:13,13.08
393850,50308,2449,Naukri,2025-06-18 14:39:19,34.79
85810,75623,3865,LinkedIn,2025-06-18 14:45:23,49.33
293858,11566,339,Referral,2025-06-18 14:50:34,79.99
349748,44731,4045,Indeed,2025-06-18 15:28:18,61.73
74558,21949,996,Naukri,2025-06-18 15:57:29,2.01
298833,62644,7810,LinkedIn,2025-06-18 15:58:37,74.0
90137,51408,4293,LinkedIn,2025-06-18 15:59:28,3.31
275060,69078,399,Indeed,2025-06-18 16:01:27,93.15
182318,82848,4316,LinkedIn,2025-06-18 16:14:42,68.21
293363,9851,6343,Naukri,2025-06-18 16:22:47,20.23
200684,73509,8769,LinkedIn,2025-06-18 16:23:51,21.78
78541,92708,7042,Company Site,2025-06-18 16:25:46,13.34
281871,76891,2347,Indeed,2025-06-18 16:29:04,50.9
328815,19291,3460,Indeed,2025-06-18 16:41:58,46.34
360905,74691,2239,Naukri,2025-06-18 16:52:16,86.4
208605,90134,5941,Company Site,2025-06-18 17:19:19,95.81
274379,9845,8936,Naukri,2025-06-18 17:20:11,87.23
248821,14481,8258,Naukri,2025-06-18 17:40:15,94.48
225260,8745,925,LinkedIn,2025-06-18 17:42:15,60.94
161394,27656,8201,Company Site,2025-06-18 17:47:48,60.57
13089,57484,7943,Referral,2025-06-18 17:56:57,25.71
67305,47966,1600,Naukri,2025-06-18 17:59:56,86.26
62355,32919,2526,Company Site,2025-06-18 18:17:55,26.26
250838,37527,6160,Indeed,2025-06-18 18:30:13,84.23
216575,98872,4907,Agency,2025-06-18 18:44:49,37.54
364887,70699,9419,Naukri,2025-06-18 18:48:04,32.36
125933,85197,5912,Naukri,2025-06-18 18:50:41,31.93
6583,19081,4825,Company Site,2025-06-18 18:54:38,5.72
209870,19467,8184,Naukri,2025-06-18 19:15:05,13.17
275841,21501,1330,Naukri,2025-06-18 19:15:06,71.36
301299,57737,7738,Indeed,2025-06-18 19:49:50,1.84
225596,9553,2622,Naukri,2025-06-18 20:01:52,85.59
251007,5922,7394,LinkedIn,2025-06-18 20:14:51,96.44
301290,26964,4530,Indeed,2025-06-18 20:22:51,65.15
217401,54724,1382,LinkedIn,2025-06-18 20:30:44,74.04
191645,39879,4508,Campus,2025-06-18 20:46:28,98.71
341641,39007,5600,Naukri,2025-06-18 20:53:08,15.22
276171,71440,2720,Indeed,2025-06-18 21:00:42,47.38
83987,8334,3343,Naukri,2025-06-18 21:21:09,99.87
267732,37802,5585,Indeed,2025-06-18 21:30:12,50.97
199694,97699,1863,LinkedIn,2025-06-18 21:39:14,22.36
333014,20670,1710,Agency,2025-06-18 21:41:45,16.35
55949,47722,2657,Referral,2025-06-18 21:49:35,25.31
128668,38758,6619,Indeed,2025-06-18 21:52:22,67.53
248272,66616,6443,Indeed,2025-06-18 22:00:00,14.21
294993,11768,1896,Indeed,2025-06-18 22:03:26,54.42
201842,92852,7382,Naukri,2025-06-18 22:09:43,35.9
61283,89166,2990,LinkedIn,2025-06-18 22:12:35,56.5
211137,49002,7010,Indeed,2025-06-18 22:13:59,79.6
95739,27795,4252,Naukri,2025-06-18 22:18:30,50.75
272293,7620,8420,LinkedIn,2025-06-18 22:25:13,30.28
156560,85725,2134,LinkedIn,2025-06-18 22:27:50,74.69
295766,7127,7089,Twitter,2025-06-18 22:37:34,23.56
320374,16297,428,Indeed,2025-06-18 22:38:29,75.05
262789,59917,3839,LinkedIn,2025-06-18 23:00:03,17.8
223123,62344,4161,LinkedIn,2025-06-18 23:01:06,45.39
230709,87555,975,Naukri,2025-06-18 23:07:16,35.25
142708,85830,5415,Naukri,2025-06-18 23:09:25,93.85
52183,27757,9140,LinkedIn,2025-06-18 23:10:40,55.92
13302,38193,1044,LinkedIn,2025-06-18 23:12:35,79.12
138174,52610,870,LinkedIn,2025-06-18 23:20:13,58.83
49768,19231,8813,Naukri,2025-06-18 23:20:41,68.12
174528,6399,2730,Indeed,2025-06-18 23:22:25,33.99
157934,95438,1751,LinkedIn,2025-06-18 23:28:13,69.56
251769,91920,8324,Indeed,2025-06-18 23:49:52,8.73
228480,75740,6043,Campus,2025-06-18 23:58:55,30.83
200144,24387,4040,Indeed,2025-06-18 23:59:32,50.33
124620,47057,9533,LinkedIn,2025-06-19 00:01:17,65.91
60732,97400,26,Referral,2025-06-19 00:09:30,98.94
64604,89672,8475,LinkedIn,2025-06-19 00:17:16,19.64
51823,46178,3220,Naukri,2025-06-19 00:23:38,14.32
135328,27918,716,Naukri,2025-06-19 00:27:55,18.45
98273,58626,6625,Company Site,2025-06-19 00:36:00,77.05
70832,39477,4979,Naukri,2025-06-19 00:49:14,23.13
218261,53494,2661,Company Site,2025-06-19 01:01:52,66.22
116943,3071,9987,LinkedIn,2025-06-19 01:09:48,79.09
97611,3348,4844,LinkedIn,2025-06-19 01:13:57,86.66
326360,25986,7679,LinkedIn,2025-06-19 01:18:41,28.06
75467,69511,5330,Naukri,2025-06-19 01:19:16,47.48
365438,27904,8856,LinkedIn,2025-06-19 01:36:30,39.66
238153,79796,8201,Naukri,2025-06-19 01:45:46,45.67
147430,65706,7854,Campus,2025-06-19 01:48:20,18.25
208734,89989,5442,Indeed,2025-06-19 01:54:32,58.62
172346,11932,3240,Indeed,2025-06-19 01:59:38,96.91
87703,21674,2361,Agency,2025-06-19 02:13:27,42.2
266346,61408,480,Naukri,2025-06-19 02:23:02,33.73
202065,15527,1990,Indeed,2025-06-19 02:28:02,6.18
226228,55510,4165,LinkedIn,2025-06-19 02:41:12,19.78
158846,42187,3566,Campus,2025-06-19 03:10:05,50.65
22451,51455,1550,Naukri,2025-06-19 03:13:12,34.84
99065,74163,5876,Kaggle,2025-06-19 03:32:53,30.47
2148,29377,3082,Naukri,2025-06-19 03:56:30,6.29
167102,42570,9607,Twitter,2025-06-19 04:05:14,69.26
376441,80847,2948,Company Site,2025-06-19 04:09:46,15.12
102018,93060,8057,LinkedIn,2025-06-19 04:10:19,87.6
243619,25670,9543,Indeed,2025-06-19 04:27:50,21.64
167666,72400,7782,LinkedIn,2025-06-19 04:32:03,9.41
355291,21981,6153,Naukri,2025-06-19 04:46:46,85.34
104675,97796,6033,LinkedIn,2025-06-19 04:48:43,75.64
193305,73271,8061,Campus,2025-06-19 04:50:32,60.34
301024,77846,7353,Naukri,2025-06-19 05:01:35,94.59
11066,39507,3737,LinkedIn,2025-06-19 05:02:45,83.66
214003,14975,830,Agency,2025-06-19 05:03:26,78.79
54447,4107,914,LinkedIn,2025-06-19 05:04:55,4.03
124859,79887,7928,Naukri,2025-06-19 05:07:30,52.09
172513,17653,2211,Naukri,2025-06-19 05:09:47,2.31
239991,4894,7625,LinkedIn,2025-06-19 05:21:16,49.78
394543,9979,2067,Indeed,2025-06-19 05:40:54,75.08
119159,2450,911,LinkedIn,2025-06-19 05:54:47,61.02
634,61378,6914,Indeed,2025-06-19 05:59:37,41.82
67082,16854,3623,Naukri,2025-06-19 06:01:36,14.53
341632,86716,3206,LinkedIn,2025-06-19 06:20:31,22.57
59379,5371,2513,Naukri,2025-06-19 06:27:11,7.13
398364,28622,3720,Company Site,2025-06-19 06:40:06,52.96
207519,12906,7053,LinkedIn,2025-06-19 06:43:12,39.59
127032,83879,5647,LinkedIn,2025-06-19 06:52:17,3.48
283652,36118,1629,LinkedIn,2025-06-19 06:58:24,25.14
372585,78583,9966,Indeed,2025-06-19 07:01:30,81.13
191968,40896,344,LinkedIn,2025-06-19 07:15:00,62.8
263241,44765,3437,LinkedIn,2025-06-19 07:15:20,63.82
353103,85165,4271,Indeed,2025-06-19 07:31:22,65.5
286591,81566,2628,Company Site,2025-06-19 07:39:57,57.57
139764,89353,9125,Naukri,2025-06-19 07:41:06,36.71
369072,86215,976,Agency,2025-06-19 08:02:10,74.7
10560,67762,2235,Agency,2025-06-19 08:02:45,15.99
261420,19423,4687,Indeed,2025-06-19 08:09:19,22.03
298136,58360,5282,Indeed,2025-06-19 08:14:43,65.68
15535,5709,6407,LinkedIn,2025-06-19 08:36:20,7.61
365632,42047,7921,LinkedIn,2025-06-19 08:42:36,12.87
389647,19139,1374,Indeed,2025-06-19 08:48:19,24.69
376982,87288,8071,Referral,2025-06-19 08:49:09,63.63
117519,34012,8294,LinkedIn,2025-06-19 09:03:22,73.8
363376,95307,8276,LinkedIn,2025-06-19 09:05:36,65.63
189730,62560,2132,Naukri,2025-06-19 09:13:17,70.34
173281,38064,5552,Naukri,2025-06-19 09:14:50,39.95
142168,22125,2308,Naukri,2025-06-19 09:27:22,93.87
143985,571,2571,Company Site,2025-06-19 09:39:41,69.06
252560,30178,4348,Kaggle,2025-06-19 09:39:43,90.57
248438,70811,8270,LinkedIn,2025-06-19 09:51:34,4.64
192117,40419,5398,LinkedIn,2025-06-19 10:00:15,81.09
296861,88897,1796,LinkedIn,2025-06-19 10:01:24,26.84
170962,15681,2211,Referral,2025-06-19 10:24:33,83.84
112012,55830,4954,Naukri,2025-06-19 10:26:54,29.88
577,96248,7810,LinkedIn,2025-06-19 10:32:13,3.89
321949,89318,8307,Indeed,2025-06-19 11:02:14,97.71
128303,34437,642,Naukri,2025-06-19 11:02:37,6.34
86123,48796,7693,Referral,2025-06-19 11:09:55,80.05
44110,19155,5242,LinkedIn,2025-06-19 11:39:51,3.46
336379,24513,4875,Indeed,2025-06-19 11:46:40,72.37
64888,89464,3002,Referral,2025-06-19 11:49:14,87.85
107313,18299,6252,LinkedIn,2025-06-19 12:09:11,89.8
345584,5572,7096,LinkedIn,2025-06-19 12:19:07,79.75
2224,6074,6238,LinkedIn,2025-06-19 13:11:27,35.38
5050,79809,6248,LinkedIn,2025-06-19 13:14:01,26.48
50675,11009,7242,LinkedIn,2025-06-19 13:32:58,57.02
349678,6169,1136,LinkedIn,2025-06-19 13:35:15,42.5
242789,61044,5270,Indeed,2025-06-19 13:38:19,65.58
264578,69264,6251,LinkedIn,2025-06-19 13:39:27,60.24
304299,29006,4042,LinkedIn,2025-06-19 13:51:14,25.89
178412,53169,2336,LinkedIn,2025-06-19 14:02:20,85.58
12362,46445,1480,Agency,2025-06-19 14:14:15,13.46
293632,843,394,Naukri,2025-06-19 14:18:49,71.47
237746,17046,3491,Indeed,2025-06-19 14:19:59,17.27
83828,84505,7943,Naukri,2025-06-19 14:20:13,33.13
281860,63451,4682,Indeed,2025-06-19 14:23:44,13.93
378515,15507,810,Naukri,2025-06-19 14:36:35,90.2
204219,21007,7779,Naukri,2025-06-19 14:44:44,14.37
135709,13194,870,Naukri,2025-06-19 15:41:09,70.82
384411,34786,9708,Indeed,2025-06-19 15:48:45,95.77
6024,92361,8060,Indeed,2025-06-19 15:51:35,8.49
129850,38054,9505,LinkedIn,2025-06-19 16:01:43,10.22
313964,48816,214,Referral,2025-06-19 16:15:21,42.15
97895,9175,7355,Indeed,2025-06-19 16:22:09,32.88
61058,54316,4893,LinkedIn,2025-06-19 16:33:19,13.43
92344,80045,4431,Naukri,2025-06-19 16:42:48,8.68
50957,1318,8863,LinkedIn,2025-06-19 16:51:06,7.9
267806,59128,4602,Company Site,2025-06-19 16:54:05,45.08
156478,17079,9920,Company Site,2025-06-19 16:57:15,34.5
198772,75369,2176,LinkedIn,2025-06-19 16:57:15,86.94
23436,50032,8126,LinkedIn,2025-06-19 17:03:13,95.93
228329,20115,2794,Naukri,2025-06-19 17:15:37,17.07
209164,26432,1429,Campus,2025-06-19 17:18:50,79.21
115951,16306,8392,Indeed,2025-06-19 17:18:58,27.17
368574,84183,6534,Naukri,2025-06-19 17:32:31,14.01
111729,64089,6081,Naukri,2025-06-19 17:42:19,35.66
61788,56220,6422,LinkedIn,2025-06-19 17:42:56,5.04
19886,35023,3557,Naukri,2025-06-19 18:11:27,74.05
40321,25983,7988,Naukri,2025-06-19 18:34:48,82.46
358654,81902,484,Campus,2025-06-19 18:43:29,0.61
150848,41430,9779,Indeed,2025-06-19 18:48:41,20.64
344054,35592,3587,Naukri,2025-06-19 18:54:16,98.11
257737,38446,1206,Referral,2025-06-19 18:57:05,36.75
319328,2952,4385,Naukri,2025-06-19 18:57:36,47.38
165545,50094,8884,Indeed,2025-06-19 19:12:45,5.47
248917,38946,2425,Indeed,2025-06-19 19:15:09,43.67
307035,67473,1377,LinkedIn,2025-06-19 19:34:11,38.45
111752,57200,4112,Naukri,2025-06-19 19:49:20,74.17
384760,16925,8017,Indeed,2025-06-19 19:55:00,2.84
223273,97112,7850,LinkedIn,2025-06-19 20:12:57,31.2
37339,12484,495,LinkedIn,2025-06-19 20:16:05,22.09
26771,20315,6015,LinkedIn,2025-06-19 20:48:37,73.21
386409,6685,6751,Company Site,2025-06-19 20:54:41,5.28
157214,62156,8231,LinkedIn,2025-06-19 20:58:02,35.07
349512,10453,9776,Campus,2025-06-19 21:08:05,7.66
201032,92834,2016,Referral,2025-06-19 21:22:08,23.99
130674,47766,5980,Referral,2025-06-19 21:42:21,60.28
205036,81935,853,Naukri,2025-06-19 21:42:24,97.21
138222,88824,9049,Referral,2025-06-19 21:43:37,27.88
241854,2320,7662,LinkedIn,2025-06-19 21:59:37,46.81
49812,77453,1373,Naukri,2025-06-19 22:03:05,67.15
52302,36200,3542,LinkedIn,2025-06-19 22:04:54,27.56
48399,70447,499,Naukri,2025-06-19 22:05:47,44.66
287239,58450,626,LinkedIn,2025-06-19 22:17:34,97.99
166033,7975,6402,LinkedIn,2025-06-19 22:22:43,44.4
172061,83002,1457,LinkedIn,2025-06-19 22:30:41,69.84
125556,78143,4316,Indeed,2025-06-19 22:32:33,70.12
213224,17626,6849,Twitter,2025-06-19 22:38:41,14.28
377052,19497,7549,Indeed,2025-06-19 22:45:03,15.05
318788,21923,9204,LinkedIn,2025-06-19 22:48:08,83.12
36080,46894,8987,Indeed,2025-06-19 22:54:26,8.01
283942,66161,300,Referral,2025-06-19 23:08:21,91.85
219933,79927,7543,LinkedIn,2025-06-19 23:14:12,1.57
217870,66635,7475,LinkedIn,2025-06-19 23:16:33,86.23
5267,48528,9385,Company Site,2025-06-19 23:20:29,49.5
15433,19074,6267,LinkedIn,2025-06-19 23:27:45,1.05
48780,56085,1831,Naukri,2025-06-19 23:30:09,59.72
334583,86426,1462,Indeed,2025-06-19 23:33:44,99.34
244318,32172,2761,Naukri,2025-06-19 23:45:49,33.01
365529,47019,8427,Indeed,2025-06-20 00:17:04,42.49
125356,96133,9232,LinkedIn,2025-06-20 00:17:06,80.41
33910,49350,296,Campus,2025-06-20 00:18:46,22.07
150818,30103,1700,Naukri,2025-06-20 00:20:50,24.09
316439,14100,3829,LinkedIn,2025-06-20 00:28:25,99.5
131818,34788,4610,LinkedIn,2025-06-20 00:33:37,62.56
287973,5576,1338,Referral,2025-06-20 00:51:18,6.65
359695,35443,8591,LinkedIn,2025-06-20 01:03:10,47.9
357012,97419,528,LinkedIn,2025-06-20 01:09:37,12.88
49415,6742,4489,Referral,2025-06-20 01:16:39,64.21
363263,7424,7608,LinkedIn,2025-06-20 01:25:11,50.82
273851,36028,2745,Indeed,2025-06-20 01:41:00,26.99
233760,17785,285,LinkedIn,2025-06-20 01:43:06,39.13
186663,6488,8780,Company Site,2025-06-20 01:43:38,43.42
345575,9162,5852,Indeed,2025-06-20 01:50:55,8.87
331356,25445,5410,Indeed,2025-06-20 02:06:09,43.1
266451,83661,9165,LinkedIn,2025-06-20 02:07:09,93.99
98176,42718,3357,LinkedIn,2025-06-20 02:11:25,29.14
356985,25236,1000,Indeed,2025-06-20 02:22:02,1.51
7315,61785,3461,Referral,2025-06-20 02:23:10,38.23
284144,85856,9944,Indeed,2025-06-20 02:25:05,67.79
237812,17338,3796,Indeed,2025-06-20 02:54:24,76.17
242696,87792,5960,Naukri,2025-06-20 02:55:48,39.78
189435,57722,2736,Kaggle,2025-06-20 02:57:02,99.39
50369,77420,7632,Referral,2025-06-20 03:04:11,96.14
239225,61746,2090,Company Site,2025-06-20 03:28:22,85.98
114255,94509,4258,Company Site,2025-06-20 03:30:10,47.32
181565,10976,2176,Agency,2025-06-20 03:36:52,17.25
322489,19820,4415,LinkedIn,2025-06-20 03:38:56,1.23
297107,27887,7992,Indeed,2025-06-20 03:58:06,4.7
201374,51062,7304,Indeed,2025-06-20 04:06:32,37.88
355004,16039,6672,LinkedIn,2025-06-20 04:23:55,85.73
157706,84265,9709,Agency,2025-06-20 04:35:04,63.29
97321,95141,3731,Naukri,2025-06-20 04:39:46,21.73
164193,4896,2943,LinkedIn,2025-06-20 04:45:35,75.75
138789,60193,442,Naukri,2025-06-20 04:47:53,79.16
74519,72902,2414,Twitter,2025-06-20 04:48:25,79.61
130816,84211,444,Naukri,2025-06-20 04:50:19,87.2
94084,83563,1056,Referral,2025-06-20 05:21:35,95.45
178568,83585,4370,Referral,2025-06-20 05:23:24,55.72
253421,98095,6888,Naukri,2025-06-20 05:23:52,7.66
202870,29124,835,LinkedIn,2025-06-20 05:26:04,25.1
378057,89426,509,Referral,2025-06-20 06:02:45,80.71
339600,84718,1164,Indeed,2025-06-20 06:05:31,56.41
39072,94403,2214,Naukri,2025-06-20 06:05:51,34.39
321401,2372,8415,LinkedIn,2025-06-20 06:15:10,17.31
300177,58453,1917,Agency,2025-06-20 06:28:09,10.57
205358,63982,2494,LinkedIn,2025-06-20 06:28:31,37.31
59521,27338,1859,Naukri,2025-06-20 06:39:35,69.96
11872,65619,7606,Indeed,2025-06-20 06:40:08,55.67
215274,90262,8078,Naukri,2025-06-20 06:41:35,59.93
28846,53695,2088,Naukri,2025-06-20 07:07:21,96.45
355633,54135,1835,Campus,2025-06-20 07:13:43,55.7
319389,82699,7511,LinkedIn,2025-06-20 07:41:15,8.64
276931,96422,6762,LinkedIn,2025-06-20 07:47:30,90.34
144731,14280,7317,Indeed,2025-06-20 07:58:13,30.06
231914,61786,7249,Naukri,2025-06-20 08:22:46,78.87
70620,8846,7602,Naukri,2025-06-20 08:25:50,93.77
82641,78457,7956,LinkedIn,2025-06-20 08:30:04,14.68
48516,68393,8826,Naukri,2025-06-20 08:31:51,65.15
65792,19818,3544,Indeed,2025-06-20 08:40:43,71.8
175592,29889,4169,Naukri,2025-06-20 08:50:39,31.31
163887,43507,2331,Naukri,2025-06-20 09:01:17,56.12
43609,47055,5702,Naukri,2025-06-20 09:09:13,3.15
348587,96753,6410,Agency,2025-06-20 09:18:02,53.78
140973,43498,6573,LinkedIn,2025-06-20 09:20:57,43.43
357415,76501,6794,Referral,2025-06-20 09:22:37,47.59
131439,1436,9647,LinkedIn,2025-06-20 09:28:15,81.64
35827,11507,3059,Company Site,2025-06-20 09:41:59,53.05
319759,79700,8199,Referral,2025-06-20 09:43:21,61.66
98713,68658,3300,Naukri,2025-06-20 10:19:12,47.17
399929,36030,3665,LinkedIn,2025-06-20 10:23:32,62.59
145644,14564,4019,LinkedIn,2025-06-20 10:28:36,79.31
107540,98959,4503,Naukri,2025-06-20 10:45:49,69.96
117030,50243,3962,Naukri,2025-06-20 10:54:23,23.35
94539,44058,5585,Indeed,2025-06-20 10:59:36,91.11
78656,26636,2888,Naukri,2025-06-20 11:42:53,19.41
163889,88657,3137,Agency,2025-06-20 11:43:26,95.82
269395,57349,9629,LinkedIn,2025-06-20 11:59:07,96.44
288724,58276,5047,Indeed,2025-06-20 12:05:45,61.59
28498,59950,1080,Referral,2025-06-20 12:08:33,42.55
270892,88785,9925,LinkedIn,2025-06-20 12:08:46,99.15
19064,58300,8930,LinkedIn,2025-06-20 12:14:55,62.53
164758,17523,4127,Naukri,2025-06-20 12:38:43,57.94
126337,40417,6034,Indeed,2025-06-20 12:45:08,84.05
223505,51292,4489,LinkedIn,2025-06-20 12:57:15,21.59
165159,53201,9453,Naukri,2025-06-20 13:00:48,3.66
282878,15617,2241,Agency,2025-06-20 13:07:20,10.37
395932,29171,6665,Naukri,2025-06-20 13:09:08,84.84
72924,74272,3917,Referral,2025-06-20 13:11:37,81.39
143355,7617,1187,Naukri,2025-06-20 13:36:18,88.65
41948,45708,9689,LinkedIn,2025-06-20 13:41:52,63.28
340027,54348,7644,Naukri,2025-06-20 13:50:37,50.97
80472,73337,8284,Naukri,2025-06-20 14:04:35,18.95
325230,19592,1629,LinkedIn,2025-06-20 14:07:39,69.66
265084,64299,5580,LinkedIn,2025-06-20 14:10:42,75.67
188562,64279,6579,LinkedIn,2025-06-20 14:13:18,90.93
99173,20229,7583,LinkedIn,2025-06-20 14:18:41,72.8
331056,3343,605,LinkedIn,2025-06-20 14:33:15,96.38
118797,69550,8170,Naukri,2025-06-20 14:41:49,19.31
206480,7272,879,LinkedIn,2025-06-20 14:51:18,88.43
219046,36283,4267,Indeed,2025-06-20 15:04:54,60.99
120708,67648,8673,Naukri,2025-06-20 15:22:14,82.24
346645,73077,469,LinkedIn,2025-06-20 15:37:47,69.79
