interview_id,application_id,round,score,outcome,interview_date
117715,106708,HR,1.68,Advanced,2024-09-16 11:22:39
131993,30059,Managerial,8.48,Rejected,2024-09-16 11:47:10
117048,85565,Screening,5.61,Rejected,2024-09-16 12:14:31
55028,3544,Screening,5.26,Advanced,2024-09-16 12:50:58
24296,62530,Screening,0.74,Advanced,2024-09-16 12:52:50
63327,126983,Screening,9.19,Advanced,2024-09-16 13:09:37
132703,144319,Managerial,5.48,Advanced,2024-09-16 13:44:07
143525,45249,Technical 2,4.63,Rejected,2024-09-16 14:28:04
175241,359520,HR,4.33,Rejected,2024-09-16 14:41:04
103064,355300,Technical 1,0.46,Rejected,2024-09-16 14:57:23
12323,16004,Technical 2,7.27,Advanced,2024-09-16 15:05:24
72709,225527,Technical 2,4.57,Rejected,2024-09-16 15:11:27
190211,65817,Screening,7.03,Advanced,2024-09-16 15:29:28
101539,160300,Technical 1,4.86,Rejected,2024-09-16 15:31:22
136013,232600,Managerial,7.65,Advanced,2024-09-16 15:36:43
108346,307829,Technical 1,2.06,Rejected,2024-09-16 15:58:08
90408,119373,HR,6.99,Advanced,2024-09-16 16:01:50
43308,326515,Technical 2,0.9,Advanced,2024-09-16 16:05:50
166502,52254,Technical 1,2.72,On Hold,2024-09-16 16:10:48
109344,276357,Technical 1,9.51,Rejected,2024-09-16 16:55:54
188786,357822,Technical 2,0.36,Offered,2024-09-16 17:02:43
188214,95494,Screening,5.91,Rejected,2024-09-16 17:23:12
186855,360106,Technical 2,7.69,Advanced,2024-09-16 18:00:14
187948,129396,HR,3.55,Advanced,2024-09-16 18:08:03
41100,251556,Screening,1.13,Rejected,2024-09-16 18:16:06
117431,308403,Technical 2,5.25,On Hold,2024-09-16 18:30:53
17362,350516,Technical 1,6.1,Offered,2024-09-16 18:59:47
106579,157716,Technical 1,1.8,Rejected,2024-09-16 19:31:59
93729,116953,Technical 1,2.36,Rejected,2024-09-16 19:39:21
78880,293311,Technical 1,8.75,Rejected,2024-09-16 20:09:13
179254,386478,Screening,4.98,Advanced,2024-09-16 20:34:43
24844,48777,Screening,9.53,Advanced,2024-09-16 20:37:20
198774,231451,Technical 1,2.91,Rejected,2024-09-16 20:47:47
182706,386253,Screening,7.23,Offered,2024-09-16 21:30:08
125491,337026,Screening,7.83,Rejected,2024-09-16 21:35:10
105510,212376,Technical 1,9.18,Rejected,2024-09-16 21:53:00
184166,343603,Technical 1,5.33,Offered,2024-09-16 22:13:20
25792,380721,Screening,5.79,Offered,2024-09-16 22:15:05
2821,232160,HR,4.6,On Hold,2024-09-16 22:40:09
19849,249963,Managerial,2.94,Advanced,2024-09-16 22:41:55
10494,235490,Technical 1,2.84,Rejected,2024-09-16 23:16:55
58890,134608,HR,4.54,Advanced,2024-09-16 23:42:58
137003,33211,Technical 1,3.52,Rejected,2024-09-16 23:45:57
198161,14664,Technical 1,9.86,Offered,2024-09-17 00:32:42
137134,201878,Technical 1,0.11,Rejected,2024-09-17 00:34:26
95483,215174,Screening,4.63,Rejected,2024-09-17 00:41:33
181409,162224,Technical 2,9.54,Rejected,2024-09-17 00:50:50
181356,187232,Technical 1,4.36,Rejected,2024-09-17 01:12:08
125246,225976,Screening,3.58,Rejected,2024-09-17 01:44:09
126381,373195,Screening,6.11,Advanced,2024-09-17 01:45:18
30415,266864,Screening,2.81,Rejected,2024-09-17 01:49:39
94173,27567,Technical 1,5.91,Rejected,2024-09-17 02:10:11
122270,35846,Screening,4.05,Rejected,2024-09-17 02:16:59
157205,118730,Technical 1,8.73,Advanced,2024-09-17 03:09:48
86549,304013,HR,1.56,Advanced,2024-09-17 03:39:49
140186,106065,Screening,4.15,Rejected,2024-09-17 03:40:06
50416,51819,Screening,2.37,Rejected,2024-09-17 03:43:18
70804,231969,Technical 1,8.33,Advanced,2024-09-17 04:14:05
106859,56858,Technical 1,2.48,Advanced,2024-09-17 04:51:52
94813,363563,Screening,7.99,Rejected,2024-09-17 05:01:09
192931,131532,Screening,4.91,Offered,2024-09-17 05:14:34
43186,6409,Screening,1.86,Advanced,2024-09-17 06:03:40
41037,304916,Technical 1,3.02,Advanced,2024-09-17 06:20:25
191043,157565,Managerial,6.28,Advanced,2024-09-17 06:52:14
16205,24444,Technical 2,8.12,On Hold,2024-09-17 07:04:48
12286,250093,Technical 1,1.58,Rejected,2024-09-17 07:21:07
70794,159193,Screening,5.89,Rejected,2024-09-17 07:32:28
190020,382057,Managerial,4.71,Rejected,2024-09-17 07:38:14
15628,114335,Screening,7.03,Advanced,2024-09-17 08:21:54
184502,387845,Technical 1,7.96,Rejected,2024-09-17 09:00:36
179880,329131,Screening,4.03,Rejected,2024-09-17 09:10:48
87455,344663,Technical 2,7.71,Advanced,2024-09-17 09:15:02
93109,171602,HR,0.22,Offered,2024-09-17 09:16:46
130247,278926,Technical 1,8.8,Offered,2024-09-17 09:26:19
105289,286612,Screening,6.18,Advanced,2024-09-17 10:01:57
82748,332292,Screening,0.52,Offered,2024-09-17 10:15:04
8955,134413,Screening,0.44,Rejected,2024-09-17 10:27:04
99942,287011,Managerial,1.63,Offered,2024-09-17 10:57:44
31547,101629,Technical 1,7.8,Rejected,2024-09-17 11:10:39
81658,178667,Technical 2,0.65,Offered,2024-09-17 11:17:44
53666,136916,Technical 1,7.37,Advanced,2024-09-17 11:31:22
74645,42386,Managerial,0.4,Advanced,2024-09-17 11:50:32
189425,390022,Screening,3.15,Offered,2024-09-17 11:51:45
185008,99772,Screening,9.66,Rejected,2024-09-17 11:56:06
27934,134140,Screening,2.18,Advanced,2024-09-17 12:06:15
197576,61911,Screening,7.55,Advanced,2024-09-17 12:33:30
194354,243491,Technical 1,0.96,Rejected,2024-09-17 12:40:24
87867,66170,Technical 2,4.68,On Hold,2024-09-17 12:47:54
189517,222986,HR,4.65,Advanced,2024-09-17 13:03:44
3282,312124,HR,4.03,Rejected,2024-09-17 13:29:34
194257,354018,Technical 1,1.18,Rejected,2024-09-17 13:48:24
127075,140628,Technical 1,0.55,Rejected,2024-09-17 14:04:39
168557,263632,Technical 1,0.86,Offered,2024-09-17 14:43:55
47098,228865,Technical 1,8.81,Rejected,2024-09-17 15:06:26
57635,166510,Screening,1.66,On Hold,2024-09-17 15:10:10
197269,37693,Screening,5.57,Rejected,2024-09-17 15:13:20
138487,366129,Technical 2,9.38,Rejected,2024-09-17 15:13:20
76924,225610,Technical 1,6.55,Offered,2024-09-17 15:29:05
174673,18404,Technical 2,7.52,Rejected,2024-09-17 15:30:31
162819,368854,Technical 1,7.47,Rejected,2024-09-17 15:59:05
122112,392380,Technical 1,8.04,Advanced,2024-09-17 16:18:58
182329,3963,Screening,9.32,On Hold,2024-09-17 16:22:38
176339,47338,Screening,8.64,Rejected,2024-09-17 17:02:09
168347,342274,Technical 1,7.6,Offered,2024-09-17 17:14:37
132753,66884,Technical 1,9.31,Rejected,2024-09-17 17:48:47
183675,307250,Screening,5.35,Advanced,2024-09-17 17:54:47
58322,331203,Screening,8.25,Advanced,2024-09-17 18:52:35
178803,233847,Technical 1,2.99,Offered,2024-09-17 19:16:47
96560,239810,Technical 2,0.36,Advanced,2024-09-17 19:42:41
132833,43341,Technical 1,8.81,Offered,2024-09-17 19:46:43
190432,398355,Managerial,2.92,Advanced,2024-09-17 20:02:31
46971,19350,Technical 1,3.32,On Hold,2024-09-17 20:08:19
24375,394940,Screening,9.56,Rejected,2024-09-17 20:13:45
95198,59770,HR,9.15,Advanced,2024-09-17 20:15:48
169703,272556,Technical 2,1.35,Advanced,2024-09-17 20:25:10
144186,184849,Technical 1,6.18,Rejected,2024-09-17 20:30:36
24976,147190,Technical 2,1.22,Rejected,2024-09-17 21:15:15
62770,184242,Technical 1,6.41,Advanced,2024-09-17 21:26:02
126290,45137,Managerial,2.6,On Hold,2024-09-17 21:41:33
62898,9304,Technical 2,8.57,Rejected,2024-09-17 21:59:52
169630,17792,HR,6.99,On Hold,2024-09-17 22:27:43
85449,102426,Technical 2,4.71,Advanced,2024-09-17 23:18:37
121028,339472,Screening,8.27,Advanced,2024-09-17 23:35:01
193452,31935,Screening,8.06,Rejected,2024-09-17 23:49:53
88798,260273,Technical 1,7.14,Advanced,2024-09-18 00:12:10
49142,312088,Screening,2.84,On Hold,2024-09-18 00:13:46
141444,204467,HR,9.47,On Hold,2024-09-18 00:16:25
160634,233832,Technical 2,5.64,Rejected,2024-09-18 00:19:23
114030,295859,Screening,6.93,Rejected,2024-09-18 00:24:31
39906,203759,Technical 1,1.36,On Hold,2024-09-18 01:02:04
61862,338520,Technical 1,7.63,Advanced,2024-09-18 01:25:36
171385,179570,Technical 1,2.41,Rejected,2024-09-18 01:33:14
88151,194096,Managerial,3.46,Advanced,2024-09-18 01:33:19
116320,109795,HR,3.4,Rejected,2024-09-18 02:26:59
89860,253506,Technical 1,9.16,Rejected,2024-09-18 03:04:07
147958,368386,Managerial,1.78,Offered,2024-09-18 03:10:20
70361,267669,Screening,1.24,Offered,2024-09-18 03:16:20
198162,399553,Technical 1,5.4,Advanced,2024-09-18 03:30:59
98873,138925,Screening,9.56,Advanced,2024-09-18 05:27:36
186878,6255,Screening,6.51,Rejected,2024-09-18 05:28:22
54901,317425,Technical 1,8.95,Offered,2024-09-18 05:51:16
194959,167055,Screening,6.31,Advanced,2024-09-18 06:15:24
51349,81765,Technical 2,9.48,Rejected,2024-09-18 06:23:39
181677,174835,Technical 1,3.92,Advanced,2024-09-18 06:46:47
37467,319405,Managerial,9.94,Rejected,2024-09-18 07:25:03
70939,393260,Technical 2,7.08,Advanced,2024-09-18 08:27:30
167514,294413,Technical 1,9.51,Advanced,2024-09-18 08:32:27
125083,383576,Screening,9.3,Advanced,2024-09-18 08:52:44
190284,111316,Screening,2.8,On Hold,2024-09-18 09:08:53
10076,192040,HR,7.36,Rejected,2024-09-18 09:34:42
70104,15164,Technical 1,8.43,Offered,2024-09-18 09:53:25
37868,377442,Technical 1,4.24,Advanced,2024-09-18 10:02:46
98861,378305,Technical 1,8.14,Advanced,2024-09-18 10:12:51
2897,267137,Managerial,8.71,Rejected,2024-09-18 11:15:40
23110,74833,Technical 2,8.85,Offered,2024-09-18 12:59:15
54452,318908,Technical 1,1.36,Rejected,2024-09-18 13:06:56
28856,319068,Screening,6.13,Rejected,2024-09-18 13:14:31
160948,22584,Screening,3.04,Offered,2024-09-18 13:19:14
126344,344129,Technical 1,3.1,Rejected,2024-09-18 13:26:18
8749,239263,Screening,7.1,Rejected,2024-09-18 13:30:30
115969,308635,Technical 2,1.97,Rejected,2024-09-18 13:43:45
166886,215954,Technical 2,6.03,Rejected,2024-09-18 13:56:08
165869,316161,Technical 1,7.06,Rejected,2024-09-18 14:46:25
192550,222317,Managerial,4.09,Advanced,2024-09-18 14:47:37
198029,315770,Technical 2,7.03,Rejected,2024-09-18 15:06:18
194491,352701,Technical 2,1.53,Advanced,2024-09-18 15:25:09
122252,373188,Technical 2,1.57,Advanced,2024-09-18 15:25:13
87603,92847,Technical 2,9.57,Rejected,2024-09-18 16:31:06
122756,275145,Technical 1,8.86,Rejected,2024-09-18 16:41:56
159434,89131,Screening,8.76,Advanced,2024-09-18 17:02:10
182231,238602,Technical 1,5.21,Rejected,2024-09-18 17:56:06
191559,112837,Managerial,9.92,Rejected,2024-09-18 17:57:20
8685,90176,Technical 1,6.21,Rejected,2024-09-18 18:41:03
109437,81273,Technical 2,1.0,Advanced,2024-09-18 18:48:21
149230,303921,Technical 2,2.59,Advanced,2024-09-18 19:10:29
123695,3310,Screening,2.96,Rejected,2024-09-18 19:42:27
65575,316176,Managerial,1.35,Rejected,2024-09-18 19:50:12
33117,226832,Technical 1,9.85,Offered,2024-09-18 19:52:27
36434,71346,Technical 2,8.9,On Hold,2024-09-18 19:52:48
184799,359911,Technical 2,9.71,Rejected,2024-09-18 19:56:59
981,15060,Screening,7.37,On Hold,2024-09-18 20:25:07
184430,111332,Technical 1,0.18,Rejected,2024-09-18 20:26:14
7167,81731,Technical 2,7.12,Rejected,2024-09-18 20:27:32
106575,219778,Screening,4.67,Offered,2024-09-18 20:37:13
95036,109314,Screening,5.17,Rejected,2024-09-18 20:44:38
169278,273439,Managerial,4.6,On Hold,2024-09-18 21:06:52
60680,180855,Screening,8.48,Rejected,2024-09-18 21:12:00
36410,31958,Technical 1,2.41,Advanced,2024-09-18 21:23:18
23566,380421,Technical 2,6.07,Offered,2024-09-18 21:44:01
350,276461,Technical 1,0.67,Advanced,2024-09-18 21:50:49
113588,339572,Technical 1,0.54,Advanced,2024-09-18 21:57:41
194521,330538,Technical 1,6.55,Advanced,2024-09-18 22:05:34
156430,211571,Screening,6.29,Rejected,2024-09-18 22:14:06
150284,277211,Technical 2,6.61,Rejected,2024-09-18 22:15:17
108919,14391,Screening,0.66,Advanced,2024-09-18 22:32:24
52426,342714,Technical 1,8.55,Offered,2024-09-18 23:16:59
194972,260696,Technical 2,9.71,Offered,2024-09-18 23:23:56
47824,177280,Technical 2,9.97,Advanced,2024-09-18 23:26:49
191167,79852,Managerial,5.71,Offered,2024-09-18 23:28:24
64249,380835,Screening,7.86,Advanced,2024-09-18 23:41:33
38573,169800,Technical 2,9.26,Advanced,2024-09-18 23:49:30
29808,106308,Screening,4.76,Rejected,2024-09-19 01:59:27
6800,102435,Screening,6.81,Rejected,2024-09-19 03:14:01
129287,164570,Technical 1,6.54,Rejected,2024-09-19 03:50:30
174140,313522,Technical 2,1.89,Rejected,2024-09-19 03:52:03
76348,196851,Technical 1,1.13,Rejected,2024-09-19 04:39:56
116434,107042,Technical 1,1.88,On Hold,2024-09-19 04:43:24
183420,63451,Technical 1,8.64,On Hold,2024-09-19 04:50:16
60587,225502,Managerial,1.09,Rejected,2024-09-19 04:54:40
41146,96979,Technical 2,6.0,Advanced,2024-09-19 05:10:17
66956,269900,Technical 1,7.24,Advanced,2024-09-19 05:17:11
38335,18141,Technical 1,3.95,Rejected,2024-09-19 05:35:37
84182,22943,Technical 1,0.47,On Hold,2024-09-19 05:59:09
45298,390351,Screening,8.74,Rejected,2024-09-19 06:12:16
43446,70441,Technical 1,1.57,Rejected,2024-09-19 06:12:17
81717,174961,Technical 1,7.19,Advanced,2024-09-19 06:22:06
43189,129822,Managerial,4.13,Advanced,2024-09-19 07:04:00
80902,34130,Technical 2,5.91,Advanced,2024-09-19 07:09:17
178240,203442,Technical 1,5.33,Rejected,2024-09-19 07:35:03
145445,136305,Technical 1,8.63,Advanced,2024-09-19 07:45:53
123212,59237,Technical 1,4.98,Advanced,2024-09-19 08:10:31
43265,190593,Technical 1,9.9,Rejected,2024-09-19 08:56:52
85766,116476,Screening,7.07,Rejected,2024-09-19 10:05:09
143296,171711,Screening,8.54,Rejected,2024-09-19 10:07:05
199094,265385,Technical 1,2.94,On Hold,2024-09-19 10:16:53
33953,189515,Technical 1,8.43,Rejected,2024-09-19 10:19:24
7650,5341,Screening,2.13,Advanced,2024-09-19 10:34:39
156315,102169,Technical 2,6.77,Advanced,2024-09-19 10:36:18
180218,270662,Screening,9.35,Advanced,2024-09-19 10:57:24
92427,309909,Screening,2.44,Rejected,2024-09-19 11:09:43
76683,141123,Technical 1,6.6,Rejected,2024-09-19 11:24:46
66911,117068,Screening,8.24,Advanced,2024-09-19 11:25:23
101209,210107,Screening,3.01,Advanced,2024-09-19 11:26:06
103669,248475,HR,6.7,Rejected,2024-09-19 11:26:08
136707,187378,Technical 2,6.27,Rejected,2024-09-19 11:53:36
80950,111552,Screening,5.73,Rejected,2024-09-19 12:14:37
64325,359762,Technical 1,9.03,Offered,2024-09-19 12:24:39
38901,372723,Technical 1,3.81,Advanced,2024-09-19 12:40:57
38067,255298,Screening,0.3,Advanced,2024-09-19 12:43:13
192279,258448,Technical 1,4.97,Rejected,2024-09-19 12:46:54
35267,218299,Screening,0.23,Rejected,2024-09-19 12:51:35
88146,277239,Screening,5.18,Advanced,2024-09-19 12:53:35
147259,209332,Managerial,3.57,Rejected,2024-09-19 13:01:51
133615,10975,Screening,0.97,Advanced,2024-09-19 13:10:26
48756,82687,Technical 1,9.26,Offered,2024-09-19 13:15:31
166533,124557,Managerial,0.18,Advanced,2024-09-19 13:45:44
13033,366239,Technical 2,0.27,Advanced,2024-09-19 13:46:34
188165,343267,Screening,4.68,On Hold,2024-09-19 13:51:25
35711,163384,Technical 2,4.33,Offered,2024-09-19 13:55:23
126526,79364,Screening,0.17,Advanced,2024-09-19 14:07:12
131909,352037,Technical 1,8.36,Offered,2024-09-19 14:32:47
102876,68708,HR,4.36,Rejected,2024-09-19 14:52:16
44146,14764,Technical 1,4.77,Advanced,2024-09-19 14:57:11
153877,187926,Technical 2,3.82,Advanced,2024-09-19 15:03:02
169074,386887,Technical 2,6.51,Advanced,2024-09-19 15:12:21
77193,163335,Technical 1,1.77,Advanced,2024-09-19 15:31:59
170443,30442,Screening,4.97,Rejected,2024-09-19 15:58:17
66158,6047,Screening,1.51,Rejected,2024-09-19 16:00:08
35223,123647,Technical 1,3.82,Rejected,2024-09-19 16:23:23
79401,167925,Technical 1,5.69,Rejected,2024-09-19 16:50:26
9208,28384,Screening,7.38,Offered,2024-09-19 16:59:37
1191,240218,Technical 2,3.8,Rejected,2024-09-19 17:04:54
139243,84195,Screening,4.95,Rejected,2024-09-19 17:16:37
59593,228200,HR,9.14,Advanced,2024-09-19 18:00:25
185155,18752,Screening,4.03,Rejected,2024-09-19 18:25:24
70172,332085,Technical 1,2.62,Rejected,2024-09-19 18:45:14
90788,87478,Technical 1,3.34,Rejected,2024-09-19 18:48:59
53198,33749,Technical 1,8.17,Offered,2024-09-19 18:50:37
44584,69646,Managerial,0.24,On Hold,2024-09-19 19:08:11
108241,335196,Technical 1,8.79,Rejected,2024-09-19 19:31:00
113098,37639,Technical 1,8.6,On Hold,2024-09-19 20:03:05
43246,165899,Technical 1,7.56,Offered,2024-09-19 20:26:17
81487,354525,Technical 1,5.01,On Hold,2024-09-19 20:58:24
109930,327844,Screening,5.31,Offered,2024-09-19 21:01:30
101411,397343,Managerial,9.51,Rejected,2024-09-19 21:06:02
40580,7205,Managerial,4.12,Advanced,2024-09-19 21:16:39
8621,7581,HR,0.75,Rejected,2024-09-19 21:16:59
163253,184551,Technical 2,7.51,Advanced,2024-09-19 21:30:03
193998,364944,Technical 1,3.1,Advanced,2024-09-19 21:38:17
177223,301011,Screening,2.24,Rejected,2024-09-19 21:40:40
154758,20152,Technical 1,4.11,Advanced,2024-09-19 22:03:55
22570,215535,Technical 1,8.8,Rejected,2024-09-19 22:09:20
101027,164725,Screening,3.22,Rejected,2024-09-19 22:18:06
12993,128821,Technical 2,8.24,Rejected,2024-09-19 22:22:51
104936,327439,Technical 1,9.77,Offered,2024-09-20 00:20:25
139878,114758,Technical 1,3.48,Offered,2024-09-20 01:01:58
47113,295351,Screening,9.02,Rejected,2024-09-20 01:05:14
86586,40585,Technical 2,6.83,Rejected,2024-09-20 01:21:32
138452,244209,Screening,5.33,Rejected,2024-09-20 01:35:30
74832,133162,Screening,2.38,Advanced,2024-09-20 01:35:57
136302,175728,Screening,1.96,Offered,2024-09-20 01:39:30
175277,342309,Screening,6.02,Rejected,2024-09-20 01:50:40
191381,303327,HR,5.12,Rejected,2024-09-20 02:07:12
165849,368909,Technical 1,8.19,Rejected,2024-09-20 02:08:31
111918,7174,Technical 2,1.6,Rejected,2024-09-20 02:09:08
74046,167862,Technical 1,9.26,Rejected,2024-09-20 02:15:29
175993,242900,Technical 1,8.17,Advanced,2024-09-20 03:04:13
102679,1897,Technical 1,4.54,Rejected,2024-09-20 03:18:48
51487,26566,Screening,8.08,Advanced,2024-09-20 04:02:52
66426,129652,Managerial,1.17,Rejected,2024-09-20 04:08:07
164210,103652,Technical 1,3.27,Advanced,2024-09-20 04:13:18
141386,45285,Screening,1.44,Rejected,2024-09-20 04:14:10
26893,359521,Screening,2.21,Rejected,2024-09-20 04:32:17
57826,354791,Technical 1,7.15,Rejected,2024-09-20 04:35:19
150920,174056,Technical 2,0.74,Rejected,2024-09-20 04:42:35
56242,361451,HR,7.21,Rejected,2024-09-20 04:48:45
34098,165059,Technical 1,9.73,Offered,2024-09-20 04:49:12
106124,306974,Technical 2,0.65,Advanced,2024-09-20 05:10:32
34009,292993,Screening,9.46,Rejected,2024-09-20 05:11:18
150928,205167,Technical 2,4.8,Rejected,2024-09-20 05:17:17
22849,329176,Technical 1,2.93,Rejected,2024-09-20 05:20:20
122479,198881,Screening,2.87,Rejected,2024-09-20 05:46:32
81174,167875,Managerial,4.04,Rejected,2024-09-20 06:02:58
12938,12680,Managerial,8.07,Rejected,2024-09-20 06:09:34
72283,236111,Managerial,3.27,On Hold,2024-09-20 06:32:04
119756,8039,Technical 1,2.3,Rejected,2024-09-20 06:33:51
88797,353280,Screening,4.8,Rejected,2024-09-20 06:35:15
27699,70311,Technical 2,1.16,Advanced,2024-09-20 07:32:58
6241,97347,Technical 1,1.15,Rejected,2024-09-20 07:35:00
133611,172228,Screening,7.07,Advanced,2024-09-20 07:36:01
49189,318584,Technical 2,0.48,Rejected,2024-09-20 08:06:27
101927,210542,Technical 2,5.6,Rejected,2024-09-20 08:28:42
107983,113188,Screening,0.69,On Hold,2024-09-20 09:01:02
168696,263714,Technical 1,6.11,Advanced,2024-09-20 09:05:17
88685,255471,Technical 2,3.72,Advanced,2024-09-20 09:22:02
130032,255386,Screening,9.58,Rejected,2024-09-20 09:32:13
192257,303136,Technical 2,6.35,Advanced,2024-09-20 09:40:21
82137,111280,Technical 1,1.75,Advanced,2024-09-20 10:08:49
92656,360521,Managerial,4.16,Rejected,2024-09-20 10:09:01
32072,58112,Technical 1,1.96,Offered,2024-09-20 10:51:18
189774,436,Technical 1,6.44,Rejected,2024-09-20 11:25:26
126377,147391,Screening,2.85,Rejected,2024-09-20 12:02:53
131996,57642,Technical 2,3.06,Rejected,2024-09-20 12:15:39
162374,364942,Screening,2.42,Rejected,2024-09-20 12:55:26
16838,201765,Screening,1.41,Rejected,2024-09-20 15:00:08
75955,384947,HR,7.14,Rejected,2024-09-20 15:04:05
46783,161073,Technical 1,2.37,Rejected,2024-09-20 15:24:53
92766,174051,Technical 2,5.84,Rejected,2024-09-20 15:32:09
55694,295483,Managerial,5.86,Rejected,2024-09-20 15:40:47
148764,304952,Screening,3.31,Offered,2024-09-20 16:04:18
95210,75737,Technical 1,8.98,Rejected,2024-09-20 16:22:52
26710,328692,Screening,5.73,Advanced,2024-09-20 16:30:13
166209,100402,HR,6.33,On Hold,2024-09-20 16:43:45
184230,293816,Screening,3.52,Offered,2024-09-20 16:51:03
83994,131826,Screening,0.12,Offered,2024-09-20 17:22:24
36007,120750,Screening,5.47,Offered,2024-09-20 17:23:30
193175,279533,Technical 2,3.23,Offered,2024-09-20 17:40:59
102227,90807,Technical 1,7.46,Advanced,2024-09-20 17:53:19
190805,141712,Technical 1,6.46,Rejected,2024-09-20 18:05:29
110830,23957,Screening,0.23,Rejected,2024-09-20 18:44:11
142798,353097,Managerial,8.09,Offered,2024-09-20 18:58:09
68551,42987,Technical 1,5.94,Offered,2024-09-20 19:07:12
35889,135816,Technical 1,0.74,Rejected,2024-09-20 19:21:52
72454,281146,Screening,3.41,Rejected,2024-09-20 19:32:13
151027,390717,HR,4.2,Rejected,2024-09-20 19:45:35
149251,118374,Screening,4.72,Advanced,2024-09-20 19:55:36
133245,379484,Managerial,3.95,Rejected,2024-09-20 19:56:31
199141,229486,HR,7.31,Rejected,2024-09-20 19:56:34
44694,56370,Screening,0.35,Advanced,2024-09-20 20:18:06
21998,34322,Technical 2,8.54,Rejected,2024-09-20 21:10:38
132573,293877,Technical 1,6.53,Rejected,2024-09-20 21:15:56
17905,95536,Technical 2,3.13,Rejected,2024-09-20 22:09:57
56282,259803,HR,5.7,Advanced,2024-09-20 22:53:22
28121,245416,Technical 1,1.7,Offered,2024-09-21 00:56:59
175550,302598,Technical 2,1.87,Rejected,2024-09-21 01:09:29
65792,61462,Managerial,8.99,Advanced,2024-09-21 01:11:01
90718,90405,Technical 2,4.72,Rejected,2024-09-21 01:41:12
172611,47154,Managerial,6.17,Rejected,2024-09-21 01:47:47
2298,357527,Technical 1,7.04,Advanced,2024-09-21 02:12:57
8673,295777,Technical 1,3.15,Rejected,2024-09-21 02:39:59
2303,138532,Technical 1,9.0,Rejected,2024-09-21 03:09:48
68762,258667,Managerial,2.55,Rejected,2024-09-21 03:14:47
16667,315029,Technical 1,4.0,Rejected,2024-09-21 04:04:06
167560,340488,Technical 1,0.45,Rejected,2024-09-21 04:06:16
26353,264091,Technical 2,5.58,Rejected,2024-09-21 04:51:49
48459,193784,Technical 2,6.83,Advanced,2024-09-21 04:54:32
77023,146652,Technical 2,6.78,Rejected,2024-09-21 05:47:41
111973,176298,Screening,2.76,Advanced,2024-09-21 05:49:59
175101,33061,Technical 1,8.04,Advanced,2024-09-21 05:50:19
159241,340266,Managerial,8.96,Offered,2024-09-21 06:03:10
46743,254859,Screening,6.65,Advanced,2024-09-21 06:04:28
76715,260245,HR,1.11,Advanced,2024-09-21 06:26:18
81476,34850,Managerial,8.29,Offered,2024-09-21 07:30:44
7592,137941,Screening,1.59,Rejected,2024-09-21 07:31:05
117756,56617,Managerial,5.32,Rejected,2024-09-21 07:35:14
65212,83879,Screening,6.89,Offered,2024-09-21 07:49:48
151541,31671,Technical 1,0.42,Rejected,2024-09-21 07:50:31
18012,32874,HR,4.15,Advanced,2024-09-21 07:53:07
9261,169311,Screening,2.89,Rejected,2024-09-21 08:12:12
10565,374711,Technical 1,4.46,On Hold,2024-09-21 08:24:11
193486,169613,Technical 1,7.32,Rejected,2024-09-21 08:36:56
114297,45572,Screening,9.11,Advanced,2024-09-21 08:50:13
39742,131374,Screening,0.43,Rejected,2024-09-21 09:36:39
78933,338577,Screening,1.47,Advanced,2024-09-21 09:48:12
52436,313604,Technical 1,6.24,Offered,2024-09-21 09:48:14
42898,300240,Technical 1,6.44,Rejected,2024-09-21 10:15:48
91680,197500,Technical 2,8.75,Rejected,2024-09-21 10:41:15
38498,82238,Screening,8.55,Offered,2024-09-21 10:49:07
72750,95232,Technical 1,7.63,Rejected,2024-09-21 11:18:49
131700,253931,Technical 2,8.78,Rejected,2024-09-21 11:41:04
14829,125765,Technical 1,0.9,Rejected,2024-09-21 11:48:07
45555,88303,Screening,8.91,Advanced,2024-09-21 11:50:33
179601,277559,Screening,1.98,Offered,2024-09-21 12:09:53
182140,79970,Technical 1,7.51,Rejected,2024-09-21 12:28:48
115851,369138,Managerial,7.3,On Hold,2024-09-21 12:34:29
82950,297365,Managerial,2.71,On Hold,2024-09-21 12:48:42
144243,334926,Managerial,5.17,Rejected,2024-09-21 13:29:22
38127,202223,HR,2.57,Advanced,2024-09-21 13:31:45
96538,297312,Managerial,0.28,Rejected,2024-09-21 14:19:05
150113,184369,Screening,6.61,Rejected,2024-09-21 14:48:39
47920,377671,Screening,5.88,Advanced,2024-09-21 15:40:03
112193,80861,Managerial,1.51,Advanced,2024-09-21 15:47:01
191749,43058,Screening,9.63,Rejected,2024-09-21 15:50:32
15887,307027,Technical 1,3.81,Rejected,2024-09-21 16:20:00
25908,321930,Screening,2.04,Rejected,2024-09-21 16:21:27
116761,291858,Technical 1,4.59,Rejected,2024-09-21 16:38:09
149503,184794,Screening,1.8,Advanced,2024-09-21 16:40:09
66123,121150,Screening,0.34,Advanced,2024-09-21 16:52:43
76356,392305,Technical 1,8.1,Rejected,2024-09-21 17:09:40
84247,304139,Screening,6.06,Offered,2024-09-21 17:19:57
138537,284776,Technical 1,5.65,On Hold,2024-09-21 17:29:57
30074,398795,Technical 2,9.67,Advanced,2024-09-21 17:44:47
141715,146813,Technical 2,3.51,Advanced,2024-09-21 17:46:43
144953,382307,Screening,9.24,Rejected,2024-09-21 17:52:46
