employee_id,review_period,rating,promotion_reco_score,kudos_received
41465,2024-07-01,3,0.19,6
41465,2023-01-01,3,0.61,0
41466,2025-04-01,3,0.93,3
41466,2019-10-01,3,0.02,1
41466,2019-07-01,4,0.12,7
41466,2025-01-01,4,0.56,4
41466,2020-01-01,3,0.42,13
41467,2022-01-01,4,0.54,9
41467,2024-01-01,2,0.36,13
41467,2024-07-01,3,0.09,0
41467,2025-07-01,3,0.66,6
41467,2020-07-01,4,0.71,9
41468,2024-07-01,3,0.14,10
41468,2019-07-01,4,0.38,2
41468,2024-10-01,3,0.73,1
41468,2022-10-01,4,0.17,13
41468,2020-10-01,1,0.4,8
41469,2023-10-01,3,0.04,12
41469,2020-07-01,3,0.32,5
41470,2025-01-01,3,0.54,3
41470,2025-07-01,3,0.46,1
41471,2021-04-01,4,0.42,1
41471,2023-01-01,2,0.21,0
41471,2022-10-01,3,0.09,7
41471,2022-04-01,3,0.36,5
41472,2020-07-01,2,0.54,9
41472,2024-01-01,3,0.08,4
41472,2025-04-01,3,0.43,8
41472,2020-04-01,4,0.59,11
41473,2024-10-01,3,0.55,2
41474,2025-07-01,2,0.66,8
41474,2025-01-01,4,0.77,9
41474,2024-07-01,5,0.55,13
41475,2020-10-01,4,0.34,6
41475,2023-07-01,3,0.13,14
41475,2025-01-01,4,0.69,7
41475,2025-04-01,3,0.74,10
41475,2025-10-01,5,0.92,1
41476,2021-01-01,4,0.15,4
41476,2023-10-01,4,0.57,7
41476,2024-10-01,4,0.13,11
41476,2020-04-01,3,0.86,0
41476,2021-10-01,1,0.45,7
41477,2022-01-01,3,0.52,12
41477,2024-10-01,4,0.57,2
41478,2024-07-01,3,0.82,14
41478,2021-04-01,3,0.06,5
41479,2025-07-01,5,0.62,8
41479,2023-01-01,3,0.05,8
41480,2025-04-01,3,0.68,4
41480,2021-07-01,3,0.76,12
41480,2023-10-01,3,0.97,13
41481,2022-04-01,5,0.53,4
41481,2024-01-01,3,0.3,6
41481,2020-07-01,3,0.62,3
41481,2025-01-01,4,0.53,5
41481,2023-10-01,3,0.94,5
41482,2022-01-01,1,0.38,4
41482,2020-07-01,4,0.37,5
41482,2024-10-01,3,0.41,14
41483,2022-04-01,2,0.92,14
41483,2021-04-01,5,0.24,0
41483,2023-04-01,4,0.01,7
41484,2024-01-01,1,0.47,10
41484,2022-04-01,2,0.46,5
41484,2019-10-01,3,0.02,5
41485,2025-07-01,3,0.15,12
41485,2025-04-01,5,0.29,3
41485,2024-10-01,2,0.12,12
41485,2020-01-01,3,0.92,2
41485,2025-01-01,4,0.32,12
41486,2024-01-01,3,0.56,10
41486,2024-07-01,5,0.87,11
41486,2019-10-01,4,0.64,2
41486,2025-04-01,4,0.35,0
41487,2021-01-01,4,0.98,2
41487,2021-04-01,5,0.18,5
41487,2019-10-01,1,0.18,8
41487,2024-04-01,3,0.6,10
41487,2022-04-01,4,0.87,8
41488,2023-07-01,3,0.22,0
41489,2020-10-01,1,0.91,5
41489,2023-10-01,5,0.17,9
41490,2022-01-01,5,0.48,6
41491,2019-10-01,4,0.79,4
41491,2024-10-01,3,0.61,0
41491,2024-01-01,2,0.71,1
41491,2019-07-01,5,0.56,7
41491,2024-07-01,1,0.95,5
41492,2020-07-01,3,0.01,8
41493,2025-04-01,3,0.42,11
41494,2022-01-01,4,0.72,6
41494,2020-01-01,3,0.35,11
41495,2021-10-01,4,0.22,0
41495,2023-07-01,3,0.34,9
41496,2024-01-01,2,0.05,9
41496,2020-01-01,3,0.65,2
41496,2024-10-01,2,0.51,6
41497,2021-07-01,2,0.8,8
41497,2020-07-01,2,0.05,2
41497,2019-07-01,5,0.24,10
41497,2022-07-01,4,0.82,13
41498,2023-01-01,3,0.41,9
41499,2023-07-01,2,0.68,7
41500,2022-07-01,3,0.88,1
41501,2025-04-01,4,0.16,6
41501,2023-01-01,4,0.98,5
41501,2019-10-01,4,0.93,3
41501,2023-10-01,3,0.14,13
41502,2022-01-01,4,0.67,11
41502,2023-01-01,4,0.96,0
41502,2025-07-01,4,0.31,3
41503,2023-01-01,2,0.66,11
41503,2025-04-01,4,0.1,0
41503,2022-01-01,2,0.84,13
41503,2023-04-01,3,0.48,5
41504,2020-04-01,5,0.92,4
41504,2024-07-01,2,0.03,13
41505,2021-04-01,2,0.37,3
41505,2024-10-01,4,0.64,0
41505,2025-07-01,1,0.67,3
41506,2021-10-01,4,0.69,13
41506,2022-10-01,3,0.96,4
41506,2019-10-01,3,0.62,8
41506,2024-10-01,3,0.23,5
41507,2024-04-01,2,0.6,4
41507,2020-07-01,5,0.51,2
41508,2025-01-01,3,0.6,2
41508,2022-07-01,5,0.54,11
41509,2024-10-01,5,0.42,8
41509,2023-01-01,5,0.38,11
41509,2022-10-01,4,0.34,4
41510,2021-07-01,5,0.99,14
41511,2022-04-01,1,0.36,12
41511,2020-01-01,4,0.78,11
41512,2019-10-01,2,0.43,11
41512,2020-04-01,3,0.23,14
41512,2019-07-01,3,0.13,0
41512,2022-01-01,3,0.46,8
41513,2021-04-01,5,0.21,2
41513,2024-01-01,3,0.71,3
41513,2023-07-01,5,0.94,2
41513,2020-04-01,4,0.69,2
41513,2025-07-01,3,0.94,1
41514,2019-10-01,5,0.77,3
41514,2021-10-01,3,0.64,0
41514,2025-04-01,4,0.9,8
41514,2021-01-01,3,0.23,6
41514,2025-07-01,2,0.74,3
41515,2025-07-01,3,0.8,4
41515,2023-07-01,3,0.23,4
41516,2019-10-01,4,0.1,5
41517,2020-07-01,3,0.13,13
41518,2020-10-01,3,0.23,12
41518,2021-10-01,3,0.12,7
41518,2024-07-01,4,0.64,8
41519,2021-01-01,4,0.92,2
41519,2020-07-01,5,0.93,9
41519,2022-10-01,5,0.35,6
41520,2020-07-01,3,0.45,5
41520,2021-10-01,5,0.3,3
41520,2022-04-01,2,0.15,0
41520,2021-04-01,4,0.46,1
41521,2021-07-01,3,0.72,9
41521,2019-07-01,3,0.99,3
41521,2021-04-01,1,0.87,7
41522,2021-01-01,5,0.22,6
41522,2022-07-01,3,0.89,4
41522,2020-10-01,3,0.29,8
41523,2023-10-01,2,0.43,0
41524,2023-04-01,3,0.09,10
41524,2020-07-01,3,0.87,12
41525,2022-01-01,3,0.62,7
41525,2025-01-01,2,0.51,3
41525,2021-10-01,3,0.38,3
41525,2021-07-01,5,0.34,12
41525,2025-07-01,3,0.79,3
41526,2024-01-01,3,0.57,9
41526,2021-01-01,4,0.55,2
41526,2019-07-01,2,0.93,12
41527,2022-04-01,4,0.79,2
41527,2025-04-01,5,0.3,14
41527,2022-10-01,2,0.71,7
41527,2019-07-01,4,0.73,2
41528,2024-01-01,3,0.63,7
41529,2025-10-01,4,0.21,14
41529,2023-07-01,3,0.43,13
41530,2021-10-01,3,0.81,14
41530,2022-04-01,4,0.78,2
41530,2020-04-01,3,0.04,11
41530,2025-04-01,5,0.41,11
41530,2020-10-01,2,0.9,4
41531,2019-07-01,3,0.94,6
41531,2022-04-01,4,0.66,13
41531,2020-01-01,4,0.78,3
41531,2023-07-01,2,0.67,0
41532,2025-04-01,4,0.42,7
41532,2022-04-01,4,0.17,12
41532,2022-01-01,4,0.72,9
41532,2021-04-01,5,0.57,0
41532,2020-10-01,3,0.69,3
41533,2021-01-01,3,0.09,12
41533,2020-04-01,3,0.65,4
41533,2024-10-01,3,0.43,7
41533,2022-01-01,4,0.97,9
41533,2025-07-01,4,0.68,13
41534,2024-10-01,4,0.43,13
41534,2019-07-01,3,0.68,2
41534,2024-07-01,3,0.32,7
41534,2019-10-01,1,0.23,1
41534,2024-04-01,3,0.67,11
41535,2020-07-01,2,0.16,2
41535,2025-04-01,5,0.86,12
41536,2021-04-01,4,0.51,12
41536,2022-07-01,5,0.81,4
41536,2020-01-01,3,0.11,10
41536,2022-01-01,2,0.5,0
41537,2020-10-01,2,0.59,13
41538,2020-01-01,3,0.16,7
41539,2021-10-01,3,0.87,11
41539,2023-10-01,3,0.44,3
41540,2025-01-01,5,0.19,9
41540,2020-10-01,2,0.25,6
41540,2024-10-01,4,0.8,1
41540,2025-04-01,5,0.8,7
41540,2021-07-01,3,0.23,6
41541,2023-07-01,3,0.19,6
41541,2021-04-01,3,0.69,9
41541,2022-01-01,5,0.09,7
41541,2020-01-01,4,0.15,14
41541,2023-10-01,4,0.45,1
41542,2021-07-01,3,0.47,12
41542,2022-10-01,3,0.41,2
41543,2024-01-01,3,0.21,8
41543,2023-10-01,4,0.5,12
41544,2020-07-01,3,0.07,13
41544,2023-07-01,3,0.75,6
41545,2025-10-01,3,0.28,9
41546,2021-01-01,1,0.37,3
41546,2019-07-01,5,0.79,1
41547,2020-07-01,4,0.32,10
41547,2024-04-01,4,0.02,4
41548,2024-07-01,4,0.34,2
41548,2024-01-01,3,0.5,8
41548,2019-07-01,4,0.3,9
41548,2023-01-01,2,0.86,0
41548,2022-10-01,4,0.68,10
41549,2020-07-01,3,0.35,14
41549,2019-10-01,4,0.73,9
41549,2023-07-01,3,0.93,13
41549,2024-04-01,4,0.36,12
41550,2022-07-01,4,0.29,14
41551,2023-07-01,3,0.17,8
41551,2022-07-01,3,0.94,2
41551,2021-10-01,3,0.71,14
41551,2020-04-01,2,0.63,7
41551,2022-01-01,2,0.54,5
41552,2024-10-01,3,0.53,8
41552,2021-07-01,2,0.21,2
41553,2025-10-01,3,0.28,13
41553,2022-04-01,1,0.44,10
41554,2025-01-01,1,0.93,7
41554,2021-10-01,5,0.8,14
41554,2022-01-01,3,0.93,2
41555,2022-04-01,4,0.06,1
41555,2023-10-01,4,0.07,3
41555,2022-01-01,5,0.09,4
41556,2023-07-01,5,0.4,11
41556,2020-10-01,3,0.25,14
41556,2025-10-01,4,0.55,14
41556,2023-01-01,3,0.85,14
41556,2024-10-01,5,0.76,14
41557,2021-10-01,2,0.69,6
41557,2025-07-01,3,0.28,2
41557,2019-10-01,4,0.11,3
41557,2023-10-01,4,0.7,12
41558,2022-04-01,4,0.3,8
41558,2021-04-01,5,0.22,1
41558,2023-07-01,4,0.21,10
41558,2025-07-01,5,0.22,14
41558,2022-07-01,5,0.44,3
41559,2022-10-01,4,0.7,2
41559,2022-07-01,5,0.89,2
41559,2021-07-01,4,0.51,6
41559,2019-10-01,4,0.19,4
41559,2022-04-01,5,0.31,2
41560,2020-07-01,4,0.74,2
41560,2025-01-01,3,0.49,1
41560,2022-04-01,4,0.96,5
41561,2024-04-01,5,0.0,8
41561,2021-07-01,3,0.76,12
41561,2020-07-01,3,0.98,4
41561,2024-10-01,4,0.49,7
41562,2022-01-01,3,0.39,10
41563,2021-04-01,4,0.21,5
41563,2023-07-01,3,0.93,2
41564,2023-01-01,4,0.64,10
41565,2025-07-01,1,0.76,0
41565,2022-01-01,4,0.7,0
41565,2025-01-01,1,0.2,11
41565,2021-04-01,3,0.67,1
41566,2024-04-01,4,0.41,8
41567,2020-10-01,1,0.68,4
41567,2023-10-01,3,0.67,3
41567,2020-01-01,4,0.74,12
41568,2025-10-01,3,0.02,10
41568,2023-07-01,3,0.88,1
41568,2024-07-01,4,0.07,2
41568,2021-07-01,4,0.72,5
41568,2020-01-01,2,0.56,13
41569,2023-07-01,2,0.16,6
41570,2020-10-01,2,0.4,6
41571,2022-01-01,5,0.2,6
41571,2025-04-01,3,0.49,14
41572,2021-10-01,5,0.28,3
41572,2020-01-01,4,0.19,6
41573,2019-10-01,4,0.5,2
41573,2020-01-01,3,0.96,9
41574,2025-01-01,2,0.65,12
41574,2024-04-01,2,0.36,6
41574,2024-07-01,4,0.97,0
41574,2023-07-01,4,0.56,2
41574,2021-07-01,4,0.16,2
41575,2021-07-01,4,0.26,14
41576,2024-04-01,4,0.15,1
41576,2023-10-01,4,0.34,11
41577,2023-04-01,2,0.0,7
41577,2021-04-01,4,0.85,4
41577,2022-04-01,2,0.51,11
41578,2024-04-01,3,0.97,13
41578,2023-01-01,3,0.32,2
41578,2020-04-01,4,1.0,11
41578,2021-07-01,3,0.52,0
41579,2020-01-01,5,0.06,14
41579,2024-10-01,4,0.93,1
41579,2025-01-01,2,0.89,2
41579,2021-07-01,2,0.9,3
41580,2021-04-01,3,0.57,6
41580,2022-10-01,5,0.29,5
41581,2019-10-01,2,0.16,7
41582,2025-07-01,2,0.1,2
41582,2020-01-01,3,0.53,10
41582,2022-10-01,4,0.27,5
41582,2019-07-01,4,0.76,4
41583,2022-07-01,3,0.31,10
41583,2021-01-01,3,0.06,3
41584,2025-10-01,5,0.96,0
41584,2025-07-01,3,0.83,1
41584,2020-07-01,3,0.17,11
41584,2022-10-01,3,0.8,6
41585,2025-07-01,3,0.13,10
41585,2022-07-01,3,0.2,13
41585,2021-04-01,3,0.78,9
41585,2021-01-01,4,0.72,6
41586,2025-10-01,4,0.77,6
41586,2023-04-01,3,0.41,11
41587,2021-10-01,4,0.36,2
41587,2022-07-01,1,0.89,4
41588,2024-07-01,2,0.89,2
41588,2021-07-01,5,1.0,13
41588,2022-04-01,3,0.27,7
41589,2021-01-01,3,0.17,5
41589,2023-07-01,3,0.05,0
41589,2024-01-01,4,0.74,1
41589,2021-04-01,3,0.08,10
41589,2024-07-01,3,0.84,7
41590,2023-04-01,3,0.89,2
41590,2023-07-01,4,0.16,1
41590,2022-10-01,2,0.58,9
41591,2021-04-01,3,0.67,6
41592,2022-01-01,3,0.34,6
41593,2023-07-01,2,0.44,11
41593,2023-01-01,4,0.89,0
41593,2025-07-01,3,0.93,12
41593,2019-10-01,1,0.55,3
41593,2025-04-01,3,0.76,2
41594,2021-10-01,2,0.69,12
41594,2020-01-01,3,0.33,6
41594,2020-10-01,5,0.24,1
41594,2021-07-01,3,0.83,9
41594,2024-07-01,5,0.74,9
41595,2020-10-01,5,0.02,8
41595,2025-01-01,3,0.12,2
41595,2023-07-01,3,0.03,1
41595,2020-01-01,5,0.06,1
41595,2021-10-01,1,0.37,11
41596,2023-04-01,3,0.54,2
41596,2025-10-01,4,0.62,0
41596,2021-10-01,4,0.01,9
41597,2023-04-01,3,0.64,10
41598,2020-01-01,3,0.51,7
41598,2022-01-01,3,0.02,14
41599,2019-07-01,3,0.67,4
41599,2023-01-01,4,0.46,5
41599,2024-01-01,3,0.92,8
41600,2022-01-01,3,0.15,4
41600,2024-10-01,2,0.18,13
41601,2019-07-01,4,0.01,13
41601,2020-01-01,4,0.02,2
41601,2023-01-01,4,0.06,6
41602,2025-04-01,1,0.91,0
41602,2019-07-01,4,0.25,7
41602,2020-07-01,4,0.78,1
41603,2025-04-01,5,0.43,13
41603,2023-04-01,5,0.71,9
41604,2023-07-01,3,0.89,12
41604,2024-10-01,5,0.69,7
41604,2024-01-01,4,0.1,3
41605,2023-07-01,2,0.38,14
41606,2019-07-01,4,0.67,12
41606,2025-10-01,4,0.22,4
41607,2020-01-01,4,0.02,10
41608,2025-10-01,1,0.23,8
41608,2021-10-01,3,0.54,12
41608,2020-07-01,3,0.17,7
41608,2023-07-01,4,0.91,14
41609,2020-04-01,5,1.0,7
41610,2020-01-01,3,0.89,5
41611,2021-10-01,1,0.23,10
41612,2020-10-01,5,0.57,8
41612,2022-01-01,4,0.23,3
41612,2025-10-01,3,0.26,3
41612,2020-04-01,3,0.72,11
41612,2020-01-01,5,0.8,5
41613,2023-10-01,3,0.99,3
41613,2021-07-01,4,0.54,7
41613,2024-07-01,4,0.66,8
41613,2025-07-01,4,0.04,0
41614,2024-01-01,2,0.12,9
41614,2022-01-01,2,0.55,5
41614,2019-10-01,5,0.32,14
41614,2022-07-01,3,0.15,6
41614,2023-01-01,3,0.67,4
41615,2024-07-01,3,0.73,2
41615,2022-07-01,4,0.48,9
41616,2019-10-01,4,0.16,5
41616,2024-01-01,3,0.69,12
41616,2024-10-01,3,0.69,2
41616,2019-07-01,2,0.17,0
41617,2020-10-01,4,0.52,5
41618,2020-04-01,3,0.02,9
41618,2024-07-01,4,0.56,3
41618,2022-07-01,3,0.83,4
41619,2023-10-01,4,0.18,2
41620,2019-10-01,4,0.33,13
41620,2022-10-01,4,0.91,5
41620,2020-10-01,4,0.36,8
41620,2019-07-01,3,0.48,5
41620,2022-07-01,4,0.0,1
41621,2023-10-01,2,0.58,14
41621,2024-07-01,3,0.32,9
41621,2019-10-01,3,0.76,10
41622,2020-01-01,2,0.76,12
41622,2019-07-01,3,0.41,13
41622,2021-01-01,1,0.02,13
41622,2025-04-01,4,0.41,11
41623,2021-04-01,2,0.97,1
41623,2019-07-01,4,0.76,14
41623,2024-10-01,4,0.21,6
41623,2023-07-01,2,0.26,5
41623,2020-07-01,3,0.41,10
41624,2023-07-01,4,0.23,12
41625,2022-10-01,4,0.86,6
41625,2020-10-01,4,0.03,9
41625,2019-10-01,1,0.57,9
41625,2021-01-01,5,0.27,10
41626,2019-07-01,3,0.2,4
41626,2023-01-01,4,0.1,10
41626,2024-07-01,5,0.62,8
41626,2025-10-01,2,0.73,2
41626,2020-07-01,4,0.69,0
41627,2022-10-01,1,0.71,4
41627,2020-07-01,4,0.64,14
41627,2024-01-01,3,0.7,11
41627,2022-04-01,5,0.84,7
41627,2021-10-01,3,0.06,1
41628,2020-01-01,3,0.93,2
41628,2023-04-01,4,0.78,1
41628,2025-04-01,4,0.97,0
41628,2022-01-01,3,0.26,12
41628,2021-07-01,2,0.83,11
41629,2025-07-01,3,0.76,1
41630,2025-01-01,3,0.32,3
41631,2025-01-01,3,0.56,2
41631,2021-07-01,4,0.84,1
41632,2023-07-01,3,0.94,4
41633,2020-07-01,3,0.59,8
41633,2019-07-01,4,0.81,3
41634,2022-01-01,4,0.52,7
41634,2021-10-01,5,0.82,10
41635,2020-04-01,4,0.42,11
41635,2024-04-01,3,0.05,9
41635,2023-10-01,3,0.09,9
41635,2022-07-01,3,0.54,3
41636,2024-07-01,5,0.45,13
41636,2025-04-01,4,0.95,5
41637,2021-04-01,4,0.47,1
41637,2020-07-01,3,0.79,4
41638,2021-04-01,5,0.29,5
41638,2021-07-01,2,0.41,5
41639,2021-07-01,3,1.0,12
41639,2023-07-01,3,0.96,1
41639,2023-01-01,4,0.44,13
41640,2020-10-01,4,0.63,5
41640,2023-07-01,4,0.4,7
41640,2025-07-01,2,0.27,8
41641,2025-01-01,5,0.91,2
41641,2022-04-01,4,0.7,2
41642,2020-01-01,4,0.17,6
41642,2025-01-01,3,0.92,8
41642,2024-04-01,5,0.81,7
41642,2022-04-01,5,0.91,7
41642,2025-07-01,3,0.78,6
41643,2024-01-01,3,0.49,10
41643,2025-01-01,3,0.36,3
41643,2025-07-01,3,0.68,6
41643,2022-04-01,4,0.08,9
41644,2021-01-01,3,0.68,0
41644,2023-07-01,4,0.6,11
41644,2019-07-01,3,0.61,13
41644,2025-01-01,3,0.68,3
41644,2020-04-01,5,0.99,1
41645,2021-10-01,3,0.28,8
41646,2020-07-01,3,0.04,5
41647,2021-01-01,1,0.9,5
41647,2025-01-01,3,0.48,7
41647,2021-10-01,1,0.67,12
41647,2019-07-01,4,0.31,10
41648,2021-07-01,3,0.72,11
41648,2024-04-01,3,0.87,7
41649,2022-04-01,3,0.61,2
41649,2023-04-01,3,0.02,10
41649,2021-04-01,3,0.51,7
41649,2021-07-01,4,0.88,1
41650,2021-01-01,3,0.6,4
41651,2020-04-01,3,0.02,1
41651,2022-10-01,2,0.86,14
41652,2022-10-01,3,0.98,14
41652,2021-04-01,3,0.23,1
41653,2021-10-01,5,0.8,1
41653,2024-01-01,4,0.79,1
41653,2024-04-01,4,0.5,11
41653,2019-07-01,3,0.06,1
41654,2024-04-01,2,0.98,10
41654,2024-01-01,2,0.26,4
41654,2019-10-01,3,0.34,4
41654,2022-07-01,3,0.53,12
41655,2022-04-01,2,0.32,0
41655,2020-07-01,3,0.34,7
41655,2023-10-01,2,0.09,0
41656,2025-07-01,2,0.45,1
41656,2019-07-01,3,0.82,11
41657,2022-07-01,5,0.71,12
41657,2024-10-01,4,0.09,1
41657,2019-07-01,3,0.41,4
41657,2020-01-01,4,0.63,5
41657,2025-07-01,3,0.92,2
41658,2024-07-01,3,0.18,10
41658,2020-04-01,3,0.24,1
41658,2023-01-01,4,0.19,14
41659,2024-10-01,3,0.39,9
41659,2022-04-01,4,0.49,3
41659,2024-01-01,3,0.04,13
41659,2023-01-01,1,1.0,4
41659,2025-07-01,4,0.21,5
41660,2019-07-01,4,0.38,11
41660,2021-04-01,4,0.01,7
41660,2023-07-01,4,0.83,4
41660,2024-04-01,4,0.33,6
41660,2020-01-01,1,0.86,4
41661,2023-07-01,3,0.56,7
41661,2021-07-01,3,0.47,13
41661,2023-01-01,4,0.24,8
41662,2022-07-01,4,0.4,10
41662,2023-04-01,5,0.07,12
41662,2022-10-01,4,0.12,8
41662,2021-07-01,5,0.66,14
41663,2023-07-01,4,0.59,8
41663,2021-07-01,5,0.36,6
41664,2021-07-01,4,0.57,12
41664,2020-10-01,5,0.31,5
41664,2025-07-01,4,0.09,1
41664,2020-04-01,4,0.46,8
41664,2022-01-01,4,0.66,4
41665,2020-07-01,3,0.27,4
41665,2022-07-01,4,0.3,11
41665,2024-10-01,4,0.96,2
41666,2020-01-01,3,0.53,7
41666,2025-01-01,3,0.04,8
41666,2023-07-01,2,0.41,4
41666,2021-10-01,2,0.48,12
41666,2024-01-01,3,0.41,12
41667,2021-04-01,4,0.31,11
41667,2024-04-01,2,0.94,3
41667,2020-10-01,5,0.22,13
41667,2023-07-01,2,0.85,5
41668,2020-07-01,5,0.64,0
41669,2023-01-01,2,0.43,10
41669,2021-10-01,2,0.39,2
41669,2019-07-01,3,0.88,1
41669,2025-04-01,4,0.71,5
41670,2024-04-01,3,0.05,5
41670,2025-07-01,4,0.54,1
41670,2022-10-01,4,0.12,6
41670,2025-04-01,2,0.05,4
41670,2023-01-01,3,0.44,9
41671,2025-10-01,4,0.35,10
41671,2021-01-01,3,0.96,9
41672,2022-10-01,5,0.79,12
41672,2021-04-01,4,0.37,3
41672,2025-04-01,2,0.36,14
41672,2022-07-01,3,0.27,14
41672,2019-07-01,4,0.71,11
41673,2019-07-01,4,0.21,8
41673,2020-04-01,5,0.88,7
41673,2022-07-01,4,0.75,6
41674,2024-04-01,3,0.79,13
41674,2025-04-01,3,0.56,14
41674,2024-01-01,3,0.63,3
41674,2020-04-01,3,0.92,12
41674,2022-04-01,3,0.58,11
41675,2022-04-01,3,0.72,12
41675,2022-10-01,4,0.99,3
41675,2019-10-01,1,0.49,3
41675,2022-07-01,5,0.76,1
41675,2023-01-01,4,0.01,4
41676,2020-04-01,5,0.56,9
41676,2021-10-01,3,0.34,10
41677,2019-07-01,4,0.56,5
41677,2021-01-01,3,0.19,11
41677,2023-01-01,4,0.94,7
41677,2024-01-01,3,0.29,4
41678,2020-01-01,4,0.28,6
41678,2020-07-01,5,0.64,2
41678,2024-07-01,5,0.92,0
41678,2025-10-01,5,0.27,10
41678,2019-10-01,3,0.91,8
41679,2025-04-01,4,0.14,8
41679,2023-04-01,3,0.89,4
41679,2021-01-01,2,0.71,11
41679,2022-01-01,2,0.19,12
41680,2022-10-01,3,0.86,0
41680,2021-04-01,5,0.61,5
41680,2025-04-01,2,0.43,9
41680,2020-04-01,3,0.7,1
41680,2021-07-01,4,0.19,0
41681,2020-10-01,4,0.37,11
41681,2024-10-01,4,0.62,5
41681,2020-04-01,4,0.98,0
41682,2022-10-01,3,0.64,14
41682,2021-10-01,3,0.52,0
41682,2019-07-01,2,0.66,12
41682,2025-10-01,3,0.25,9
41682,2020-07-01,2,0.45,12
41683,2019-10-01,4,0.14,10
41683,2021-01-01,4,0.43,13
41683,2025-01-01,3,0.91,8
41683,2021-07-01,4,0.18,11
41684,2019-10-01,5,0.56,7
41684,2024-01-01,2,0.18,12
41684,2019-07-01,4,0.84,5
41685,2021-01-01,2,0.11,8
41685,2024-01-01,3,0.08,0
41686,2024-01-01,3,0.61,0
41686,2020-07-01,3,0.14,10
41686,2022-01-01,1,0.78,0
41687,2024-04-01,4,0.01,6
41687,2024-10-01,2,0.91,13
41687,2023-10-01,5,0.33,8
41688,2020-01-01,1,0.54,14
41688,2019-10-01,4,0.67,10
41689,2024-01-01,1,0.35,0
41689,2021-10-01,4,0.99,5
41689,2021-01-01,3,0.47,1
41689,2023-04-01,2,0.78,13
41689,2022-01-01,3,0.02,12
41690,2022-04-01,2,0.66,14
41690,2020-01-01,4,0.06,1
41690,2023-10-01,4,0.16,10
41691,2020-10-01,3,0.01,9
41691,2022-10-01,4,0.39,11
41692,2022-07-01,4,0.49,6
41692,2020-10-01,4,0.82,8
41692,2025-01-01,5,0.4,13
41692,2023-07-01,3,0.66,2
41692,2022-10-01,4,0.72,3
41693,2024-04-01,1,0.36,11
41693,2021-04-01,5,0.24,0
41694,2022-01-01,4,0.53,5
41695,2021-04-01,3,0.45,9
41695,2019-10-01,3,0.32,1
41695,2021-10-01,3,0.92,5
41695,2022-01-01,4,0.57,5
41695,2020-04-01,4,0.16,0
41696,2019-10-01,4,0.83,4
41697,2021-01-01,3,0.16,3
41698,2023-04-01,3,0.99,1
41698,2019-10-01,4,0.52,3
41698,2025-04-01,4,0.7,6
41699,2025-07-01,2,0.01,9
41699,2019-10-01,3,0.17,13
41699,2022-07-01,4,0.89,14
41699,2024-04-01,5,0.79,14
41700,2020-07-01,3,0.7,5
41700,2022-10-01,3,0.82,11
41700,2021-07-01,4,0.26,12
41700,2023-04-01,5,0.19,3
41701,2021-01-01,3,0.63,1
41701,2021-10-01,5,0.95,2
41702,2022-01-01,1,0.33,3
41702,2024-10-01,3,0.31,9
41703,2019-07-01,4,0.73,7
41703,2020-07-01,5,0.09,11
41703,2024-01-01,3,0.96,9
41703,2023-04-01,4,0.53,13
41704,2022-10-01,4,0.68,11
41704,2021-07-01,5,0.07,14
41704,2024-07-01,3,0.7,6
41705,2024-01-01,4,0.64,4
41706,2020-07-01,4,0.96,13
41706,2025-10-01,5,0.25,5
41706,2019-10-01,3,0.82,4
41706,2024-04-01,5,0.64,14
41707,2020-04-01,5,0.49,13
41708,2025-07-01,5,0.89,2
41708,2022-01-01,1,0.18,12
41709,2023-10-01,2,0.36,2
41710,2020-07-01,3,0.85,1
41710,2022-10-01,3,0.38,14
41711,2024-04-01,4,0.88,3
41712,2024-01-01,3,0.1,14
41712,2025-07-01,4,0.35,14
41713,2020-01-01,4,0.87,14
41713,2021-10-01,4,0.82,4
41714,2020-10-01,4,0.49,2
41714,2023-10-01,3,0.06,12
41715,2024-04-01,3,0.23,6
41715,2023-10-01,5,0.49,9
41715,2020-10-01,4,0.75,14
41715,2024-07-01,2,0.28,12
41715,2022-10-01,5,0.72,3
41716,2019-07-01,3,0.99,8
41716,2023-01-01,1,0.22,14
41716,2025-04-01,2,0.3,8
41716,2021-07-01,3,0.56,0
41716,2022-01-01,4,0.96,13
41717,2023-10-01,2,0.02,10
41717,2023-04-01,5,0.67,7
41717,2020-04-01,4,0.3,4
41717,2025-10-01,4,0.87,4
41718,2020-07-01,3,0.2,14
41718,2025-10-01,4,0.06,5
41718,2021-04-01,2,0.97,7
41718,2020-01-01,2,0.83,9
41718,2024-10-01,3,0.79,0
41719,2024-07-01,2,0.86,3
41719,2020-07-01,3,0.48,7
41719,2024-01-01,2,0.29,8
41719,2021-01-01,3,0.02,11
41720,2021-01-01,4,0.32,6
41720,2022-01-01,3,0.08,4
41720,2020-04-01,5,0.43,1
41720,2023-04-01,2,0.92,10
41720,2020-01-01,2,0.14,2
41721,2022-04-01,4,0.68,6
41721,2020-10-01,3,0.47,6
41721,2021-01-01,1,0.58,8
41721,2023-07-01,2,0.51,12
41721,2019-10-01,4,0.84,8
41722,2022-07-01,1,0.82,7
41722,2023-04-01,3,0.9,13
41723,2024-07-01,3,0.53,3
41723,2020-10-01,3,0.22,14
41723,2023-04-01,4,0.01,14
41723,2023-07-01,4,0.41,2
41723,2019-07-01,4,0.7,14
