candidate_id,skill
77158,DAX
77158,SHAP
77158,Linux
77158,Java
77159,C++
77159,Redshift
77159,LLM
77159,Snowflake
77160,TensorFlow
77160,LLM
77160,Docker
77161,Python
77161,Linux
77161,Data Warehousing
77161,Kubernetes
77161,NoSQL
77162,PostgreSQL
77162,Pandas
77162,NLP
77162,GCP
77162,Git
77163,Excel
77163,Spark
77163,Statistics
77163,Java
77163,Feature Engineering
77163,Scala
77164,PostgreSQL
77164,XGBoost
77164,SHAP
77164,A/B Testing
77165,R
77165,Scikit-learn
77165,PowerBI
77165,Data Warehousing
77165,RAG
77165,Databricks
77166,Linux
77166,Data Warehousing
77166,Azure
77167,RAG
77167,Docker
77167,Java
77167,Azure
77168,PyTorch
77168,MLOps
77168,LLM
77168,A/B Testing
77168,GCP
77169,TensorFlow
77169,Hadoop
77169,MLOps
77169,XGBoost
77169,Looker
77170,Airflow
77170,LangChain
77170,TensorFlow
77170,NoSQL
77171,A/B Testing
77171,NumPy
77171,Looker
77171,GCP
77171,Time Series
77172,Model Monitoring
77172,Airflow
77172,C++
77172,Scala
77172,PyTorch
77173,PyTorch
77173,PowerBI
77173,Python
77173,LLM
77173,Streamlit
77174,AWS
77174,Feature Engineering
77174,Snowflake
77174,Databricks
77174,C++
77174,Pandas
77175,Databricks
77175,R
77175,Excel
77175,MLOps
77176,Azure
77176,Redshift
77176,PyTorch
77176,Linux
77176,NumPy
77177,Feature Engineering
77177,Linux
77177,Java
77178,TensorFlow
77178,Java
77178,NLP
77178,Feature Engineering
77179,Kubernetes
77179,Redshift
77179,Docker
77179,Data Warehousing
77180,Scikit-learn
77180,Computer Vision
77180,Feature Engineering
77180,Snowflake
77181,NoSQL
77181,SQL
77181,Tableau
77181,Looker
77182,Azure
77182,A/B Testing
77182,Computer Vision
77182,GCP
77183,Databricks
77183,A/B Testing
77183,Redshift
77183,NumPy
77184,PyTorch
77184,TensorFlow
77184,PostgreSQL
77184,Linux
77185,Git
77185,LLM
77185,MLOps
77185,ETL
77186,SQL
77186,Kubernetes
77186,AWS
77186,A/B Testing
77186,Redshift
77187,LangChain
77187,Feature Engineering
77187,Streamlit
77187,Looker
77187,Statistics
77188,Airflow
77188,ETL
77188,Reinforcement Learning
77188,Kubernetes
77188,Data Warehousing
77189,C++
77189,LightGBM
77189,R
77189,NoSQL
77190,Azure
77190,Airflow
77190,Git
77190,Docker
77190,NoSQL
77191,C++
77191,Hadoop
77191,NLP
77191,LangChain
77191,RAG
77192,SQL
77192,Docker
77192,Linux
77192,Streamlit
77192,NLP
77193,Linux
77193,A/B Testing
77193,C++
77193,NLP
77194,Computer Vision
77194,Hadoop
77194,R
77194,GCP
77195,Kubernetes
77195,Statistics
77195,NoSQL
77196,Docker
77196,Airflow
77196,MLOps
77196,Data Warehousing
77196,Git
77197,LLM
77197,XGBoost
77197,Statistics
77198,LangChain
77198,Excel
77198,RAG
77198,LLM
77199,RAG
77199,Git
77199,R
77199,LangChain
77199,NoSQL
77200,PowerBI
77200,NoSQL
77200,AWS
77200,Git
77200,Spark
77200,TensorFlow
77201,Data Warehousing
77201,TensorFlow
77201,XGBoost
77201,Tableau
77201,NumPy
77202,PostgreSQL
77202,LightGBM
77202,TensorFlow
77202,C++
77202,Spark
77203,Pandas
77203,Model Monitoring
77203,Feature Engineering
77203,Airflow
77204,ETL
77204,Model Monitoring
77204,Tableau
77204,RAG
77205,Excel
77205,Hadoop
77205,DAX
77206,Docker
77206,LightGBM
77206,Excel
77206,RAG
77206,TensorFlow
77207,NLP
77207,SQL
77207,Git
77207,MLOps
77208,Feature Engineering
77208,RAG
77208,Linux
77208,Redshift
77209,Pandas
77209,Docker
77209,Git
77209,Model Monitoring
77209,LangChain
77210,LightGBM
77210,Time Series
77210,LLM
77211,Scala
77211,PostgreSQL
77211,Kubernetes
77212,Reinforcement Learning
77212,Scikit-learn
77212,Pandas
77212,Model Monitoring
77212,R
77213,RAG
77213,Time Series
77213,TensorFlow
77213,Scikit-learn
77214,AWS
77214,PyTorch
77214,Statistics
77214,Streamlit
77215,Git
77215,XGBoost
77215,Scikit-learn
77215,NLP
77215,A/B Testing
77216,MLOps
77216,RAG
77216,R
77217,Docker
77217,Snowflake
77217,XGBoost
77217,Scikit-learn
77217,SHAP
77218,TensorFlow
77218,PyTorch
77218,Snowflake
77218,Redshift
77219,NoSQL
77219,SHAP
77219,Reinforcement Learning
77219,Redshift
77219,Databricks
77219,MLOps
77220,Time Series
77220,SHAP
77220,Databricks
77220,Scikit-learn
77221,MLOps
77221,Linux
77221,PyTorch
77222,Airflow
77222,Statistics
77222,C++
77222,SQL
77222,RAG
77223,GCP
77223,RAG
77223,LangChain
77223,Streamlit
77223,LLM
77224,Scikit-learn
77224,Redshift
77224,LangChain
77224,PostgreSQL
77224,Git
77225,NoSQL
77225,C++
77225,Python
77225,Statistics
77225,A/B Testing
77226,Tableau
77226,Time Series
77226,Kubernetes
77226,ETL
77226,Spark
77227,Streamlit
77227,RAG
77227,Airflow
77228,LLM
77228,PowerBI
77228,SQL
77228,Pandas
77228,Docker
77228,Spark
77229,DAX
77229,AWS
77229,SQL
77229,PowerBI
77230,Reinforcement Learning
77230,DAX
77230,A/B Testing
77230,PowerBI
77230,Pandas
77231,Feature Engineering
77231,Computer Vision
77231,Airflow
77231,Reinforcement Learning
77231,Tableau
77231,Statistics
77232,LightGBM
77232,Tableau
77232,AWS
77232,LLM
77232,Looker
77232,Docker
77233,Airflow
77233,Statistics
77233,R
77234,SHAP
77234,Reinforcement Learning
77234,Tableau
77234,ETL
77234,Scala
77235,Streamlit
77235,Python
77235,SHAP
77235,Azure
77236,AWS
77236,XGBoost
77236,Azure
77237,Airflow
77237,GCP
77237,Azure
77237,C++
77237,Feature Engineering
77238,Databricks
77238,Redshift
77238,Time Series
77238,Git
77238,DAX
77238,Data Warehousing
77239,LLM
77239,Docker
77239,MLOps
77239,SHAP
77239,C++
77240,A/B Testing
77240,SQL
77240,Redshift
77240,LightGBM
77241,Azure
77241,Model Monitoring
77241,TensorFlow
77241,Kubernetes
77241,Reinforcement Learning
77242,LangChain
77242,Java
77242,SQL
77242,Databricks
77242,TensorFlow
77243,Snowflake
77243,Airflow
77243,LightGBM
77243,Redshift
77243,NoSQL
77243,Linux
77244,PyTorch
77244,Looker
77244,LightGBM
77244,NLP
77244,Docker
77245,Airflow
77245,Docker
77245,Databricks
77245,SQL
77246,C++
77246,Snowflake
77246,A/B Testing
77246,Time Series
77247,Time Series
77247,Azure
77247,LangChain
77247,C++
77247,Snowflake
77247,Tableau
77248,MLOps
77248,Snowflake
77248,Hadoop
77248,NumPy
77249,Java
77249,Computer Vision
77249,PyTorch
77249,Statistics
77250,ETL
77250,LangChain
77250,Reinforcement Learning
77250,SHAP
77251,Git
77251,Python
77251,Feature Engineering
77251,Looker
77252,AWS
77252,Java
77252,Statistics
77252,Spark
77253,NLP
77253,Hadoop
77253,LLM
77253,Python
77253,Model Monitoring
77253,LangChain
77254,Snowflake
77254,Git
77254,Airflow
77254,MLOps
77255,Docker
77255,SHAP
77255,XGBoost
77255,Azure
77256,NumPy
77256,Computer Vision
77256,PostgreSQL
77256,TensorFlow
77257,XGBoost
77257,PostgreSQL
77257,TensorFlow
77258,Redshift
77258,SQL
77258,MLOps
77258,GCP
77259,GCP
77259,Scikit-learn
77259,Time Series
77259,Looker
77260,Azure
77260,ETL
77260,Data Warehousing
77260,Excel
77261,XGBoost
77261,Reinforcement Learning
77261,Scikit-learn
77261,Tableau
77261,Statistics
77261,AWS
77262,Databricks
77262,GCP
77262,Scala
77262,R
77262,Streamlit
77262,C++
77263,R
77263,TensorFlow
77263,SHAP
77263,Pandas
77264,Kubernetes
77264,Scikit-learn
77264,Redshift
77264,C++
77264,SHAP
77265,AWS
77265,NumPy
77265,A/B Testing
77265,Databricks
77265,Pandas
77266,Git
77266,Tableau
77266,Airflow
77266,TensorFlow
77267,Computer Vision
77267,NLP
77267,Scikit-learn
77267,A/B Testing
77267,DAX
77268,Data Warehousing
77268,GCP
77268,Linux
77268,R
77268,TensorFlow
77268,Airflow
77269,R
77269,Python
77269,Tableau
77270,Python
77270,PyTorch
77270,Snowflake
77270,NoSQL
77270,AWS
77271,NumPy
77271,Java
77271,ETL
77271,Docker
77272,Data Warehousing
77272,NumPy
77272,Reinforcement Learning
77272,MLOps
77272,TensorFlow
77272,A/B Testing
77273,Excel
77273,Scala
77273,Docker
77273,Redshift
77274,NLP
77274,Airflow
77274,Hadoop
77274,Time Series
77274,GCP
77274,Tableau
77275,XGBoost
77275,DAX
77275,LightGBM
77275,Computer Vision
77276,Databricks
77276,SQL
77276,NLP
77276,Java
77277,LangChain
77277,SQL
77277,Model Monitoring
77277,Linux
77277,Statistics
77278,Linux
77278,Computer Vision
77278,Tableau
77278,TensorFlow
77278,XGBoost
77279,AWS
77279,LightGBM
77279,Data Warehousing
77279,MLOps
77280,Feature Engineering
77280,PostgreSQL
77280,Scikit-learn
77280,Scala
77280,NumPy
77281,MLOps
77281,Databricks
77281,NumPy
77282,Tableau
77282,Reinforcement Learning
77282,GCP
77282,TensorFlow
77282,Model Monitoring
77283,Java
77283,C++
77283,Tableau
77283,PowerBI
77284,ETL
77284,Pandas
77284,Computer Vision
77284,NoSQL
77284,SQL
77285,Java
77285,TensorFlow
77285,MLOps
77285,LightGBM
77285,Databricks
77286,PyTorch
77286,Excel
77286,Hadoop
77286,PostgreSQL
77286,Azure
77287,Excel
77287,TensorFlow
77287,SHAP
77287,GCP
77287,NLP
77287,Model Monitoring
77288,Kubernetes
77288,Reinforcement Learning
77288,C++
77288,Airflow
77289,XGBoost
77289,Data Warehousing
77289,NLP
77289,RAG
77289,DAX
77290,Scala
77290,Data Warehousing
77290,GCP
77290,DAX
77291,Git
77291,Computer Vision
77291,MLOps
77291,Java
77291,Airflow
77291,SHAP
77292,ETL
77292,Hadoop
77292,Scikit-learn
77292,LLM
77293,C++
77293,RAG
77293,Hadoop
77293,Java
77293,PostgreSQL
77294,Scala
77294,Excel
77294,SQL
77294,LangChain
77294,RAG
77295,MLOps
77295,LLM
77295,Docker
77295,Reinforcement Learning
77295,Redshift
77295,Scikit-learn
77296,ETL
77296,Reinforcement Learning
77296,TensorFlow
77296,LLM
77296,Python
77296,Streamlit
77297,Spark
77297,R
77297,PostgreSQL
77298,NLP
77298,C++
77298,Computer Vision
77298,Streamlit
77298,Feature Engineering
77299,Spark
77299,Statistics
77299,GCP
77299,PowerBI
77299,Tableau
77300,NumPy
77300,Computer Vision
77300,Git
77300,NLP
77301,Azure
77301,MLOps
77301,R
77302,Statistics
77302,DAX
77302,RAG
77302,Redshift
77302,Git
77303,Model Monitoring
77303,SHAP
77303,Looker
77303,Python
77303,Statistics
77304,Hadoop
77304,AWS
77304,Scikit-learn
77304,ETL
77305,Kubernetes
77305,Redshift
77305,NoSQL
77305,Azure
77305,Java
77305,Model Monitoring
77306,Scikit-learn
77306,NoSQL
77306,Spark
77306,Pandas
77307,Time Series
77307,Reinforcement Learning
77307,XGBoost
77307,A/B Testing
77307,GCP
77308,ETL
77308,AWS
77308,Kubernetes
77308,Tableau
77308,Streamlit
77309,Statistics
77309,PyTorch
77309,TensorFlow
77309,Feature Engineering
77310,Looker
77310,Time Series
77310,XGBoost
77310,ETL
77310,Airflow
77311,Airflow
77311,Time Series
77311,NLP
77311,PowerBI
77311,Excel
77312,NLP
77312,Java
77312,Redshift
77312,NoSQL
77313,Databricks
77313,A/B Testing
77313,Feature Engineering
77314,Git
77314,Reinforcement Learning
77314,Python
77314,Pandas
77314,C++
77314,GCP
77315,NLP
77315,Redshift
77315,C++
77315,A/B Testing
77316,Looker
77316,SHAP
77316,Git
77316,R
77316,Python
77316,A/B Testing
77317,Feature Engineering
77317,Hadoop
77317,LLM
77317,PyTorch
77317,Python
77317,TensorFlow
77318,LLM
77318,Looker
77318,Snowflake
77318,PostgreSQL
77319,Git
77319,Databricks
77319,Redshift
77319,Docker
77320,Model Monitoring
77320,Pandas
77320,Computer Vision
77320,Spark
77321,Linux
77321,PostgreSQL
77321,Scala
77321,NumPy
77322,PyTorch
77322,NoSQL
77322,A/B Testing
77322,Streamlit
77322,MLOps
77323,Computer Vision
77323,TensorFlow
77323,Reinforcement Learning
77323,PowerBI
77324,R
77324,SHAP
77324,Excel
77324,NumPy
77324,Hadoop
77324,Spark
77325,Scikit-learn
77325,Kubernetes
77325,Java
77325,NumPy
77325,A/B Testing
77325,PostgreSQL
77326,Looker
77326,Java
77326,GCP
77326,Spark
77327,Linux
77327,AWS
77327,PowerBI
77327,NumPy
77327,NoSQL
77328,ETL
77328,Spark
77328,A/B Testing
77328,Snowflake
77328,Airflow
77329,Reinforcement Learning
77329,Data Warehousing
77329,C++
77329,NumPy
77329,Model Monitoring
77329,Streamlit
77330,Spark
77330,Streamlit
77330,Hadoop
77330,Tableau
77330,Python
77331,Java
77331,Looker
77331,SQL
77331,Model Monitoring
77331,Time Series
77332,Time Series
77332,PowerBI
77332,Streamlit
77332,Hadoop
77333,TensorFlow
77333,Azure
77333,Streamlit
77333,Docker
77334,Excel
77334,SHAP
77334,Databricks
77334,Data Warehousing
77335,Hadoop
77335,AWS
77335,NoSQL
77335,Linux
77335,PyTorch
77336,Databricks
77336,Reinforcement Learning
77336,NumPy
77336,Time Series
77336,C++
77337,Java
77337,Scala
77337,NLP
77337,SQL
77338,SHAP
77338,XGBoost
77338,PyTorch
77338,GCP
77339,R
77339,Computer Vision
77339,TensorFlow
77339,Streamlit
77339,NumPy
77340,Model Monitoring
77340,SHAP
77340,C++
77340,Snowflake
77340,Azure
77341,Java
77341,Feature Engineering
77341,LightGBM
77341,LangChain
77342,NLP
77342,SQL
77342,RAG
77342,MLOps
77342,GCP
77343,Airflow
77343,Docker
77343,NoSQL
77344,TensorFlow
77344,Airflow
77344,Excel
77344,Tableau
77344,PowerBI
77345,GCP
77345,SHAP
77345,PostgreSQL
77345,Excel
77346,MLOps
77346,Data Warehousing
77346,TensorFlow
77346,R
77346,PyTorch
77346,Python
77347,Python
77347,C++
77347,Data Warehousing
77347,Feature Engineering
77348,Excel
77348,NLP
77348,RAG
77348,Reinforcement Learning
77348,Data Warehousing
77349,LightGBM
77349,Databricks
77349,NLP
77349,Excel
77349,LangChain
77350,SQL
77350,Linux
77350,PyTorch
77350,Docker
77350,Computer Vision
77350,Snowflake
77351,LightGBM
77351,GCP
77351,Databricks
77351,Pandas
77352,Linux
77352,R
77352,Scala
77353,Scala
77353,AWS
77353,NumPy
77354,LightGBM
77354,Docker
77354,Excel
77354,NumPy
77355,Excel
77355,Statistics
77355,ETL
77355,PostgreSQL
77356,Hadoop
77356,PowerBI
77356,Looker
77356,R
77356,Azure
77357,AWS
77357,Scikit-learn
77357,LangChain
77357,R
77358,Excel
77358,Airflow
77358,LLM
77358,NoSQL
77359,Time Series
77359,XGBoost
77359,Linux
77359,Databricks
77359,Git
77359,Python
77360,Tableau
77360,AWS
77360,Excel
77361,NLP
77361,XGBoost
77361,Linux
77361,Model Monitoring
77361,NoSQL
77361,Pandas
77362,Kubernetes
77362,SHAP
77362,PowerBI
77362,Statistics
77363,Airflow
77363,Kubernetes
77363,Pandas
77363,Statistics
77364,MLOps
77364,Model Monitoring
77364,Pandas
77364,Git
77364,Tableau
77365,Linux
77365,C++
77365,Reinforcement Learning
77365,RAG
77366,R
77366,Model Monitoring
77366,XGBoost
77367,Looker
77367,Kubernetes
77367,Scala
77367,Azure
77367,Python
77368,Redshift
77368,C++
77368,Data Warehousing
77368,Linux
77368,Streamlit
77369,Looker
77369,NumPy
77369,Computer Vision
77369,NoSQL
77370,SQL
77370,XGBoost
77370,Streamlit
77371,Docker
77371,Excel
77371,Model Monitoring
77371,Linux
77371,NoSQL
77371,Data Warehousing
77372,Azure
77372,LangChain
77372,SQL
77372,Databricks
77372,Linux
77372,MLOps
77373,XGBoost
77373,Time Series
77373,Scala
77373,Docker
77373,Pandas
77374,ETL
77374,A/B Testing
77374,SQL
77374,Model Monitoring
77374,Linux
77374,Redshift
77375,Computer Vision
77375,Streamlit
77375,RAG
77375,Azure
77376,NLP
77376,Snowflake
77376,Model Monitoring
77376,Statistics
77376,Streamlit
77377,XGBoost
77377,Data Warehousing
77377,Azure
77377,Kubernetes
77378,AWS
77378,Scikit-learn
77378,Streamlit
77378,A/B Testing
77378,Model Monitoring
77379,RAG
77379,Scala
77379,Kubernetes
77379,Model Monitoring
77379,A/B Testing
77380,Scikit-learn
77380,Spark
77380,SHAP
77380,A/B Testing
77380,Looker
77381,Scala
77381,A/B Testing
77381,TensorFlow
77381,NoSQL
77382,NoSQL
77382,Statistics
77382,Computer Vision
77382,Reinforcement Learning
77383,Databricks
77383,Scala
77383,Redshift
77383,R
77383,Pandas
77384,Statistics
77384,Python
77384,A/B Testing
77384,Git
77385,Statistics
77385,GCP
77385,NumPy
77385,LLM
77386,Linux
77386,Hadoop
77386,Azure
77386,C++
77387,DAX
77387,Git
77387,Reinforcement Learning
77387,TensorFlow
77388,LLM
77388,R
77388,GCP
77389,Hadoop
77389,DAX
77389,SQL
77389,Computer Vision
77389,RAG
77390,Excel
77390,PowerBI
77390,Reinforcement Learning
77391,SHAP
77391,Azure
77391,Pandas
77392,Linux
77392,Scala
77392,Excel
77392,LightGBM
77392,LangChain
77392,C++
77393,MLOps
77393,LightGBM
77393,Model Monitoring
77393,Looker
77393,Time Series
77394,Redshift
77394,C++
77394,A/B Testing
77394,MLOps
77394,LangChain
77394,LLM
77395,NumPy
77395,SQL
77395,R
77395,TensorFlow
77395,Tableau
77396,Scala
77396,LightGBM
77396,Azure
77396,NumPy
77396,C++
77397,PowerBI
77397,SHAP
77397,Model Monitoring
77397,Azure
77397,Reinforcement Learning
77397,Data Warehousing
77398,Model Monitoring
77398,Time Series
77398,R
77398,DAX
77398,Scala
77399,ETL
77399,NLP
77399,Looker
77399,PowerBI
77400,Reinforcement Learning
77400,Model Monitoring
77400,C++
77400,SQL
77400,LightGBM
77400,Python
77401,Kubernetes
77401,GCP
77401,Azure
77401,Linux
77402,Model Monitoring
77402,Git
77402,NumPy
77402,Time Series
77403,NLP
77403,Airflow
77403,RAG
77403,Kubernetes
77404,Databricks
77404,Tableau
77404,LightGBM
77405,Feature Engineering
77405,Redshift
77405,Streamlit
77406,Python
77406,SHAP
77406,Azure
77406,Java
77406,TensorFlow
77406,PyTorch
77407,Feature Engineering
77407,Java
77407,PostgreSQL
77407,Kubernetes
77408,PowerBI
77408,Airflow
77408,Redshift
77408,Looker
77408,Pandas
77409,NLP
77409,C++
77409,Redshift
77409,Airflow
77409,LightGBM
77410,Snowflake
77410,Streamlit
77410,LLM
77411,Snowflake
77411,PostgreSQL
77411,TensorFlow
77411,Airflow
77411,Tableau
77412,Kubernetes
77412,Linux
77412,NLP
77412,NumPy
77412,Spark
77413,SQL
77413,Scala
77413,NumPy
77413,Pandas
77413,Redshift
77413,Feature Engineering
77414,Pandas
77414,DAX
77414,Linux
77414,NoSQL
77414,Kubernetes
77415,Feature Engineering
77415,C++
77415,MLOps
77415,Data Warehousing
77416,XGBoost
77416,LightGBM
77416,C++
77417,Databricks
77417,R
77417,Statistics
77417,Snowflake
77418,Tableau
77418,SHAP
77418,ETL
77418,DAX
77418,PostgreSQL
77419,PowerBI
77419,C++
77419,NoSQL
77419,Model Monitoring
77420,Java
77420,Data Warehousing
77420,Redshift
77420,LLM
77420,Streamlit
77420,Reinforcement Learning
77421,Git
77421,MLOps
77421,PostgreSQL
77421,Computer Vision
77421,NLP
77422,SQL
77422,Hadoop
77422,Azure
77422,R
77423,Feature Engineering
77423,ETL
77423,NoSQL
77423,DAX
77424,XGBoost
77424,Python
77424,AWS
77424,Snowflake
77424,NumPy
77425,Scala
77425,PostgreSQL
77425,AWS
77425,Python
77425,MLOps
77426,Azure
77426,Looker
77426,SQL
77426,Pandas
77426,LangChain
77426,C++
77427,TensorFlow
77427,Kubernetes
77427,Docker
77428,Model Monitoring
77428,LLM
77428,RAG
77428,PowerBI
77428,NLP
77429,XGBoost
77429,Excel
77429,SQL
77429,Java
77430,Azure
77430,XGBoost
77430,NoSQL
77430,Docker
77431,Reinforcement Learning
77431,Azure
77431,Redshift
77431,Spark
77431,Databricks
77432,Streamlit
77432,NumPy
77432,Computer Vision
77432,PostgreSQL
77433,Pandas
77433,Kubernetes
77433,Feature Engineering
77433,SQL
77433,LLM
77434,NoSQL
77434,Java
77434,MLOps
77434,RAG
77435,RAG
77435,Redshift
77435,LightGBM
77435,Databricks
77436,GCP
77436,Spark
77436,RAG
77437,GCP
77437,Excel
77437,AWS
77437,MLOps
77438,SHAP
77438,Git
77438,PostgreSQL
77438,SQL
77438,Scikit-learn
77438,RAG
77439,AWS
77439,Feature Engineering
77439,Python
77439,ETL
77440,Model Monitoring
77440,MLOps
77440,PostgreSQL
77440,Python
77440,Databricks
77441,SHAP
77441,Pandas
77441,LLM
77441,Python
77441,Snowflake
77442,Scikit-learn
77442,SHAP
77442,TensorFlow
77442,MLOps
77442,Git
77442,Model Monitoring
77443,Time Series
77443,GCP
77443,Airflow
77443,SQL
77443,DAX
77444,Computer Vision
77444,Statistics
77444,Java
77444,Excel
77444,LangChain
77445,SHAP
77445,DAX
77445,Python
77445,LangChain
77446,AWS
77446,Tableau
77446,Airflow
77446,Data Warehousing
77446,Feature Engineering
77447,Streamlit
77447,Python
77447,RAG
77447,TensorFlow
77447,AWS
77448,Linux
77448,AWS
77448,Airflow
77448,SHAP
77449,Kubernetes
77449,Excel
77449,Time Series
77450,RAG
77450,Statistics
77450,Linux
77450,PowerBI
77450,MLOps
77450,NumPy
77451,Scikit-learn
77451,XGBoost
77451,AWS
77451,Snowflake
77452,PyTorch
77452,Pandas
77452,Git
77452,Docker
77453,RAG
77453,Snowflake
77453,Java
77454,Git
77454,Time Series
77454,Snowflake
77454,Model Monitoring
77455,XGBoost
77455,Data Warehousing
77455,Redshift
77455,Kubernetes
77455,Excel
77456,ETL
77456,AWS
77456,C++
77456,Feature Engineering
77457,Scikit-learn
77457,Snowflake
77457,Git
77457,Kubernetes
77457,Feature Engineering
77458,Snowflake
77458,NLP
77458,MLOps
77458,Docker
77458,Java
77459,SQL
77459,TensorFlow
77459,AWS
77459,Airflow
77460,Pandas
77460,NLP
77460,Statistics
77461,GCP
77461,Streamlit
77461,Databricks
77461,Redshift
77461,Reinforcement Learning
77462,Kubernetes
77462,LightGBM
77462,Azure
77462,Databricks
77463,LangChain
77463,Streamlit
77463,PyTorch
77463,Redshift
77464,Time Series
77464,Linux
77464,Scala
77464,MLOps
77464,AWS
77464,LLM
77465,Redshift
77465,Snowflake
77465,Streamlit
77465,PyTorch
77465,SQL
77465,Databricks
77466,Scala
77466,NLP
77466,R
77466,TensorFlow
77467,Excel
77467,Statistics
77467,RAG
77467,Model Monitoring
77467,MLOps
77468,Model Monitoring
77468,LLM
77468,A/B Testing
77468,Excel
77469,NLP
77469,Hadoop
77469,ETL
77469,DAX
77469,PowerBI
77469,Data Warehousing
77470,A/B Testing
77470,DAX
77470,Docker
77470,RAG
77470,Data Warehousing
77471,Scala
77471,NLP
77471,PyTorch
77472,Feature Engineering
77472,Streamlit
77472,AWS
77473,LangChain
77473,Kubernetes
77473,Databricks
77473,RAG
77473,PyTorch
77473,Pandas
77474,Statistics
77474,Pandas
77474,DAX
77474,R
77474,AWS
77475,Computer Vision
77475,SQL
77475,Streamlit
77475,Spark
77475,LLM
77476,Streamlit
77476,Statistics
77476,PowerBI
77476,A/B Testing
77476,NoSQL
77477,Pandas
77477,ETL
77477,SQL
77477,Statistics
77478,Pandas
77478,Kubernetes
77478,Azure
77479,NumPy
77479,Time Series
77479,ETL
77479,TensorFlow
77480,SHAP
77480,PostgreSQL
77480,Databricks
77480,Python
77481,A/B Testing
77481,Redshift
77481,Linux
77482,Java
77482,LLM
77482,A/B Testing
77483,SHAP
77483,Statistics
77483,LangChain
77484,MLOps
77484,Streamlit
77484,DAX
77485,Tableau
77485,A/B Testing
77485,Feature Engineering
77485,Python
77485,GCP
77486,Spark
77486,Feature Engineering
77486,Python
77486,Tableau
77487,ETL
77487,Hadoop
77487,Reinforcement Learning
77488,SHAP
77488,Streamlit
77488,Computer Vision
77488,NoSQL
77489,TensorFlow
77489,PowerBI
77489,MLOps
77489,Data Warehousing
77489,Scikit-learn
77489,AWS
77490,C++
77490,NoSQL
77490,A/B Testing
77491,Excel
77491,Redshift
77491,NLP
77491,SHAP
77492,PostgreSQL
77492,Streamlit
77492,Statistics
77492,Looker
77492,Docker
77493,TensorFlow
77493,Feature Engineering
77493,A/B Testing
77493,Model Monitoring
77494,TensorFlow
77494,MLOps
77494,Python
77494,Redshift
77494,DAX
77494,PowerBI
77495,C++
77495,Scala
77495,DAX
77495,Scikit-learn
77495,ETL
77496,PostgreSQL
77496,Data Warehousing
77496,LLM
77496,Linux
77497,Linux
77497,Azure
77497,LLM
77497,LightGBM
77497,Time Series
77498,LightGBM
77498,Git
77498,C++
77498,Scala
77498,DAX
77499,Azure
77499,Reinforcement Learning
77499,Scala
77499,A/B Testing
77500,Data Warehousing
77500,Time Series
77500,LLM
77500,DAX
77500,Redshift
77500,Computer Vision
77501,Airflow
77501,Python
77501,SHAP
77501,RAG
77502,Streamlit
77502,Linux
77502,R
77502,Spark
77503,Tableau
77503,C++
77503,Data Warehousing
77503,AWS
77503,Computer Vision
77504,Git
77504,NumPy
77504,Python
77504,Looker
77504,Scala
77505,Streamlit
77505,RAG
77505,Azure
77505,Snowflake
77505,SQL
77506,Linux
77506,Git
77506,NumPy
77507,Docker
77507,XGBoost
77507,DAX
77507,Git
77508,Looker
77508,Scikit-learn
77508,Docker
77508,Airflow
77509,Snowflake
77509,Scala
77509,XGBoost
77509,ETL
77510,C++
77510,Looker
77510,R
77510,SHAP
77511,ETL
77511,Airflow
77511,PostgreSQL
77511,Java
77511,SHAP
77511,AWS
77512,Streamlit
77512,AWS
77512,Statistics
77512,Feature Engineering
77512,Scikit-learn
77513,Data Warehousing
77513,LightGBM
77513,Statistics
77513,Scikit-learn
77513,Redshift
77513,GCP
77514,MLOps
77514,LangChain
77514,ETL
77514,Tableau
77514,Databricks
77515,Kubernetes
77515,Statistics
77515,PowerBI
77515,Snowflake
77515,Databricks
77515,XGBoost
77516,Kubernetes
77516,Docker
77516,Spark
77516,A/B Testing
77517,NoSQL
77517,Kubernetes
77517,Reinforcement Learning
77517,Spark
77517,LangChain
77518,Git
77518,Kubernetes
77518,PyTorch
77519,PowerBI
77519,SQL
77519,Airflow
77519,MLOps
77519,AWS
77520,Linux
77520,Computer Vision
77520,PowerBI
77520,Kubernetes
77520,SQL
77521,Time Series
77521,Linux
77521,Scala
77521,Data Warehousing
77522,NumPy
77522,LLM
77522,SQL
77522,DAX
77522,Looker
77523,Pandas
77523,A/B Testing
77523,C++
77523,Reinforcement Learning
77524,Git
77524,DAX
77524,Time Series
77524,Tableau
77524,LightGBM
77525,Linux
77525,XGBoost
77525,NoSQL
77525,R
77525,MLOps
77526,DAX
77526,Git
77526,Streamlit
77526,A/B Testing
77526,Tableau
77526,Azure
77527,Spark
77527,Git
77527,Looker
77527,NumPy
77528,Azure
77528,NoSQL
77528,Statistics
77528,XGBoost
77528,C++
77529,Git
77529,R
77529,Docker
77529,Java
77529,Redshift
77530,NoSQL
77530,NumPy
77530,Looker
77530,Excel
77531,Linux
77531,Azure
77531,Java
77531,RAG
77532,NoSQL
77532,LightGBM
77532,SQL
77533,Scikit-learn
77533,A/B Testing
77533,Statistics
77533,Tableau
77533,Databricks
77534,Git
77534,Databricks
77534,Feature Engineering
77534,Data Warehousing
77534,PostgreSQL
77535,Docker
77535,Streamlit
77535,Spark
77535,NLP
77535,Computer Vision
77536,Git
