employee_id,application_id,company_id,department,role_family,join_date,monthly_salary_lakhs,work_mode,manager_flag
41174,82044,150,Product,Business Analytics,2020-12-31 09:48:44,1.988,Remote,0
41175,380485,101,Sales,MLOps,2022-02-09 03:05:21,3.506,Remote,0
41176,355561,61,Finance,Product Management,2024-10-03 16:15:48,3.965,Remote,0
41177,77845,178,IT,Cybersecurity,2022-07-13 11:06:15,0.515,Onsite,0
41178,388149,90,Support,Data Science,2021-02-08 10:33:06,3.695,Hybrid,0
41179,171684,153,Finance,Software Engineering,2024-02-19 19:26:31,1.602,Onsite,0
41180,172475,58,Marketing,Business Analytics,2022-09-20 23:22:25,3.226,Hybrid,0
41181,351504,58,Product,Product Management,2025-06-23 06:02:57,2.184,Onsite,0
41182,246288,146,Support,Business Analytics,2023-01-14 19:55:17,2.285,Hybrid,0
41183,325580,146,HR,Software Engineering,2021-08-07 00:50:49,2.118,Onsite,0
41184,71959,66,Engineering,Product Management,2024-06-07 19:49:30,0.544,Hybrid,0
41185,62046,193,HR,MLOps,2019-03-07 09:13:07,2.072,Remote,1
41186,209184,175,Finance,DevOps,2025-01-13 10:45:55,2.496,Onsite,0
41187,225648,118,Engineering,Cybersecurity,2023-04-09 02:52:44,2.451,Remote,0
41188,242282,89,Product,Business Analytics,2019-04-23 09:17:01,2.008,Hybrid,0
41189,129325,38,Engineering,Quality Assurance,2022-05-13 18:25:35,2.776,Onsite,0
41190,99971,142,Sales,Machine Learning,2020-07-18 21:17:32,0.907,Hybrid,0
41191,35224,172,Sales,Data Science,2023-12-15 21:55:20,3.59,Onsite,0
41192,74233,169,Sales,Software Engineering,2022-05-15 22:14:17,1.317,Hybrid,0
41193,381357,34,HR,Quality Assurance,2025-06-17 17:36:02,3.983,Onsite,0
41194,197479,55,Product,Data Engineering,2025-10-06 17:55:59,2.144,Onsite,1
41195,73275,6,HR,Data Science,2025-10-16 22:49:56,2.669,Hybrid,0
41196,352373,173,Product,Quality Assurance,2024-06-18 05:35:50,2.167,Onsite,0
41197,152030,21,Engineering,MLOps,2023-08-03 05:17:21,1.962,Remote,0
41198,212582,76,Finance,Data Engineering,2019-07-31 18:43:17,0.582,Onsite,0
41199,288869,115,Finance,Machine Learning,2020-02-18 07:06:42,3.593,Hybrid,0
41200,229205,34,Finance,Product Management,2025-04-05 12:00:50,0.775,Onsite,0
41201,37984,125,Engineering,Business Analytics,2025-11-26 16:35:34,0.537,Onsite,0
41202,191019,112,Support,Software Engineering,2020-01-27 17:09:40,3.602,Onsite,0
41203,33286,3,Data,Product Management,2020-01-20 10:19:41,1.862,Onsite,0
41204,140896,193,Support,Data Science,2024-07-02 19:04:36,0.264,Onsite,0
41205,384224,6,HR,Quality Assurance,2025-02-06 14:30:10,0.805,Remote,0
41206,74902,117,Sales,DevOps,2021-08-24 17:55:50,3.642,Onsite,0
41207,363833,76,Data,MLOps,2019-02-28 14:04:02,0.607,Onsite,1
41208,165489,86,Marketing,Business Analytics,2019-05-25 08:13:46,3.746,Onsite,0
41209,35475,105,Operations,Machine Learning,2024-10-18 08:05:04,2.507,Onsite,0
41210,375053,153,Engineering,Data Engineering,2023-09-26 19:29:33,1.795,Hybrid,0
41211,241462,192,Finance,Cybersecurity,2022-10-07 02:39:26,1.232,Onsite,0
41212,19983,30,Operations,Business Analytics,2022-01-13 23:51:54,2.705,Onsite,0
41213,245084,132,Finance,Business Analytics,2019-10-06 14:37:54,3.287,Onsite,1
41214,245360,156,Support,Software Engineering,2024-01-22 03:14:39,1.839,Remote,0
41215,175981,119,Finance,MLOps,2020-08-13 10:48:43,0.422,Onsite,0
41216,112691,144,Operations,Product Management,2019-03-31 09:03:24,0.506,Remote,0
41217,289010,84,Data,DevOps,2023-02-04 10:20:13,3.701,Remote,0
41218,370888,31,IT,Software Engineering,2019-04-13 16:42:20,3.248,Onsite,0
41219,323096,25,Operations,Data Engineering,2023-02-04 20:21:45,3.698,Onsite,1
41220,141430,180,Sales,Quality Assurance,2023-03-12 01:50:03,3.362,Onsite,0
41221,42654,50,Engineering,Software Engineering,2025-06-08 16:52:45,1.064,Onsite,0
41222,101534,61,Marketing,Business Analytics,2020-09-21 19:45:40,2.118,Onsite,0
41223,265203,191,Sales,Machine Learning,2023-04-22 08:31:41,1.469,Hybrid,0
41224,281826,184,Marketing,Machine Learning,2023-08-06 04:12:52,0.559,Onsite,0
41225,93836,88,Product,DevOps,2021-03-21 08:18:42,3.747,Onsite,0
41226,355971,42,Product,MLOps,2019-12-03 15:15:05,1.263,Onsite,0
41227,39056,188,Data,Machine Learning,2022-01-31 15:04:55,3.872,Onsite,0
41228,323698,182,Product,Product Management,2024-04-08 19:41:10,0.376,Remote,0
41229,229569,149,HR,Product Management,2021-01-27 15:36:52,1.976,Onsite,0
41230,326725,89,Sales,Product Management,2024-01-21 12:00:40,0.38,Onsite,0
41231,31830,96,Engineering,Machine Learning,2025-01-19 21:13:04,1.621,Onsite,0
41232,307668,5,Marketing,Machine Learning,2019-12-04 13:45:50,2.628,Hybrid,0
41233,136066,186,Finance,Cybersecurity,2019-09-13 20:38:50,3.484,Onsite,0
41234,124890,21,Data,Machine Learning,2025-05-29 05:45:46,1.964,Onsite,1
41235,188354,135,Data,Cybersecurity,2020-07-20 21:46:04,1.979,Onsite,0
41236,184813,12,Data,Product Management,2021-07-16 00:39:14,1.611,Onsite,0
41237,39271,183,IT,Data Engineering,2020-05-17 00:31:36,1.278,Onsite,1
41238,223979,42,Support,Machine Learning,2023-09-23 16:38:50,2.951,Onsite,0
41239,271055,122,Support,Data Engineering,2020-04-10 04:51:00,1.657,Hybrid,0
41240,216227,192,IT,Cybersecurity,2022-01-31 16:09:23,2.577,Onsite,0
41241,349392,55,Product,Machine Learning,2023-03-28 10:58:27,3.496,Hybrid,0
41242,370668,134,Data,Product Management,2021-06-08 03:50:06,1.278,Hybrid,0
41243,68240,120,Engineering,DevOps,2026-01-17 03:39:41,3.176,Onsite,0
41244,75261,150,Finance,Business Analytics,2024-06-03 14:40:20,1.799,Onsite,0
41245,365139,150,Data,Data Engineering,2022-07-17 06:48:44,3.248,Onsite,0
41246,298316,48,Operations,Data Science,2024-02-05 09:52:53,3.523,Hybrid,0
41247,296776,8,Finance,Data Engineering,2026-02-12 23:44:06,2.865,Onsite,0
41248,141265,136,Engineering,DevOps,2023-08-31 03:56:40,2.51,Remote,1
41249,237808,118,IT,Data Engineering,2019-02-28 23:09:53,3.018,Remote,0
41250,321594,69,IT,Software Engineering,2019-01-17 05:59:51,3.955,Onsite,0
41251,146999,60,Engineering,MLOps,2025-09-02 19:02:49,3.641,Onsite,1
41252,117246,110,HR,Quality Assurance,2026-01-06 20:54:10,1.658,Hybrid,1
41253,65671,19,Finance,DevOps,2022-11-10 03:36:50,2.771,Remote,0
41254,345291,39,Sales,Data Science,2019-06-10 11:17:32,0.973,Onsite,0
41255,260276,188,Support,Cybersecurity,2019-04-28 09:33:54,0.662,Remote,0
41256,228488,177,Support,Data Science,2023-05-22 06:38:47,1.284,Onsite,0
41257,114926,88,Product,Data Science,2019-02-13 16:58:00,1.909,Onsite,0
41258,152175,92,IT,Data Science,2022-07-01 01:00:27,3.789,Onsite,0
41259,204544,100,Marketing,Data Science,2020-07-14 06:27:29,0.735,Onsite,0
41260,109312,34,Sales,Business Analytics,2025-06-14 01:23:33,2.672,Remote,0
41261,321167,157,Operations,DevOps,2020-08-17 08:53:50,3.313,Onsite,0
41262,39418,136,Support,Data Science,2021-11-27 01:31:45,1.475,Onsite,0
41263,347944,35,Finance,Data Science,2019-11-02 13:05:33,2.46,Onsite,0
41264,74987,189,Support,Product Management,2022-12-19 08:22:12,3.865,Remote,0
41265,195452,48,Support,Cybersecurity,2019-06-02 22:48:58,3.444,Onsite,0
41266,304721,12,HR,Cybersecurity,2023-10-29 03:52:43,0.44,Hybrid,1
41267,383825,75,Engineering,Data Science,2024-12-25 11:20:34,3.629,Hybrid,1
41268,214793,193,Data,Cybersecurity,2019-12-02 23:16:34,1.533,Onsite,0
41269,73106,93,Support,Business Analytics,2025-11-22 22:29:37,1.506,Onsite,0
41270,25680,100,Sales,DevOps,2023-11-25 20:14:40,2.73,Remote,0
41271,151770,171,Engineering,MLOps,2019-11-23 12:55:36,0.744,Onsite,0
41272,311628,179,Data,Machine Learning,2025-07-20 12:25:09,2.439,Onsite,0
41273,199047,70,HR,Data Science,2025-11-28 16:36:51,2.626,Hybrid,0
41274,107455,199,IT,DevOps,2021-06-06 20:17:41,0.291,Onsite,0
41275,279961,54,Marketing,Quality Assurance,2019-08-11 19:45:41,1.228,Hybrid,0
41276,144292,68,Sales,Machine Learning,2024-10-21 08:07:07,3.5,Hybrid,0
41277,162976,107,Operations,DevOps,2021-04-19 04:31:29,3.973,Hybrid,1
41278,326583,25,Finance,MLOps,2020-05-29 07:47:10,0.683,Onsite,0
41279,329337,135,Finance,Data Engineering,2023-11-22 20:20:22,3.602,Hybrid,0
41280,14929,111,Marketing,Machine Learning,2021-08-28 07:05:46,2.496,Remote,0
41281,56514,67,Support,Machine Learning,2021-09-07 04:32:08,2.64,Remote,1
41282,108261,101,Support,MLOps,2021-07-11 00:51:05,0.487,Onsite,1
41283,183230,34,Data,Data Engineering,2025-12-24 08:02:50,2.167,Remote,0
41284,190411,65,IT,Quality Assurance,2020-07-02 09:54:39,1.467,Hybrid,0
41285,36926,98,HR,Business Analytics,2025-08-27 20:02:37,1.142,Hybrid,0
41286,53797,152,Sales,DevOps,2019-08-25 06:11:07,0.429,Hybrid,0
41287,374091,83,HR,Machine Learning,2022-06-28 23:08:27,0.527,Remote,0
41288,244494,84,Data,Data Engineering,2021-11-03 21:29:27,1.479,Onsite,0
41289,384427,43,Product,Product Management,2025-12-08 20:47:03,3.116,Onsite,0
41290,356728,100,HR,Product Management,2025-10-15 04:25:50,3.209,Onsite,0
41291,390426,101,Product,Business Analytics,2024-07-28 14:11:06,2.067,Onsite,0
41292,119791,191,Operations,Business Analytics,2019-09-03 08:18:41,1.664,Onsite,1
41293,332615,194,Product,Product Management,2021-12-26 05:54:02,3.907,Hybrid,0
41294,80171,64,Finance,Machine Learning,2025-06-20 18:04:06,0.665,Onsite,0
41295,324246,91,Support,Business Analytics,2022-04-16 05:22:06,3.159,Remote,1
41296,237381,74,Support,Data Science,2023-05-20 09:53:43,2.88,Onsite,0
41297,392416,154,Sales,Product Management,2025-07-10 18:59:46,3.537,Hybrid,1
41298,66180,181,Operations,Quality Assurance,2025-09-13 17:43:21,2.3,Remote,0
41299,375366,28,IT,Data Science,2019-07-16 21:36:41,2.297,Onsite,1
41300,221752,137,Sales,DevOps,2020-11-01 16:29:13,1.761,Onsite,0
41301,40406,83,Engineering,Data Science,2020-01-09 20:58:46,1.201,Hybrid,0
41302,204431,153,Data,Product Management,2024-07-01 07:43:58,1.676,Hybrid,0
41303,148365,123,Support,DevOps,2025-04-23 20:29:45,3.327,Hybrid,0
41304,319982,59,Product,Cybersecurity,2024-05-11 02:22:53,1.437,Remote,0
41305,191938,120,Engineering,Software Engineering,2021-02-20 01:10:06,0.79,Onsite,0
41306,84455,85,Finance,MLOps,2019-11-07 11:18:36,0.704,Remote,0
41307,292162,28,Finance,Cybersecurity,2019-05-10 03:45:57,0.949,Hybrid,0
41308,43169,26,Data,Data Science,2023-10-12 22:13:02,2.59,Onsite,0
41309,50142,164,Engineering,Data Science,2019-08-07 14:18:05,3.932,Hybrid,0
41310,362983,111,Engineering,Data Science,2020-12-21 23:45:41,1.313,Onsite,0
41311,144316,191,Data,Data Engineering,2025-07-02 23:21:50,2.89,Onsite,0
41312,383899,18,Operations,Business Analytics,2024-09-11 00:14:21,1.977,Onsite,0
41313,106327,48,IT,MLOps,2024-08-15 01:51:34,1.523,Onsite,0
41314,228529,46,Marketing,Software Engineering,2024-02-21 22:36:37,0.365,Onsite,0
41315,257201,168,Product,Quality Assurance,2024-04-17 13:06:13,1.348,Hybrid,0
41316,301279,37,Finance,Software Engineering,2024-03-15 08:57:19,2.35,Onsite,0
41317,89837,76,IT,DevOps,2019-07-23 14:58:15,1.266,Onsite,0
41318,5115,71,Finance,DevOps,2021-02-05 04:11:33,2.699,Onsite,0
41319,136572,83,HR,DevOps,2023-11-28 16:29:59,1.193,Hybrid,0
41320,145921,197,Product,Software Engineering,2025-10-30 07:41:50,1.583,Onsite,0
41321,231479,144,Marketing,Data Science,2024-08-28 17:10:15,3.491,Onsite,0
41322,10240,52,HR,Data Engineering,2025-08-26 06:03:50,0.497,Remote,0
41323,202215,182,Data,Cybersecurity,2020-08-01 11:59:48,1.617,Onsite,1
41324,148596,24,Data,DevOps,2026-02-16 22:22:10,2.505,Remote,0
41325,132431,36,Operations,Software Engineering,2019-02-22 20:10:39,0.411,Onsite,1
41326,385033,11,IT,Data Science,2020-11-13 23:17:55,0.99,Onsite,0
41327,365830,53,HR,Machine Learning,2025-04-05 00:37:25,3.43,Onsite,0
41328,397197,70,Engineering,Business Analytics,2020-02-21 12:25:09,1.472,Onsite,0
41329,384145,9,Sales,Software Engineering,2019-10-20 11:15:28,3.794,Onsite,0
41330,22367,120,IT,Quality Assurance,2022-02-16 23:12:41,0.995,Remote,1
41331,322642,195,Engineering,Data Engineering,2022-12-31 04:58:49,3.792,Onsite,0
41332,162340,50,Product,Data Science,2021-01-06 15:33:04,1.595,Onsite,1
41333,129442,8,Product,MLOps,2021-12-15 21:34:01,2.838,Hybrid,0
41334,292862,134,Sales,Software Engineering,2025-03-15 06:25:38,2.075,Remote,1
41335,211706,44,Operations,Software Engineering,2024-01-30 06:32:56,2.441,Onsite,0
41336,85539,163,Operations,Business Analytics,2019-06-26 12:21:49,0.476,Hybrid,0
41337,194376,90,Sales,Product Management,2022-04-24 06:26:05,3.694,Hybrid,0
41338,191365,68,Engineering,Data Engineering,2020-11-04 23:17:41,3.596,Onsite,0
41339,352376,37,HR,Software Engineering,2020-11-29 00:58:54,2.367,Onsite,0
41340,161788,84,Finance,Machine Learning,2025-07-07 07:20:19,2.152,Remote,0
41341,13562,159,Finance,Business Analytics,2025-09-09 17:48:44,2.699,Onsite,0
41342,134623,20,Sales,Cybersecurity,2019-12-16 17:55:26,1.56,Remote,0
41343,308764,160,Support,Quality Assurance,2019-02-27 07:26:41,2.856,Hybrid,0
41344,198804,72,Data,Data Engineering,2019-05-05 17:25:24,0.554,Onsite,1
41345,31262,199,Marketing,Cybersecurity,2022-05-15 13:55:59,3.45,Onsite,0
41346,224853,39,Marketing,Data Science,2025-02-15 09:39:54,1.418,Onsite,0
41347,66257,195,Sales,DevOps,2023-02-28 10:11:57,2.974,Onsite,0
41348,155240,70,Data,MLOps,2020-12-07 12:22:02,1.038,Onsite,0
41349,207399,170,Engineering,Data Science,2026-02-11 13:50:34,0.769,Onsite,0
41350,276056,142,Engineering,Software Engineering,2019-04-23 22:42:00,3.559,Hybrid,1
41351,213743,64,Sales,Software Engineering,2021-11-18 18:00:56,2.584,Onsite,0
41352,43178,181,Engineering,Software Engineering,2024-11-24 14:05:04,3.493,Onsite,0
41353,59769,147,HR,Cybersecurity,2023-12-13 16:39:22,2.739,Onsite,0
41354,301019,121,Sales,Software Engineering,2019-09-16 16:36:35,1.609,Remote,0
41355,288884,188,IT,Software Engineering,2023-06-15 17:47:31,1.908,Onsite,0
41356,328357,124,Operations,Software Engineering,2025-09-19 20:48:57,0.8,Hybrid,0
41357,337443,49,Support,Machine Learning,2025-12-07 13:13:06,1.125,Onsite,0
41358,272183,52,Data,MLOps,2019-07-10 11:37:06,2.173,Onsite,0
41359,181596,108,Finance,Product Management,2019-11-26 20:20:08,0.412,Onsite,0
41360,187354,71,Data,Machine Learning,2026-01-05 11:00:19,1.44,Hybrid,0
41361,345104,171,Product,Quality Assurance,2024-04-30 02:44:27,3.491,Remote,0
41362,320167,189,Product,Data Science,2021-06-29 18:27:12,0.374,Remote,0
41363,314919,42,Data,MLOps,2024-10-10 07:30:08,1.764,Onsite,0
41364,108904,23,IT,DevOps,2020-04-24 19:50:51,2.465,Hybrid,0
41365,312279,24,Engineering,MLOps,2019-05-15 03:35:25,3.12,Remote,0
41366,338558,2,Data,Cybersecurity,2021-11-17 21:50:44,3.778,Onsite,0
41367,312546,109,Finance,Product Management,2021-08-21 03:51:20,3.653,Onsite,0
41368,234990,94,Sales,MLOps,2023-09-30 22:13:34,2.32,Onsite,0
41369,60526,171,Marketing,Machine Learning,2022-08-31 02:13:51,3.338,Hybrid,0
41370,226820,23,Product,Machine Learning,2019-10-24 17:04:51,2.316,Onsite,0
41371,185377,30,IT,DevOps,2025-04-06 03:09:25,1.42,Hybrid,0
41372,41708,73,Sales,MLOps,2024-11-09 03:41:57,3.429,Onsite,0
41373,72430,118,Product,Business Analytics,2024-12-25 19:37:34,3.784,Onsite,0
41374,309548,138,HR,Product Management,2020-08-27 02:17:30,2.218,Remote,0
41375,195127,58,IT,Product Management,2023-04-20 06:44:38,3.349,Onsite,0
41376,235756,57,Product,Business Analytics,2019-06-14 13:26:25,3.185,Onsite,0
41377,172506,94,Operations,Data Science,2024-03-11 09:17:50,1.256,Onsite,0
41378,353418,127,HR,Product Management,2019-02-04 05:47:33,1.654,Onsite,0
41379,224507,62,HR,Cybersecurity,2026-02-17 05:49:20,0.807,Onsite,1
41380,127908,126,Sales,DevOps,2023-07-12 00:14:39,2.627,Onsite,0
41381,242337,5,HR,Quality Assurance,2023-03-09 14:56:28,3.961,Remote,0
41382,210446,192,Operations,DevOps,2022-04-03 09:25:44,2.419,Remote,0
41383,21314,94,Engineering,Cybersecurity,2023-06-24 14:22:53,2.693,Onsite,0
41384,229415,40,Sales,DevOps,2022-02-22 03:49:38,0.319,Onsite,0
41385,172002,137,Support,Cybersecurity,2021-04-07 21:05:58,3.832,Onsite,0
41386,378765,131,Engineering,DevOps,2024-06-11 15:15:50,3.46,Onsite,0
41387,378731,79,IT,Quality Assurance,2023-09-06 03:45:01,0.926,Onsite,0
41388,272569,7,Product,Machine Learning,2020-03-29 13:20:21,3.718,Onsite,0
41389,7610,39,Operations,Machine Learning,2019-07-23 21:03:34,3.093,Remote,0
41390,178179,178,Finance,Cybersecurity,2020-12-06 19:29:38,0.492,Onsite,1
41391,142873,86,Support,MLOps,2022-05-06 10:18:46,2.662,Remote,0
41392,112042,35,Support,Business Analytics,2025-04-06 11:53:21,1.265,Onsite,0
41393,311518,110,Sales,Product Management,2019-07-24 16:57:29,2.2,Remote,0
41394,324878,82,HR,MLOps,2019-02-07 11:11:45,1.293,Remote,0
41395,148233,137,Sales,Data Science,2021-06-22 17:53:06,3.657,Onsite,0
41396,83889,29,Sales,Cybersecurity,2021-02-04 13:57:26,0.537,Onsite,0
41397,105706,64,HR,DevOps,2022-05-13 05:07:14,2.87,Onsite,0
41398,125249,177,Sales,Machine Learning,2023-09-15 05:55:59,3.927,Onsite,0
41399,70357,11,HR,Product Management,2025-02-10 04:51:55,0.46,Onsite,0
41400,37667,35,Finance,Product Management,2020-10-21 04:36:43,0.41,Onsite,0
41401,128060,79,Sales,Cybersecurity,2024-02-15 17:34:23,3.999,Onsite,0
41402,293716,191,Finance,Software Engineering,2022-02-11 06:36:52,3.813,Onsite,0
41403,34209,36,Data,DevOps,2024-07-07 22:15:01,1.062,Hybrid,0
41404,154725,83,Finance,DevOps,2020-01-30 02:50:16,1.547,Onsite,0
41405,247952,155,Engineering,Machine Learning,2024-05-09 22:18:49,2.581,Onsite,1
41406,53221,92,Operations,DevOps,2021-11-26 14:03:11,2.166,Remote,0
41407,296694,89,Operations,Data Science,2023-08-06 01:00:43,2.037,Onsite,0
41408,41556,39,Product,Cybersecurity,2023-01-07 13:37:10,2.567,Hybrid,0
41409,217434,69,IT,Product Management,2020-02-11 23:18:02,1.488,Onsite,0
41410,381855,102,IT,MLOps,2021-06-30 07:12:13,0.402,Onsite,0
41411,252593,94,Sales,MLOps,2019-12-21 07:52:08,2.271,Onsite,0
41412,12936,15,Data,Business Analytics,2025-05-07 07:04:50,1.971,Onsite,1
41413,16616,66,IT,Quality Assurance,2024-01-31 06:34:39,1.252,Remote,0
41414,142544,135,Marketing,Machine Learning,2025-12-04 08:25:46,1.674,Onsite,1
41415,33573,161,Engineering,Software Engineering,2021-12-10 01:19:26,0.269,Onsite,0
41416,141114,46,HR,Data Engineering,2024-08-02 03:48:41,3.934,Hybrid,0
41417,115665,130,Engineering,Software Engineering,2020-11-15 21:17:53,2.546,Onsite,0
41418,363892,101,HR,Machine Learning,2024-12-23 00:03:14,1.501,Onsite,0
41419,179947,123,Support,Quality Assurance,2022-07-04 11:43:45,3.634,Hybrid,0
41420,264949,142,Sales,Data Science,2019-12-13 23:26:29,0.995,Onsite,0
41421,104435,170,IT,Software Engineering,2019-11-06 10:03:49,3.014,Onsite,0
41422,118997,31,Operations,Machine Learning,2021-04-15 13:07:35,3.001,Hybrid,0
41423,159879,15,HR,Data Science,2023-09-28 21:25:46,0.315,Remote,0
41424,284642,82,IT,Quality Assurance,2020-10-16 18:18:41,1.542,Onsite,0
41425,393291,121,HR,Quality Assurance,2023-01-06 03:51:04,1.87,Onsite,0
41426,342292,165,Data,Data Engineering,2023-04-15 11:47:39,1.622,Onsite,0
41427,180095,163,Support,Product Management,2019-04-28 05:49:34,0.966,Onsite,1
41428,149475,76,Operations,Quality Assurance,2024-08-20 01:51:55,3.979,Onsite,0
41429,159866,200,Product,Data Engineering,2024-02-01 09:44:31,3.863,Onsite,1
41430,6402,113,Engineering,Machine Learning,2022-01-23 13:53:54,1.33,Onsite,0
41431,270044,12,HR,Product Management,2023-08-31 02:50:42,3.757,Remote,0
41432,225630,98,Product,Data Engineering,2022-02-18 12:46:48,2.616,Onsite,0
41433,244386,126,Sales,Machine Learning,2025-01-19 19:07:27,2.216,Onsite,0
41434,398403,47,HR,DevOps,2024-02-10 18:52:20,3.347,Remote,0
41435,35190,151,Data,MLOps,2023-06-08 14:44:20,1.111,Onsite,0
41436,137600,56,HR,Quality Assurance,2019-05-10 11:21:00,1.388,Hybrid,1
41437,39689,190,Product,DevOps,2020-12-27 19:31:15,2.535,Remote,0
41438,334028,97,Product,Data Science,2025-11-25 19:54:15,3.707,Onsite,0
41439,46607,191,Marketing,Business Analytics,2023-08-06 07:39:56,3.428,Onsite,0
41440,223269,24,IT,Software Engineering,2021-11-08 04:45:25,2.49,Hybrid,0
41441,122818,182,Operations,Data Science,2022-10-27 11:24:27,1.947,Onsite,1
41442,169701,50,IT,MLOps,2026-01-14 02:19:17,3.558,Onsite,0
41443,71213,5,IT,MLOps,2024-06-12 22:32:34,1.113,Hybrid,0
41444,275627,60,Operations,Business Analytics,2021-02-26 03:58:53,3.434,Onsite,0
41445,261285,12,Finance,Cybersecurity,2020-05-04 07:50:16,0.68,Hybrid,0
41446,8379,99,Data,Cybersecurity,2024-09-13 06:55:33,1.681,Onsite,1
41447,359977,189,IT,Quality Assurance,2023-03-20 14:55:51,0.28,Remote,1
41448,143926,11,Finance,MLOps,2020-01-10 22:00:00,1.576,Onsite,0
41449,277563,43,Data,Data Science,2021-06-28 19:45:16,1.333,Onsite,0
41450,315822,158,Data,MLOps,2023-10-15 19:51:22,3.876,Onsite,0
41451,389217,192,Engineering,Quality Assurance,2024-09-09 05:11:48,2.206,Onsite,1
41452,98430,59,HR,Quality Assurance,2023-06-25 02:57:26,1.07,Onsite,0
41453,247785,52,Sales,Software Engineering,2023-01-26 23:33:22,2.81,Onsite,0
41454,170638,153,Product,Machine Learning,2023-03-15 04:24:20,1.999,Remote,0
41455,380189,186,Support,MLOps,2021-08-12 23:08:36,2.15,Onsite,0
41456,363572,160,Sales,Data Science,2023-07-08 17:16:46,3.326,Hybrid,0
41457,46622,45,Data,Product Management,2023-05-08 07:35:20,1.215,Onsite,0
41458,57040,58,Sales,Software Engineering,2019-05-20 15:55:19,1.191,Remote,0
41459,54656,101,Operations,DevOps,2024-02-28 04:52:22,0.539,Remote,0
41460,347996,17,IT,Product Management,2019-10-18 06:01:27,2.957,Onsite,0
41461,135608,106,Finance,Machine Learning,2023-03-20 03:48:08,3.238,Hybrid,0
41462,145680,171,Support,Cybersecurity,2022-01-18 01:06:23,2.756,Remote,0
41463,262514,33,Operations,Quality Assurance,2019-11-10 17:01:28,1.217,Remote,0
41464,126567,117,Support,Data Engineering,2025-05-16 04:52:11,1.062,Hybrid,0
41465,318891,77,Data,Machine Learning,2024-03-04 03:45:37,3.881,Onsite,0
41466,322929,72,Finance,Software Engineering,2025-12-12 21:53:56,2.211,Onsite,0
41467,179874,137,Marketing,DevOps,2025-10-21 14:26:52,2.275,Remote,0
41468,256906,159,Support,Machine Learning,2019-10-03 15:16:24,1.738,Onsite,0
41469,215512,17,Data,Data Engineering,2019-06-12 16:48:26,3.104,Onsite,0
41470,57712,195,Engineering,MLOps,2023-05-24 18:31:05,3.969,Onsite,1
41471,292597,61,Operations,Data Science,2024-11-25 08:52:27,1.814,Hybrid,0
41472,90126,163,Operations,MLOps,2020-03-07 05:59:24,2.832,Onsite,0
41473,332700,123,Sales,Data Science,2022-12-30 07:39:53,0.27,Onsite,1
41474,259027,182,Marketing,Software Engineering,2020-11-25 03:29:57,3.57,Onsite,0
41475,56653,162,Operations,Data Science,2021-02-11 16:55:25,3.586,Hybrid,0
41476,47677,24,Engineering,MLOps,2023-07-24 05:54:18,2.004,Onsite,0
41477,199970,27,Operations,Cybersecurity,2022-04-26 12:30:37,1.95,Remote,0
41478,208692,76,Marketing,MLOps,2023-09-15 17:29:57,1.966,Hybrid,1
41479,49095,125,Product,Quality Assurance,2019-05-22 14:22:30,0.779,Onsite,0
41480,8889,136,HR,Data Engineering,2021-07-28 15:08:04,3.492,Onsite,0
41481,26312,129,IT,Business Analytics,2019-05-05 13:59:39,2.211,Hybrid,0
41482,378974,36,Finance,Quality Assurance,2025-09-11 08:45:54,3.163,Onsite,0
41483,336856,74,Finance,DevOps,2023-11-03 19:17:49,0.617,Onsite,0
41484,38205,174,HR,Data Science,2020-10-04 21:31:19,2.574,Onsite,0
41485,97373,126,Product,MLOps,2022-01-19 22:05:14,2.352,Onsite,0
41486,195810,72,Marketing,Business Analytics,2022-06-18 16:42:25,3.737,Onsite,0
41487,311581,149,Finance,Cybersecurity,2022-05-14 04:06:57,1.137,Onsite,0
41488,227274,157,HR,Quality Assurance,2025-05-12 11:45:42,3.295,Onsite,0
41489,387883,155,Product,Data Science,2024-04-15 18:45:00,0.816,Onsite,0
41490,36815,143,IT,Data Engineering,2020-06-09 23:09:07,0.357,Onsite,0
41491,28598,160,Product,MLOps,2021-11-26 03:40:50,0.471,Onsite,1
41492,177762,134,Marketing,Quality Assurance,2021-01-31 01:00:33,2.971,Onsite,0
41493,263154,62,Product,Quality Assurance,2025-07-01 03:43:30,3.904,Onsite,0
41494,212325,140,Operations,Product Management,2021-04-28 11:49:51,2.584,Onsite,0
41495,266793,134,HR,Machine Learning,2023-01-19 12:39:24,2.462,Remote,0
41496,245945,192,Sales,DevOps,2019-05-27 03:18:14,1.684,Hybrid,0
41497,309061,57,Finance,Cybersecurity,2021-11-11 19:43:17,2.455,Onsite,0
41498,221375,36,Finance,Cybersecurity,2021-12-15 06:36:04,1.087,Onsite,1
41499,269236,111,Marketing,Machine Learning,2020-05-09 00:08:50,2.034,Onsite,0
41500,32113,164,Finance,Business Analytics,2021-05-07 10:29:38,1.975,Hybrid,0
41501,371052,49,IT,Product Management,2021-06-10 06:06:09,0.296,Hybrid,0
41502,2819,13,Data,Business Analytics,2020-08-09 17:56:30,3.239,Onsite,0
41503,387064,14,Finance,Quality Assurance,2019-08-20 10:54:27,2.489,Hybrid,0
41504,159369,48,Engineering,Cybersecurity,2025-03-17 14:50:08,3.858,Remote,0
41505,261764,38,Engineering,Data Science,2019-02-18 19:48:12,3.666,Onsite,0
