offer_id,application_id,offered_ctc_lpa,joining_bonus_lakhs,status,offer_date,expected_joining_date
45119,308858,23.9,1.0,Accepted,2023-12-28 14:10:08,2021-12-21 21:35:29
18883,266101,38.4,1.5,Accepted,2023-12-28 15:50:26,2020-03-10 16:31:26
27484,205625,12.1,0.0,Accepted,2023-12-28 16:44:36,2021-11-17 06:55:20
50400,287445,62.0,0.5,Withdrawn,2023-12-28 17:05:50,2022-10-04 15:05:44
43646,78481,36.5,0.5,Accepted,2023-12-28 17:20:16,2025-07-15 21:34:33
24550,176274,75.3,1.0,Declined,2023-12-28 18:28:00,2020-05-25 09:39:29
37999,186984,59.2,0.0,Accepted,2023-12-28 18:58:30,2022-08-02 19:19:06
52869,288541,21.3,0.0,Declined,2023-12-28 19:38:28,2022-03-20 21:51:13
34508,175728,62.8,0.0,Accepted,2023-12-28 20:53:30,2022-09-29 23:12:05
35507,364971,49.5,0.0,Accepted,2023-12-28 21:02:35,2024-06-25 01:42:37
31577,205286,29.0,2.0,Accepted,2023-12-28 21:24:03,2023-04-01 14:54:09
28615,56189,74.1,0.0,Declined,2023-12-28 23:25:27,2022-12-27 02:38:52
8878,229073,80.7,0.0,Accepted,2023-12-28 23:35:23,2024-07-27 19:44:34
6802,49797,28.0,2.0,Accepted,2023-12-29 00:26:03,2025-12-09 08:36:50
16556,252119,25.2,0.0,Accepted,2023-12-29 01:44:58,2021-07-16 14:43:03
57532,122382,14.6,0.0,Accepted,2023-12-29 01:55:27,2019-05-22 12:37:26
39765,319205,44.6,0.0,Accepted,2023-12-29 02:03:07,2023-10-30 21:37:13
54056,153614,57.4,1.5,Accepted,2023-12-29 02:59:02,2021-11-04 01:47:51
30484,244782,47.2,0.0,Accepted,2023-12-29 03:21:34,2022-04-25 06:20:03
40625,152416,58.4,1.0,Accepted,2023-12-29 03:50:59,2020-01-19 00:37:39
43680,280819,79.5,0.5,Accepted,2023-12-29 06:15:09,2023-12-04 01:35:06
13917,46379,34.1,0.0,Accepted,2023-12-29 06:28:15,2019-08-16 21:59:01
48571,108655,82.0,0.0,Accepted,2023-12-29 06:45:38,2024-04-09 10:43:10
53663,366697,11.8,0.0,Accepted,2023-12-29 06:50:25,2023-01-19 09:12:39
44702,57064,29.9,0.5,Accepted,2023-12-29 07:03:40,2020-12-04 10:32:02
20157,70529,28.6,1.5,Declined,2023-12-29 07:19:13,2022-09-14 23:46:16
14885,274503,85.1,0.0,Expired,2023-12-29 08:07:47,2025-06-20 15:40:36
9928,49073,85.1,0.0,Accepted,2023-12-29 08:47:54,2025-07-15 01:46:44
13689,91458,45.3,0.0,Accepted,2023-12-29 09:02:37,2020-04-07 22:36:44
16458,275001,46.2,1.0,Declined,2023-12-29 09:42:40,2023-02-26 07:16:59
59227,158409,55.1,0.0,Accepted,2023-12-29 10:10:47,2024-10-08 23:05:25
58675,229459,53.7,0.0,Accepted,2023-12-29 11:07:02,2025-12-06 02:55:51
42883,32588,76.4,2.0,Accepted,2023-12-29 12:24:11,2020-10-30 03:37:32
25079,82211,88.8,0.0,Expired,2023-12-29 12:59:32,2021-04-08 11:28:07
30017,226457,50.9,0.0,Accepted,2023-12-29 13:14:31,2024-09-07 03:53:08
36881,84430,11.7,0.0,Withdrawn,2023-12-29 14:41:18,2021-03-07 09:40:31
30038,201342,26.4,0.5,Accepted,2023-12-29 16:12:51,2023-06-05 12:10:24
3365,373129,39.0,1.5,Accepted,2023-12-29 16:32:18,2021-08-18 07:05:43
39502,192124,28.4,0.0,Expired,2023-12-29 17:09:20,2021-04-14 19:38:44
46609,74194,16.3,0.5,Accepted,2023-12-29 19:34:38,2021-10-27 14:24:59
41608,357032,60.6,0.0,Accepted,2023-12-29 19:40:39,2024-12-07 23:34:54
24049,180109,5.4,0.0,Accepted,2023-12-29 19:54:17,2023-03-27 00:58:04
56324,206526,46.1,0.0,Declined,2023-12-29 20:12:13,2022-10-26 17:41:34
31531,175270,71.1,0.0,Accepted,2023-12-29 20:41:30,2024-07-24 10:06:56
22334,171443,4.2,1.5,Accepted,2023-12-29 20:47:55,2022-12-08 05:23:23
16749,296116,64.5,0.5,Accepted,2023-12-29 21:51:30,2025-12-23 19:29:16
48109,388786,54.3,0.5,Accepted,2023-12-29 23:57:23,2022-12-08 15:40:12
10262,367678,43.6,0.0,Accepted,2023-12-30 00:12:43,2021-04-25 21:04:58
56630,281566,63.5,0.0,Accepted,2023-12-30 03:47:26,2021-08-03 19:43:54
19437,162480,47.9,0.0,Accepted,2023-12-30 04:34:11,2020-01-06 11:04:17
57342,12869,54.7,0.0,Accepted,2023-12-30 06:57:05,2019-10-11 06:06:05
8425,20452,71.7,0.0,Accepted,2023-12-30 09:32:24,2022-04-13 07:52:07
24400,126424,68.0,0.5,Accepted,2023-12-30 10:41:52,2021-01-17 10:54:41
29824,373919,16.8,0.5,Declined,2023-12-30 11:04:19,2021-09-05 21:48:40
13864,255322,35.2,0.0,Accepted,2023-12-30 12:27:09,2019-10-25 07:50:26
42221,248302,81.4,1.5,Accepted,2023-12-30 13:52:19,2024-09-15 21:19:38
38650,221053,78.8,0.0,Declined,2023-12-30 14:35:43,2023-09-14 16:43:21
8228,281389,39.1,0.0,Accepted,2023-12-30 15:45:15,2020-03-11 04:37:33
11089,298749,68.8,1.0,Expired,2023-12-30 16:00:44,2021-01-13 14:55:28
28221,217903,81.7,0.0,Accepted,2023-12-30 16:20:47,2020-12-11 09:29:12
47745,265303,24.2,0.5,Accepted,2023-12-30 16:48:52,2024-06-05 19:52:34
39534,329922,40.5,0.0,Declined,2023-12-30 20:21:25,2024-08-16 04:06:09
41690,157263,77.8,0.0,Accepted,2023-12-30 20:54:14,2023-09-28 03:03:03
4521,321634,89.1,0.0,Accepted,2023-12-30 21:10:11,2022-02-25 09:06:03
506,173574,36.1,0.0,Accepted,2023-12-30 23:33:53,2024-05-28 13:29:55
37909,336259,51.9,0.5,Accepted,2023-12-31 02:19:27,2021-05-21 21:26:55
43894,38514,65.6,0.0,Accepted,2023-12-31 03:28:00,2024-07-04 09:03:15
6978,219075,53.2,0.0,Withdrawn,2023-12-31 03:48:07,2021-05-20 19:43:20
54717,370428,58.8,1.5,Accepted,2023-12-31 03:49:32,2019-07-02 02:46:04
57116,201232,86.2,0.0,Accepted,2023-12-31 04:00:25,2021-09-14 03:39:41
8090,321923,67.0,0.0,Declined,2023-12-31 04:07:58,2020-04-27 09:19:03
50392,304208,51.8,0.0,Accepted,2023-12-31 06:39:48,2019-06-26 13:58:43
54726,23123,50.6,0.0,Accepted,2023-12-31 06:42:52,2021-01-10 00:14:23
9951,141781,16.8,1.0,Accepted,2023-12-31 07:10:59,2024-10-06 11:01:59
52658,275,18.3,0.0,Declined,2023-12-31 10:33:41,2020-05-23 09:22:49
20984,258356,58.1,1.0,Declined,2023-12-31 10:37:44,2023-09-16 03:13:35
10922,267140,29.3,0.0,Withdrawn,2023-12-31 11:16:52,2020-03-26 01:26:50
23320,250785,51.9,0.0,Accepted,2023-12-31 11:24:36,2023-07-12 03:59:25
28963,311197,63.1,0.0,Expired,2023-12-31 12:01:52,2019-02-28 02:44:50
35234,62417,65.8,0.0,Accepted,2023-12-31 12:02:25,2019-10-18 13:38:52
42243,172479,41.9,0.0,Declined,2023-12-31 12:23:51,2021-09-21 04:53:23
53643,123908,22.3,0.0,Accepted,2023-12-31 12:55:34,2019-07-11 20:30:38
20473,102888,65.6,0.0,Accepted,2023-12-31 13:57:01,2025-12-24 17:02:45
15544,189979,75.1,0.5,Accepted,2023-12-31 14:55:50,2024-10-22 13:08:32
7125,41866,46.9,1.5,Declined,2023-12-31 15:02:14,2026-02-13 04:29:57
36129,260836,72.5,0.0,Declined,2023-12-31 15:05:26,2023-01-20 05:50:37
25840,176604,32.7,0.0,Accepted,2023-12-31 16:09:17,2024-11-13 13:57:58
44318,95283,48.8,0.0,Accepted,2023-12-31 17:05:37,2025-12-16 14:07:22
21736,98841,36.9,0.0,Accepted,2023-12-31 18:21:15,2023-09-18 00:33:17
23103,54009,15.7,0.0,Declined,2023-12-31 18:54:07,2019-02-20 20:10:50
4101,102016,9.3,0.0,Accepted,2023-12-31 18:57:18,2020-06-14 09:54:24
43716,308461,78.9,0.0,Accepted,2023-12-31 21:11:39,2023-02-15 05:12:07
58436,373133,44.4,1.5,Withdrawn,2023-12-31 21:41:32,2024-12-02 11:50:29
41869,183894,87.2,1.0,Accepted,2023-12-31 21:49:31,2023-09-02 15:03:44
59471,306522,37.4,0.0,Accepted,2023-12-31 22:14:36,2025-07-22 22:57:27
43664,137081,82.2,0.0,Accepted,2024-01-01 00:02:51,2023-06-12 05:19:12
14128,304639,54.5,1.0,Declined,2024-01-01 00:21:05,2019-05-24 10:46:12
18241,365261,57.8,0.0,Accepted,2024-01-01 00:26:46,2020-09-30 16:25:20
29070,135187,84.3,0.5,Accepted,2024-01-01 00:49:27,2019-04-02 12:10:10
54575,355110,63.4,0.0,Accepted,2024-01-01 01:07:01,2023-09-21 07:53:13
32084,398471,62.3,0.0,Accepted,2024-01-01 01:42:40,2024-03-20 05:31:35
30664,274399,70.6,0.5,Accepted,2024-01-01 04:42:32,2021-07-03 18:48:41
30108,27733,62.2,1.0,Accepted,2024-01-01 05:49:20,2019-12-15 04:24:08
34124,55531,46.7,2.0,Accepted,2024-01-01 06:32:26,2023-06-02 23:20:13
53376,72188,87.8,0.0,Accepted,2024-01-01 08:20:20,2023-11-21 11:52:19
54671,91326,71.2,0.0,Accepted,2024-01-01 08:52:46,2023-04-08 04:54:56
36492,37129,15.2,1.0,Accepted,2024-01-01 12:38:46,2021-04-24 08:12:25
8755,309093,57.8,0.0,Declined,2024-01-01 16:02:59,2025-02-07 23:33:32
36197,57018,12.1,0.5,Accepted,2024-01-01 16:02:59,2024-11-13 17:18:34
4383,54608,85.9,0.0,Accepted,2024-01-01 16:35:22,2024-02-07 22:18:50
24086,238381,88.6,0.0,Accepted,2024-01-01 17:02:30,2020-07-08 07:53:03
49957,15005,22.4,2.0,Accepted,2024-01-01 17:37:54,2024-09-15 11:00:45
3585,28729,30.3,0.0,Declined,2024-01-01 20:08:37,2021-02-09 13:43:57
53543,66243,44.2,0.0,Accepted,2024-01-01 22:18:25,2021-10-24 04:40:29
49290,368869,17.9,1.0,Accepted,2024-01-01 22:18:37,2020-01-26 10:44:42
46486,283471,12.4,0.0,Accepted,2024-01-01 22:23:30,2024-05-29 12:45:30
40253,325220,8.4,2.0,Accepted,2024-01-01 22:29:15,2025-08-03 16:17:01
48147,268,73.0,0.5,Accepted,2024-01-01 22:41:51,2023-06-06 22:41:47
19250,197041,10.1,0.0,Accepted,2024-01-02 00:13:32,2023-01-02 00:53:44
50026,26508,14.2,0.0,Declined,2024-01-02 01:26:20,2023-10-28 20:50:49
22611,335568,45.9,1.0,Declined,2024-01-02 02:44:33,2020-11-20 10:15:17
33609,255180,86.0,0.0,Declined,2024-01-02 03:33:59,2021-11-13 16:26:20
51786,146506,11.9,0.0,Accepted,2024-01-02 03:43:50,2024-04-14 13:36:30
32114,352296,61.3,0.0,Accepted,2024-01-02 05:46:55,2024-12-03 00:59:07
10161,109873,34.2,0.5,Declined,2024-01-02 06:04:22,2022-11-06 01:07:37
14323,82673,46.7,0.0,Accepted,2024-01-02 07:01:10,2022-12-10 23:45:37
42372,258993,47.1,0.0,Accepted,2024-01-02 08:48:18,2019-07-14 04:59:50
26548,113280,15.5,1.0,Accepted,2024-01-02 09:16:28,2023-03-04 09:30:19
9771,176387,30.8,1.5,Accepted,2024-01-02 09:45:38,2025-03-18 15:33:50
38076,220067,68.6,0.0,Accepted,2024-01-02 10:08:53,2020-09-16 07:32:21
48740,258431,87.8,0.5,Accepted,2024-01-02 10:59:43,2023-02-21 09:26:43
38212,126226,39.4,1.0,Accepted,2024-01-02 13:33:41,2020-06-13 00:46:47
52380,19849,74.0,0.0,Accepted,2024-01-02 13:58:39,2023-01-06 16:18:00
36465,217039,33.9,0.0,Accepted,2024-01-02 14:56:02,2024-02-09 19:31:09
33871,21377,45.2,0.0,Accepted,2024-01-02 16:00:22,2022-05-25 23:11:32
16894,259660,69.7,0.0,Accepted,2024-01-02 16:24:17,2019-05-23 03:51:40
5807,335137,21.0,0.5,Accepted,2024-01-02 16:31:36,2023-04-28 13:37:56
7087,292720,18.9,0.0,Accepted,2024-01-02 17:27:26,2019-11-23 15:11:24
8892,146367,71.1,0.0,Accepted,2024-01-02 17:54:57,2021-07-27 16:38:46
12290,390058,74.7,1.5,Accepted,2024-01-02 19:59:05,2022-05-04 20:51:32
46703,105245,59.0,0.0,Accepted,2024-01-02 21:09:32,2022-02-12 16:45:13
56228,389046,19.7,0.5,Accepted,2024-01-02 21:33:42,2024-01-06 01:54:02
22276,397023,88.3,0.0,Accepted,2024-01-02 21:40:54,2025-03-23 02:44:55
4128,60964,44.4,0.0,Accepted,2024-01-02 22:06:31,2025-08-23 17:39:09
15362,52014,56.9,0.0,Declined,2024-01-03 00:43:53,2020-09-12 05:52:50
1332,279818,69.9,0.0,Accepted,2024-01-03 00:48:59,2025-12-30 17:54:43
45229,355100,81.4,0.0,Declined,2024-01-03 02:05:25,2021-12-12 04:56:09
51893,99024,18.9,0.0,Declined,2024-01-03 04:25:29,2022-05-22 18:04:46
39745,172382,67.3,0.0,Expired,2024-01-03 04:57:38,2022-05-08 12:26:41
40500,287371,39.4,0.0,Accepted,2024-01-03 06:36:20,2020-12-25 07:25:47
32354,18233,13.3,1.0,Accepted,2024-01-03 06:44:55,2020-01-13 12:09:55
36844,313065,4.3,0.0,Accepted,2024-01-03 07:31:31,2025-04-14 11:45:37
8486,71782,9.4,0.0,Declined,2024-01-03 08:02:02,2019-08-09 19:49:11
12084,206709,77.0,0.0,Declined,2024-01-03 08:36:25,2021-09-19 16:00:25
19077,46415,88.8,0.0,Withdrawn,2024-01-03 08:44:44,2023-06-20 12:19:54
55809,115472,20.4,2.0,Accepted,2024-01-03 09:28:17,2025-04-24 02:32:11
57792,67027,14.1,0.0,Accepted,2024-01-03 10:08:56,2020-06-15 01:52:03
50386,246807,11.7,0.5,Accepted,2024-01-03 11:18:47,2021-01-29 22:03:40
23976,64901,47.7,0.5,Declined,2024-01-03 11:26:23,2022-03-18 07:09:59
49807,195789,33.7,0.5,Accepted,2024-01-03 12:07:58,2023-05-26 08:52:49
24119,280192,63.1,0.5,Accepted,2024-01-03 12:25:32,2025-03-31 03:13:18
56295,365428,53.1,0.0,Accepted,2024-01-03 13:12:33,2024-07-15 01:20:32
20313,187029,14.8,0.0,Accepted,2024-01-03 13:46:48,2021-01-03 06:14:43
16667,353212,46.1,0.0,Accepted,2024-01-03 13:56:30,2024-06-23 16:08:58
10644,184184,16.8,0.0,Declined,2024-01-03 14:38:57,2023-06-23 07:18:58
15078,4277,47.8,0.0,Declined,2024-01-03 16:08:57,2020-07-30 18:34:01
24990,99507,6.7,1.5,Expired,2024-01-03 16:17:48,2021-06-30 22:11:53
10444,160057,56.9,0.5,Accepted,2024-01-03 17:58:13,2021-02-05 22:36:57
29228,176976,80.3,0.0,Accepted,2024-01-03 18:00:37,2023-05-07 02:33:17
20936,238094,77.3,0.0,Accepted,2024-01-03 20:07:31,2021-10-24 13:57:55
56993,339380,53.3,0.0,Accepted,2024-01-03 21:28:12,2021-02-03 11:19:07
53931,336009,65.5,0.0,Accepted,2024-01-03 21:34:25,2019-08-17 07:29:58
4786,300502,28.7,0.0,Accepted,2024-01-03 21:43:37,2024-06-13 03:56:04
16052,172791,8.0,0.5,Declined,2024-01-03 21:43:53,2020-12-13 23:54:47
43934,270874,62.7,2.0,Accepted,2024-01-03 22:47:44,2019-11-01 11:14:33
31046,6178,35.9,0.5,Declined,2024-01-03 23:07:49,2022-08-29 23:38:07
29522,111514,72.7,0.0,Accepted,2024-01-04 00:02:43,2023-11-26 11:17:42
32176,234953,68.8,0.0,Accepted,2024-01-04 01:08:09,2020-05-21 15:27:04
6178,380844,72.8,1.5,Accepted,2024-01-04 02:48:27,2023-11-09 08:09:10
55452,165013,4.6,1.5,Accepted,2024-01-04 05:24:17,2025-10-18 16:36:01
53399,184140,27.4,0.0,Accepted,2024-01-04 06:00:11,2024-03-11 21:12:14
34235,385432,72.1,1.0,Withdrawn,2024-01-04 06:00:21,2020-01-30 08:01:02
20510,46671,73.4,0.0,Withdrawn,2024-01-04 06:32:57,2021-08-21 23:34:44
28863,174008,81.3,0.0,Expired,2024-01-04 06:41:02,2019-05-22 03:21:49
47164,367603,26.4,0.0,Accepted,2024-01-04 08:00:28,2022-10-24 17:19:41
24459,345110,12.9,2.0,Accepted,2024-01-04 08:04:30,2023-03-29 05:21:20
26518,84116,34.2,0.0,Accepted,2024-01-04 09:04:24,2024-11-05 00:30:41
2350,236208,68.6,0.0,Declined,2024-01-04 10:28:07,2022-09-16 03:56:21
7394,256893,47.6,0.5,Accepted,2024-01-04 11:19:36,2021-09-20 19:52:59
38515,317532,71.7,0.0,Accepted,2024-01-04 12:25:04,2025-08-14 21:15:17
24782,366554,45.6,0.5,Accepted,2024-01-04 14:03:11,2022-07-29 15:01:28
16837,196536,89.9,2.0,Accepted,2024-01-04 14:23:21,2020-11-20 14:44:17
55858,139475,76.4,0.0,Accepted,2024-01-04 15:16:10,2020-09-21 20:44:29
20935,257483,49.6,0.0,Accepted,2024-01-04 16:30:07,2024-01-21 21:05:16
46589,308089,12.7,1.0,Accepted,2024-01-04 17:56:48,2024-03-16 22:42:48
54424,348081,86.7,0.0,Accepted,2024-01-04 18:02:45,2021-09-08 03:44:12
43532,33608,57.3,2.0,Accepted,2024-01-04 19:44:39,2021-06-11 16:58:53
46723,341548,7.9,0.0,Accepted,2024-01-04 22:08:31,2023-11-25 22:34:33
35425,233757,75.3,0.0,Accepted,2024-01-04 22:23:38,2025-04-26 20:04:27
36349,192230,31.9,0.5,Accepted,2024-01-04 23:32:28,2019-11-26 21:00:15
21349,90978,40.2,0.0,Declined,2024-01-05 00:49:01,2022-06-21 23:59:25
33751,338433,74.8,0.0,Accepted,2024-01-05 02:48:59,2024-12-05 21:57:49
25568,102436,65.1,1.0,Accepted,2024-01-05 05:08:11,2020-03-07 14:40:41
17999,127666,45.3,3.0,Accepted,2024-01-05 05:18:56,2020-03-26 13:05:16
53860,230045,62.0,0.5,Accepted,2024-01-05 05:37:07,2026-01-29 03:34:15
23727,384488,72.1,0.0,Accepted,2024-01-05 05:39:39,2024-06-18 20:15:12
3156,60760,67.5,0.0,Accepted,2024-01-05 06:23:34,2025-01-30 07:26:31
56259,59592,68.8,0.0,Accepted,2024-01-05 07:26:11,2023-11-17 16:36:11
4598,378676,56.2,1.0,Accepted,2024-01-05 09:03:24,2019-06-06 08:46:43
10909,298422,28.5,0.0,Accepted,2024-01-05 10:10:57,2021-05-13 04:33:41
18470,136827,17.5,1.0,Accepted,2024-01-05 11:07:30,2019-05-02 08:09:29
19514,37198,58.6,1.0,Declined,2024-01-05 11:46:57,2019-12-22 13:49:36
17210,261637,9.2,0.5,Withdrawn,2024-01-05 13:21:42,2022-06-12 14:19:12
50069,159544,89.5,1.0,Expired,2024-01-05 14:01:33,2025-10-04 01:11:50
13948,17370,68.3,2.0,Accepted,2024-01-05 14:31:38,2021-08-10 13:32:01
49577,158043,33.0,0.0,Accepted,2024-01-05 15:02:16,2024-11-03 01:56:50
20837,144535,54.7,0.0,Accepted,2024-01-05 15:02:46,2022-04-06 20:35:09
38208,35470,34.3,0.0,Accepted,2024-01-05 15:14:58,2022-07-25 16:50:28
36596,296015,50.7,0.5,Accepted,2024-01-05 15:51:51,2025-03-06 01:25:45
49072,199276,51.4,0.5,Accepted,2024-01-05 18:20:48,2021-02-25 13:54:09
9479,247361,29.0,0.0,Accepted,2024-01-05 18:36:02,2024-04-08 14:38:16
33545,372044,59.7,2.0,Accepted,2024-01-05 19:51:25,2023-08-09 18:03:20
18706,314694,72.1,0.5,Accepted,2024-01-05 20:48:43,2020-07-18 17:58:53
7069,159285,63.7,0.5,Accepted,2024-01-05 23:03:04,2023-11-19 23:42:26
25827,85619,53.4,0.0,Accepted,2024-01-05 23:38:23,2020-06-06 06:32:51
44961,315651,81.2,0.0,Accepted,2024-01-06 01:23:28,2020-06-05 06:54:33
48241,194906,68.7,0.5,Accepted,2024-01-06 03:21:06,2025-01-15 13:56:04
48930,84754,65.6,0.0,Accepted,2024-01-06 03:35:36,2025-01-27 17:43:42
4308,114247,14.5,0.0,Accepted,2024-01-06 03:50:53,2024-10-16 15:33:17
2644,339117,8.1,0.0,Accepted,2024-01-06 03:55:25,2023-05-29 07:30:35
26214,210879,64.4,0.0,Declined,2024-01-06 03:58:43,2024-05-05 12:16:24
40593,149335,38.4,0.0,Accepted,2024-01-06 06:52:46,2022-05-21 14:33:55
35869,308796,15.6,0.5,Withdrawn,2024-01-06 07:04:49,2023-10-22 03:20:47
34302,379611,21.4,0.0,Accepted,2024-01-06 10:55:03,2020-04-18 11:54:12
51405,329299,45.3,0.5,Accepted,2024-01-06 11:09:53,2025-05-21 16:58:55
34429,165766,77.1,0.0,Accepted,2024-01-06 11:55:50,2020-01-19 03:39:00
49435,287166,82.8,0.0,Accepted,2024-01-06 14:52:49,2022-07-20 02:42:50
45824,259633,15.6,0.0,Accepted,2024-01-06 15:55:59,2025-10-29 11:20:17
51848,260826,63.0,1.5,Accepted,2024-01-06 17:25:24,2022-08-17 20:25:21
49167,179377,64.6,0.0,Accepted,2024-01-06 18:22:31,2025-11-26 13:16:35
23884,273675,70.3,0.0,Accepted,2024-01-06 18:46:10,2025-10-02 08:47:01
6212,307745,35.4,1.5,Accepted,2024-01-06 19:28:58,2020-07-21 17:48:54
32305,112902,16.6,0.0,Accepted,2024-01-06 19:54:33,2025-11-25 12:05:52
18699,95363,33.9,0.0,Accepted,2024-01-06 20:39:34,2019-10-05 06:13:28
50510,262274,24.6,0.0,Accepted,2024-01-06 22:44:20,2022-02-23 17:28:33
161,333120,75.8,0.0,Accepted,2024-01-07 00:04:39,2021-05-24 15:57:42
32544,300472,48.4,1.0,Accepted,2024-01-07 00:20:25,2019-07-20 07:30:14
11066,338652,10.1,0.0,Accepted,2024-01-07 00:36:52,2023-01-24 08:21:12
15523,373706,87.4,1.5,Accepted,2024-01-07 00:41:47,2025-06-03 04:48:43
28500,302006,88.6,0.0,Accepted,2024-01-07 02:09:10,2020-04-24 13:01:26
21195,231815,53.7,0.0,Accepted,2024-01-07 02:34:38,2019-07-20 03:03:36
59406,315363,31.7,0.0,Declined,2024-01-07 04:02:21,2019-09-27 00:18:33
58678,315893,77.7,1.5,Expired,2024-01-07 04:41:48,2024-04-06 05:52:35
35880,188624,81.0,0.5,Accepted,2024-01-07 06:49:53,2022-06-14 17:57:26
11270,170392,59.1,0.0,Accepted,2024-01-07 07:10:14,2020-02-08 09:12:58
39676,55623,24.5,0.0,Withdrawn,2024-01-07 07:29:18,2019-07-25 19:12:34
30291,310712,34.8,0.0,Accepted,2024-01-07 07:39:12,2024-06-10 14:57:52
37077,200898,55.3,0.5,Declined,2024-01-07 07:54:46,2024-02-23 07:15:17
33648,181873,87.8,0.0,Accepted,2024-01-07 08:33:13,2021-02-04 21:03:45
56026,56694,22.4,1.0,Accepted,2024-01-07 10:00:06,2023-02-02 01:23:04
29078,65226,10.9,0.5,Accepted,2024-01-07 10:35:42,2022-02-17 07:40:58
46281,260240,69.4,0.5,Accepted,2024-01-07 13:12:25,2025-04-13 17:25:31
7531,50361,49.6,0.0,Declined,2024-01-07 14:59:58,2021-04-01 17:20:41
33104,9828,54.2,0.0,Declined,2024-01-07 15:32:08,2024-10-20 12:09:22
42808,72247,37.2,1.0,Accepted,2024-01-07 15:55:11,2023-02-24 08:28:38
8383,312545,75.7,0.0,Accepted,2024-01-07 16:38:06,2021-05-23 10:33:21
5516,207133,72.5,0.0,Declined,2024-01-07 17:05:36,2025-10-04 07:13:27
51179,338981,37.7,1.0,Declined,2024-01-07 17:26:12,2020-09-03 19:55:58
53786,82168,62.4,0.5,Accepted,2024-01-07 17:56:13,2020-07-09 12:59:41
16550,294016,56.0,0.0,Accepted,2024-01-07 18:55:07,2023-06-23 08:04:05
30317,69853,87.9,0.5,Accepted,2024-01-07 19:53:59,2020-12-14 00:55:10
15518,326665,79.2,0.0,Withdrawn,2024-01-07 21:37:33,2026-02-05 09:15:48
41888,380373,65.0,0.0,Declined,2024-01-07 22:09:40,2025-05-29 22:03:38
2615,36571,69.9,0.0,Expired,2024-01-07 22:24:59,2025-01-28 07:41:20
6135,219058,56.0,0.5,Declined,2024-01-08 01:14:07,2025-07-17 04:26:44
35358,330425,46.1,0.0,Declined,2024-01-08 01:47:20,2023-10-04 08:25:26
21188,372399,55.5,0.0,Accepted,2024-01-08 05:02:27,2021-04-26 06:46:03
46525,325922,22.8,2.0,Accepted,2024-01-08 05:49:06,2020-05-20 21:17:02
51306,395116,14.0,0.5,Declined,2024-01-08 05:56:33,2022-04-11 22:32:58
19385,3503,24.7,0.0,Accepted,2024-01-08 06:22:48,2025-10-25 17:16:45
43774,101952,58.2,1.0,Accepted,2024-01-08 07:13:23,2026-02-01 01:42:05
38823,183420,63.4,0.5,Accepted,2024-01-08 07:51:42,2021-10-24 07:06:43
38119,302385,8.5,0.0,Declined,2024-01-08 09:01:39,2022-05-06 00:57:59
14245,399379,66.9,0.0,Accepted,2024-01-08 09:48:26,2019-04-29 14:46:42
28097,42416,63.5,0.5,Accepted,2024-01-08 14:16:46,2021-12-14 13:02:54
40815,46127,75.1,0.0,Accepted,2024-01-08 14:41:06,2025-12-15 20:13:24
54919,399922,49.7,0.0,Accepted,2024-01-08 15:28:40,2020-08-06 14:11:18
4211,201336,27.9,0.0,Accepted,2024-01-08 15:39:08,2022-03-10 20:09:56
23920,187328,54.0,1.0,Accepted,2024-01-08 16:22:44,2023-05-21 05:36:04
8913,95094,89.6,0.5,Accepted,2024-01-08 18:56:03,2025-11-01 15:32:10
38324,91854,4.5,1.0,Declined,2024-01-08 19:59:35,2021-05-13 18:44:57
38794,170840,64.7,0.0,Accepted,2024-01-08 20:26:37,2022-10-03 18:27:37
22176,93816,53.1,0.5,Accepted,2024-01-08 21:35:24,2024-09-05 19:34:02
13427,176659,77.0,0.0,Accepted,2024-01-08 22:05:57,2025-09-08 09:46:02
35969,16274,49.0,0.5,Accepted,2024-01-08 22:33:42,2023-06-05 03:52:42
35163,163484,76.4,0.0,Accepted,2024-01-08 23:14:59,2020-07-31 04:50:47
17981,316558,31.8,1.0,Accepted,2024-01-08 23:23:35,2020-07-10 00:00:49
18846,12670,28.1,0.0,Accepted,2024-01-08 23:47:53,2021-10-29 01:28:04
57839,113793,62.9,0.0,Accepted,2024-01-09 00:26:24,2024-08-27 18:45:28
27052,330086,6.7,0.0,Accepted,2024-01-09 02:32:46,2020-10-22 08:25:17
46685,324943,5.9,0.0,Declined,2024-01-09 06:39:25,2021-11-12 17:26:48
27771,79405,43.5,0.0,Accepted,2024-01-09 07:24:35,2021-04-10 22:14:33
10031,355492,69.5,0.0,Accepted,2024-01-09 07:32:47,2021-09-20 23:04:32
46172,272867,7.6,0.0,Withdrawn,2024-01-09 08:18:15,2021-08-24 03:26:55
58214,305596,13.0,0.0,Accepted,2024-01-09 09:25:46,2025-01-27 19:29:26
26381,386859,54.7,0.0,Expired,2024-01-09 09:29:22,2022-01-24 14:31:09
33880,124672,6.3,0.5,Declined,2024-01-09 09:45:56,2019-08-09 00:23:06
1111,352853,4.5,0.0,Withdrawn,2024-01-09 09:47:29,2022-04-08 11:53:33
3833,339576,76.3,2.0,Accepted,2024-01-09 09:53:53,2020-06-22 02:06:41
23440,177593,36.9,1.0,Expired,2024-01-09 10:33:35,2022-02-07 14:39:21
